Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2016-06-08,-0.090881551114,0.12073398726428,-3.35053310409912,-2.08125038989305,0.896913170814514,-3.05240513772813,-4.1755372092502,-1.850324598307,-2.61440271176089,0,0
2016-06-09,0.71760663031,0.119239137689779,-3.34997204169457,-2.08035934967281,0.841117262840271,-2.95310213961863,-4.0401517716889,-1.78870929354581,-2.52838916044119,0,0
2016-06-10,-0.82288008043,0.11999189821896,-3.3502545755627,-2.08080805027731,0.83268266916275,-2.93716390073204,-4.01904362072982,-1.7787755697251,-2.51486288839809,0,0
2016-06-13,-1.5076393807,0.11907113648743,-3.34990898574556,-2.08025920860785,0.840274095535278,-2.9516720388268,-4.03811072574368,-1.78782895987308,-2.52710985735792,0,0
2016-06-14,0.12327922741,0.11761607431011,-3.34936285675847,-2.07939188460077,0.892530381679535,-3.04665516623312,-4.16577815595605,-1.84686499855553,-2.60853583475103,0,0
2016-06-15,-0.32833983169,0.118413892648048,-3.34966230218944,-2.07986744297111,0.861967027187347,-2.99148559054702,-4.09159758348226,-1.81258036960409,-2.56123179944172,0,0
2016-06-16,0.42207123752,0.118925418317059,-3.34985429329459,-2.08017234986779,0.828728079795837,-2.93059780012336,-4.00948959838382,-1.77474914895515,-2.50890909698281,0,0
2016-06-17,-2.2757560227,0.120554798720659,-3.35046584920146,-2.08114358035041,0.804168522357941,-2.88399032145105,-3.94740109658773,-1.74571994340477,-2.46918651886746,0,1
2016-06-20,-0.24126717708,0.120377732821385,-3.35039939099663,-2.08997169661632,0.925059020519257,-3.10203601916209,-4.24250760050017,-1.8897568065206,-2.66159805749016,0,0
2016-06-21,0.85173501593,0.119975754273011,-3.35024851624992,-2.08958622963312,0.906701505184174,-3.07016020040278,-4.19909497967543,-1.86974653922708,-2.6339593973481,0,0
2016-06-22,-0.3753518924,0.120584014170743,-3.35047681464638,-2.0901695048072,0.891861379146576,-3.04355310713824,-4.16345707499906,-1.85333888870614,-2.61116920687076,0,0
2016-06-23,0.57561486119,0.120248675774472,-3.35035095197086,-2.08984794068274,0.863133549690247,-2.99239424000066,-4.0939804739176,-1.82132415670352,-2.56690502468894,0,0
