Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2018-08-09,0.78648974668,0.127136694824653,-3.3131659624646,-2.08849317211225,1.12249195575714,-3.38308713105094,-4.64796483844863,-2.0855742215562,-2.94506712172056,0,0
2018-08-10,-0.29786211862,0.124233648149705,-3.31106357125906,-2.08580097085669,1.08259189128876,-3.32085105370152,-4.56249927813802,-2.0459937912082,-2.89019679129257,0,0
2018-08-13,0.64568977978,0.125725378195137,-3.31214388462626,-2.08718732481594,1.01038360595703,-3.20357009606283,-4.40336593361413,-1.97227022721691,-2.78776887773112,0,0
2018-08-14,0.42131469327,0.129321753825516,-3.31474838580854,-2.09051493911256,0.969516396522522,-3.13451288271425,-4.31043349816769,-1.92908337148993,-2.72778154443291,0,0
2018-08-15,0.23361144231,0.13071331464887,-3.31575615645937,-2.09180250697708,0.932100772857666,-3.07049560785373,-4.22374497795382,-1.88882507523043,-2.67190758922817,0,0
2018-08-16,1.4649923896,0.130362755379705,-3.31550228085658,-2.09147814540983,0.883686482906342,-2.98636190312415,-4.10920192202804,-1.83572291017943,-2.59821002512136,0,0
2018-08-17,1.9969998126,0.134646526965863,-3.31860459532744,-2.09544178576295,0.924688935279846,-3.05654845726932,-4.20588645550437,-1.88034595689278,-2.66016150431353,0,0
2018-08-20,-0.9743542606,0.135167271488478,-3.31898171937237,-2.09592361444172,1.02923905849457,-3.23198680661852,-4.44465567870864,-1.99117699385528,-2.81387667021102,0,0
2018-08-21,-0.19493177388,0.135245980526009,-3.31903872058759,-2.09599644146133,1.03662729263306,-3.24402982129161,-4.46105785934406,-1.99879060404031,-2.82443469048975,0,0
2018-08-22,0.0046502977057,0.131501975151037,-3.3163273057,-2.09253222996264,0.958664298057556,-3.1155606421744,-4.28526697794252,-1.91732570472905,-2.71145811677789,0,0
2018-08-23,0.20460358064,0.125892488315163,-3.31226490605169,-2.08734194660233,0.868979752063751,-2.9617704987873,-4.07447543096028,-1.81990854292936,-2.57618650566259,0,0
2018-08-24,0.31091930014,0.128236934389998,-3.31396275777834,-2.0895111894952,0.809826552867889,-2.85401019866039,-3.92855664183544,-1.75212178108521,-2.48212325906345,0,0
2018-08-27,0.82346410054,0.130739202158658,-3.31577490423679,-2.09182645988315,0.772402226924896,-2.78337655246138,-3.8331975386767,-1.70769212045239,-2.42054073704037,0,0
2018-08-28,0.80756171428,0.1294482431843,-3.31483998961147,-2.09063197577444,0.765448451042175,-2.77070231041876,-3.81558300500826,-1.6996438098029,-2.4093203490257,0,0
2018-08-29,1.4929449249,0.131552470317585,-3.31636387438316,-2.09257895156666,0.766215860843658,-2.77138542356551,-3.81712236201745,-1.70016050345097,-2.41012096103399,0,0
2018-08-30,0.91936496538,0.131724053496762,-3.31648813520543,-2.09273771213529,0.805807292461395,-2.84538020968036,-3.91782202641575,-1.7468589869107,-2.47492475160087,0,0
2018-08-31,1.155401502,0.134944191963501,-3.31882016481126,-2.09571720590911,0.810764729976654,-2.8534036244283,-3.92966285313348,-1.75209144873062,-2.4822804283523,0,0
2018-09-04,0.32069586614,0.133037403187068,-3.31743926522429,-2.0939529136757,0.841948747634888,-2.91097072878457,-4.00741653721037,-1.78832699495319,-2.53249406698876,0,0
2018-09-05,-0.65247854263,0.132600257277843,-3.31712268343351,-2.09354843618871,0.819860219955444,-2.87092605912577,-3.95282217449075,-1.76302689397656,-2.49738289222293,0,0
2018-09-06,-1.6617446115,0.133096970953093,-3.31748240429901,-2.09400802987329,0.810431063175201,-2.85343155641067,-3.92916901777192,-1.75201166131614,-2.48211514182124,0,0
2018-09-07,-0.80681308827,0.134222631295547,-3.3182976093816,-2.09504956830911,0.888963043689728,-2.99442885187163,-4.1212733134361,-1.84109143356332,-2.60570985015256,0,0
2018-09-10,-1.3420695888,0.130470207567754,-3.31558009790896,-2.09157756757089,0.935164093971252,-3.07582448293134,-4.23092490698475,-1.89216651108639,-2.67654391472837,0,0
2018-09-11,2.5282828747,0.128054449153469,-3.31383060166809,-2.08934234159264,1.00506389141083,-3.19415599641647,-4.3912108034575,-1.96657131358667,-2.77982936882299,0,0
2018-09-12,-1.2419030601,0.126569673802944,-3.31275532490245,-2.08796852523099,1.21234226226807,-3.52098645194738,-4.83540081172567,-2.17241761551774,-3.06567192503362,0,0
