"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_AAPL"
2017-08-31,1.0947763529,1.03879988285696,-2.88852082891894,-3.85513948261086,-1.76724737497805,-2.55364858581404,0.42872968337121
2017-09-01,-0.40222772286,1.03139421765232,-2.86798579415972,-3.82771112317751,-1.75441337478372,-2.53505244390237,0.297392739201069
2017-09-05,-1.9198508853,0.97346981021369,-2.70313497034993,-3.60898611884935,-1.65126685887303,-2.38804433895601,1.22371319381183
2017-09-06,-0.22805017115,0.939279336068428,-2.60400648599034,-3.47804910976149,-1.59317895811169,-2.30292403712036,0.610112689736404
2017-09-07,-0.1841269841,1.05898436478562,-2.94889237861729,-3.93437884604418,-1.80994364259217,-2.60983067863122,0.91393717724871
2017-09-08,1.6347560588,0.991862256147914,-2.75396937202734,-3.67698423562801,-1.68807560637471,-2.43686365136378,0.591100390091953
2017-09-11,0.12517211162,1.03261872820957,-2.87112850148585,-3.83212667280452,-1.7617935026,-2.54120287841506,0.608114350010174
2017-09-12,-0.44380547579,1.01115802576448,-2.81016931153374,-3.75120713564254,-1.7231739601292,-2.48671862542236,3.47326185028234
2017-09-13,0.37044013334,1.02831033895868,-2.85813256860956,-3.81491033392357,-1.75371887892292,-2.52967389230439,1.23039829827674
2017-09-14,1.0071312396,1.354279940519,-3.8004747167128,-5.06053937848528,-2.34438738212907,-3.36702568035411,0.491635696198208
2017-09-15,0.89180652758,1.2216429577382,-3.41779333402182,-4.55467190809388,-2.10459856974227,-3.02701432000398,0.662397682845348
2017-09-18,0.2700877787,1.14483383103465,-3.19602551462102,-4.26159132736008,-1.96586374972994,-2.83011260155928,0.693513462111878
2017-09-19,0.39791857962,1.16168605813565,-3.24465523886936,-4.32599127808275,-1.99635731157291,-2.87337133033332,0.723276250154247
2017-09-20,0.030487804906,1.16300548656963,-3.27010503230375,-4.35156249264738,-2.00899487920893,-2.88909849523718,1.67918577199506
2017-09-21,-1.2008533984,1.02304876573879,-2.86390794557616,-3.81547410263253,-1.75430571405277,-2.52894956798268,1.38697756148919
2017-09-22,-0.10488647594,1.12421356332721,-3.15895375069933,-4.20907628580587,-1.93881811074858,-2.79377923425873,1.40644417965389
2017-09-25,-0.40145759976,1.14621054470358,-3.22715211057451,-4.29334343627096,-1.98218160207834,-2.8499091563031,1.65381211043614
2017-09-26,-1.6309066104,1.18549745773517,-3.34200909450139,-4.44386325258681,-2.05399549099543,-2.95092641781958,1.01763618860609
2017-09-27,1.8092416314,1.25029550292926,-3.53076475223487,-4.69277800862762,-2.17216799819722,-3.11808755513327,0.640004889679688
2017-09-28,-0.39628482964,1.21683299253417,-3.4340203484182,-4.56495886176014,-2.1115942952973,-3.0322385054034,0.468519972879294
2017-09-29,-0.75220688805,1.13909270604288,-3.2091927985311,-4.26709244900694,-1.97080726058552,-2.83221786476156,0.737549403506378
2017-10-02,-0.85812715306,1.07812727576494,-3.0327291789234,-4.0343580275802,-1.85145611380331,-2.67575071530876,0.667686274295532
2017-10-03,1.0108668181,1.06573471941823,-2.99673674194176,-3.98673356803807,-1.82893366823205,-2.64375796003309,0.487256648742167
2017-10-04,-0.75681761309,1.00686303362119,-2.82398695465855,-3.75863741079412,-1.71825892882793,-2.48718574350488,0.611091184297734
2017-10-05,0.037814331699,0.960436852552356,-2.68872888070644,-3.58044011307726,-1.63505119896281,-2.36789740744162,0.435461619081112
2017-10-06,-1.6758016757,0.971130799507386,-2.71993481272025,-3.62162500375609,-1.65444103613379,-2.39549013911065,0.333046941057322
2017-10-09,-1.7171781894,0.950671635255362,-2.65899113305584,-3.54220704896213,-1.61965384558177,-2.34294421702606,0.442624887219295
2017-10-10,-0.97789947195,0.91580991205442,-2.557186125639,-3.40842988561458,-1.56280020381635,-2.25472925298766,0.459637233669664
2017-10-11,-0.88221739406,0.910911482018891,-2.54448520803748,-3.39087491586395,-1.55492221658899,-2.24294626519979,0.38162992216178
2017-10-12,1.7203586847,0.91041059449526,-2.5428622994745,-3.38888425824988,-1.55388143573422,-2.24156615638038,0.487760464082465
2017-10-13,0.71176701058,0.887591914374068,-2.47639523571166,-3.30138603731998,-1.51233450424465,-2.1829156420004,0.315218324236902
2017-10-16,-0.61596317182,0.891950643512237,-2.48821184289891,-3.31790621246763,-1.51993946736848,-2.19441133286861,0.437219954959389
2017-10-17,0.54801670158,0.870285259293982,-2.42438216291816,-3.23433705213309,-1.48003833390491,-2.13844830782275,0.450173712050252
2017-10-18,-0.20114196732,0.882433057897648,-2.45819715124193,-3.27981058121532,-1.50107293644414,-2.16888891328392,0.321879139859633
2017-10-19,0.43560236645,0.882551145493076,-2.45757180859348,-3.27975536109983,-1.50071831940689,-2.16898512154722,1.05617554264669
2017-10-20,-0.64733298814,0.863862875945553,-2.40576601844176,-3.20975184019128,-1.46834630281195,-2.12187629483677,0.505793743508093
2017-10-23,1.2444618191,0.971238588267043,-2.71792569700481,-3.62167256758278,-1.66352043822109,-2.3982039754401,0.801733943741199
2017-10-24,-0.057918784842,0.926699540924118,-2.58887059120647,-3.45121567484314,-1.5828658966537,-2.28389463612596,0.435764657524843
2017-10-25,0.34771410174,0.974481316073394,-2.72629279725842,-3.63322313350837,-1.66871910925242,-2.40595742948074,0.892133803485001
2017-10-26,0.038501026756,0.935890924508517,-2.61548768673267,-3.48643719892927,-1.59947926579787,-2.30743928784628,0.605778647928398
2017-10-27,0.41693393214,1.00809440017764,-2.82604032201867,-3.76423516760615,-1.73109158279552,-2.49365468535184,1.0213557563187
2017-10-30,-0.35132545518,0.955239886321384,-2.67232767601071,-3.56131396509732,-1.63507849818198,-2.35770822558883,1.27220934750887
2017-10-31,0.63461538466,1.02382118678662,-2.86950025069084,-3.82212007360979,-1.75823132003955,-2.53259611360442,0.759165750440065
2017-11-01,1.8408815846,1.0730077596135,-3.01067158467581,-4.00885952108453,-1.8463477396695,-2.65765874058239,1.37820473466881
2017-11-02,0.36902677002,1.04716778394825,-2.9341985320649,-3.9079958875692,-1.79833550775362,-2.58973778463515,1.5060772736888
2017-11-03,-0.44245030213,1.12547888347073,-3.16056376256852,-4.20694758366187,-1.93991217925653,-2.7901440412379,2.09106663000869
2017-11-06,-2.3660490736,1.181828918983,-3.32407659573701,-4.42302521178202,-2.04227268672304,-2.93552835854039,0.740466908465352
2017-11-07,0.17309911509,1.27671649679407,-3.59918539193227,-4.78651918677267,-2.21437483542985,-3.17788855465939,0.752297473274067
2017-11-08,-0.051200000053,1.15312261235947,-3.24102732581222,-4.31346415665123,-1.99032524248225,-2.86055733291948,0.527318062088142
2017-11-09,0.59550489877,1.15427935988304,-3.24604213878797,-4.31974427370804,-1.99350282940894,-2.8647120780554,1.1641710329116
2017-11-10,-0.439210694,1.09419328022534,-3.0716525939198,-4.0894029406552,-1.88438855107905,-2.71015179792572,0.490386935561796
2017-11-13,0.63934531045,1.12930146567643,-3.17631628024994,-4.22716122868126,-1.94994836106541,-2.80250712424313,0.361915200209806
2017-11-14,3.5829998094,0.98354751691522,-2.76240762656379,-3.6796602088379,-1.69102864517556,-2.43479184885065,0.686695047090735
2017-11-15,2.2508432996,0.949159153415868,-2.66234008296346,-3.54791528544632,-1.62835607554507,-2.34636606057907,1.04213164745898
2017-11-16,1.3915547024,0.975193721610736,-2.73737975295996,-3.65001071084127,-1.67574794480286,-2.41485164774819,0.43361300938481
2017-11-17,-1.2718883106,1.03692471967501,-2.91746280511095,-3.88756171785449,-1.78844953843098,-2.5741170522374,0.657684521586995
2017-11-20,0.73102043261,0.94128689933614,-2.64067934342224,-3.51983247553516,-1.61497582427074,-2.32761390160978,0.286091400603451
2017-11-21,2.6113854025,0.973429403248297,-2.73662937892456,-3.64268712135166,-1.67433250952847,-2.40981473712793,0.486912912556183
2017-11-22,1.0144927535,0.930404222853917,-2.61194276141812,-3.4804166417001,-1.59710547021423,-2.30085838893824,0.561397224499742
2017-11-24,0.3213773316,0.935881106286678,-2.62776967592071,-3.50491474003923,-1.60446068061054,-2.31369359814157,0.213785088413729
2017-11-27,0.81803100493,0.912320901827177,-2.55908378841902,-3.41552555344646,-1.56337690560264,-2.25391147043084,0.636612737109918
2017-11-28,-0.2042669088,0.863839254120796,-2.41852409117481,-3.22841600006977,-1.47481444642093,-2.1286659815599,0.651944114680226
2017-11-29,-0.33095577755,0.902822050791886,-2.53140313862946,-3.38058017014203,-1.54619736421255,-2.23086918596224,2.38195888408264
2017-11-30,-0.40075571069,0.92697380469437,-2.59631778017928,-3.47384021133524,-1.59070326832756,-2.29408208228977,1.8415045159517
2017-12-01,-1.5117549002,1.17508249546873,-3.31913827865056,-4.42956473534684,-2.04135121694228,-2.93387931768059,2.47755920448723
2017-12-04,-1.3190148244,1.19699363463685,-3.38360608374391,-4.51296521591207,-2.08008054046383,-2.98954024901082,1.87029966160337
2017-12-05,1.1947007333,1.34445229498834,-3.81316027103631,-5.07972800779577,-2.34835865196979,-3.36885673557177,1.52794514801036
2017-12-06,-0.55523085921,1.35803818139916,-3.85290337159599,-5.13156650528083,-2.37318609980232,-3.4034548989776,1.61271255969004
2017-12-07,-0.099911842517,1.37295435711535,-3.89496801813313,-5.18766375780382,-2.39966851967726,-3.44097737205698,1.32702822981249
2017-12-08,1.8590422402,1.34536945010029,-3.81207965708373,-5.08006392004161,-2.34842373077231,-3.36900703256062,0.659024154729201
2017-12-11,1.0511724617,1.30616165549849,-3.69514833230886,-4.92794756171561,-2.27656692370555,-3.26724212026884,0.73346789025691
2017-12-12,0.005715592124,1.17724736668176,-3.28164773920291,-4.3683942506476,-2.04034814848427,-2.91209017745186,0.417953994693747
2017-12-13,-0.5029433617,1.12765889076598,-3.14125367251864,-4.1825599811,-1.95143242713546,-2.78669101175765,0.64584503903748
2017-12-14,-0.58590384297,1.04280097283299,-2.90234728491749,-3.86553223099553,-1.79835773310633,-2.57271636879955,0.619370456118448
2017-12-15,-2.0743051945,1.00881175924948,-2.80461391852988,-3.73643800356235,-1.73692577361752,-2.48589642442527,0.532016576331249
2017-12-18,1.398395091,0.966978280083397,-2.68314674986146,-3.57618209555676,-1.66405422559908,-2.38146601220694,0.471311302535316
2017-12-19,-0.46552225767,0.951323725807015,-2.63728963155795,-3.51579835705438,-1.63468874347627,-2.34071839533471,0.612725914202741
2017-12-20,-0.73078047362,0.928402705056685,-2.57072453470352,-3.4278766459257,-1.5920898645047,-2.28153492036538,0.647637151961566
2017-12-21,-0.094228504167,0.953619995035772,-2.64255740936981,-3.52290101830319,-1.63723878344213,-2.34569168916744,0.518280257793272
2017-12-26,-0.37137467571,0.95710790690727,-2.65109840231157,-3.53453617398806,-1.64295886669441,-2.35361570469102,0.715605787896814
2017-12-27,0.18342109943,0.940318042812685,-2.60256133654416,-3.47044349377136,-1.61249629426688,-2.31044127804045,0.360243117442983
2017-12-28,0.029529884159,0.969291767410357,-2.68533968689806,-3.58031226022824,-1.66280069409099,-2.37787608938549,0.26675995955081
2017-12-29,1.9483970005,0.930064641595034,-2.57242112263037,-3.43127260717221,-1.59131708500567,-2.27748754440457,0.323898020459641
2018-01-02,-0.56176521684,0.89963746548429,-2.48545341081444,-3.31666857802542,-1.53606537379185,-2.19990672033326,0.460431593355118
2018-01-03,0.33197437388,0.88305862680051,-2.43947665536566,-3.25551672004184,-1.50697375030691,-2.15891675913129,0.591418205637877
2018-01-04,-0.029024206196,0.891545586851346,-2.46426804138543,-3.28833634616176,-1.52246464437308,-2.18090227895021,0.68077134511518
2018-01-05,1.0161421438,0.889915998564948,-2.45939294549795,-3.282099528946,-1.51917496825484,-2.17652977748446,0.393743619991726
2018-01-08,1.4082887854,0.914641887615481,-2.53051414889326,-3.37591271448545,-1.56437551841057,-2.23983683681969,0.496635073025991
2018-01-09,-1.0656388165,0.888387712253906,-2.45409293294515,-3.27538433421478,-1.51561675381006,-2.17179280439281,0.421751873058511
2018-01-10,-0.10885756837,0.903825035365586,-2.49886084449316,-3.33496184957531,-1.54361924589082,-2.21160994904642,0.4669201625001
2018-01-11,0.37854889579,0.889545268384316,-2.45964695516271,-3.28324713516237,-1.51865198491889,-2.17671566502241,0.383144437631055
2018-01-12,0,0.882107284113847,-2.43784607517521,-3.25449006451,-1.50489210540942,-2.15735803575987,0.318119010414125
2018-01-16,-2.5369978858,0.850775393312667,-2.34753634040536,-3.13551629605778,-1.44737736704705,-2.07701074427665,1.0791603713739
2018-01-17,0.01758808703,0.837949791450979,-2.33936741960296,-3.09397989918181,-1.42507750157203,-2.05190800908126,1.24964160413841
2018-01-18,0.28135990633,0.948881956290198,-2.66260287496641,-3.51680864597404,-1.62739263743,-2.33709617716954,1.0089673694619
2018-01-19,-1.0813654432,1.01403255501058,-2.85239962017782,-3.76524641824732,-1.74577549957365,-2.50454446631088,0.828794791026742
2018-01-22,1.790462684,1.02515597292556,-2.88477279253627,-3.8076103721114,-1.76624938495269,-2.53318909669004,0.550016605655282
2018-01-23,-0.017415534694,1.03503414141813,-2.9143207090701,-3.84633382379883,-1.78450052259096,-2.55923921478189,0.937988080450323
2018-01-24,0.46449515175,1.02378666146725,-2.88457268968358,-3.8069523195199,-1.76517435074819,-2.53250255926686,1.66104636953947
2018-01-25,1.1385308906,1.04924067806478,-2.95949660473988,-3.90473286974947,-1.8123229346752,-2.59856128963006,1.2613715271065
2018-01-26,-0.37142857136,1.13007799004627,-3.19541739568772,-4.21333070451505,-1.95987536000709,-2.8067243295604,0.768802538778954
2018-01-29,-0.01147117864,1.11420062168363,-3.1488118236542,-4.15249559947798,-1.93050150571007,-2.76562268469842,1.57900403573606
2018-01-30,-0.02294498936,1.07410610055932,-3.03012088921145,-3.99721372949655,-1.85613617827807,-2.66084135828485,1.62590798258584
2018-01-31,0.5680188191,1.18891533688377,-3.36509881692268,-4.43545119569595,-2.06541266170663,-2.95647125532582,1.45106434252472
2018-02-01,1.0326335007,1.22774016356002,-3.47809412048006,-4.58347115555328,-2.13621492724719,-3.05638552450322,1.45555797730878
2018-02-02,-0.50821616132,1.20878810115261,-3.42252525044079,-4.51081536444525,-2.10175836795683,-3.00741728139675,2.95506849873057
2018-02-05,1.6516260855,1.22124604869431,-3.45870940052912,-4.55765176342534,-2.12504436624063,-3.03918622643548,10.1788616686122
2018-02-06,0.089335566736,1.41875749443631,-4.0323917446902,-5.30614824997039,-2.48527336492622,-3.54477111619911,13.5544343198797
2018-02-07,-0.44627914767,2.07005679574213,-5.93127692217683,-7.78377740015947,-3.67770775630338,-5.21785254703011,3.28751810685699
2018-02-08,-0.81811050095,2.50669453978943,-7.20543633607062,-9.45172295869287,-4.47720151584959,-6.34394717276155,5.21550419760652
2018-02-09,0.022598870055,2.18153393498114,-6.25691055954201,-8.21139879227243,-3.88185903137596,-5.50663235439641,9.96007363078749
2018-02-12,-1.5928603706,2.35541846607518,-6.76624077185237,-8.87222698319198,-4.200569251862,-5.95302994780052,3.04393404563465
2018-02-13,-1.7850992996,2.68338538129694,-7.72223401586938,-10.1262452322445,-4.80115988603536,-6.79939424090163,1.74628242727589
2018-02-14,0.23376775171,2.28611667575548,-6.56214689217045,-8.61318705923464,-4.07370888799034,-5.77777310716418,1.39403195499962
2018-02-15,-2.0698501546,1.91750135575881,-5.48663589923876,-7.20811269487946,-3.39867626584079,-4.82914328550385,1.80066107345899
2018-02-16,-0.58942605374,1.84620809247355,-5.27817796178606,-6.93623583624292,-3.26814991781467,-4.64547826495996,1.86450488298655
2018-02-20,0.27549859242,1.75963548907099,-5.02528065741513,-6.6059551914894,-3.10953534517182,-4.42248532840535,1.52545762213124
2018-02-21,0.20904258508,1.4820105253076,-4.21473257704568,-5.54606612170121,-2.60131396020893,-3.70693265670794,1.66857118009403
2018-02-22,-4.3390153774,1.40340309950861,-3.98576737774898,-5.2464446469929,-2.45816007889094,-3.5046870951846,1.67388618155785
2018-02-23,-2.4984423677,1.41091987942684,-4.07774006064136,-5.28523611325222,-2.47280809151043,-3.53876959218432,0.632086722134142
2018-02-26,4.1791807784,1.42477155395919,-4.11902860136809,-5.33843769036526,-2.49924435416197,-3.57473022796444,0.96825056657786
2018-02-27,-2.1407102986,1.31069200215391,-3.78079991079865,-4.90260672234742,-2.29036833077884,-3.279894772925,1.28926356688847
2018-02-28,-2.7516610256,1.29229073412719,-3.72589865616792,-4.83192204027916,-2.25662972824206,-3.2321417820024,1.22638268283661
2018-03-01,1.2231426352,1.30319004474842,-3.7582747886216,-4.8736124240547,-2.28491815440977,-3.26413172147327,4.79558189599064
2018-03-02,4.0278754555,1.28077680538715,-3.69181147570865,-4.78807706942359,-2.24380118794292,-3.20621254551193,3.30931215039381
2018-03-05,1.0017823122,1.61957376339606,-4.69753392754275,-6.08356676378652,-2.86648823514734,-4.08350138151643,1.7613845408116
2018-03-06,1.8437385907,1.63665350334652,-4.75243436943471,-6.15416131097639,-2.88937579345668,-4.11975441656393,1.29637363408212
2018-03-07,3.3578299575,1.58280749699479,-4.59326886105512,-5.94885966286826,-2.79145532761899,-3.98109366513516,1.16567562148892
2018-03-08,-0.32371813395,1.55747256534524,-4.51813001686106,-5.85180935294004,-2.74523954274059,-3.91555589460119,0.894747528191718
2018-03-09,-0.33636838125,1.54457208431061,-4.47998908105404,-5.80244724443617,-2.72177610511933,-3.8822058611057,0.531833522929626
2018-03-12,-0.4538842014,1.35697818886113,-3.92319508677003,-5.08524799460493,-2.37817462853658,-3.39773307900337,0.777184318650266
2018-03-13,0.83591512248,1.17760428465386,-3.3892590075381,-4.39753586362747,-2.04848161528983,-2.93345527668805,1.69564998685227
2018-03-14,1.7391304347,1.1409913928443,-3.28078124997411,-4.25777022862177,-1.98163633099071,-2.83894332201331,1.50762970731667
2018-03-15,1.9772079771,1.217705243575,-3.50867842178332,-4.55131488141663,-2.12113604209143,-3.02960600642105,0.894281456692663
2018-03-16,-0.32407666095,1.19915683076156,-3.45348456733814,-4.48026294437743,-2.08721979017573,-2.98181182373389,0.572913879663627
2018-03-19,-0.15135377525,1.14866806613025,-3.30413344959243,-4.28785788288206,-1.99509403791272,-2.85219573925235,1.53714587758918
2018-03-20,-1.751628116,1.12359552034491,-3.22912680079463,-4.19126668716182,-1.94907534874267,-2.78727525152085,1.01121516403857
2018-03-21,0.69142857137,1.23052396019391,-3.54663352097984,-4.6003146443476,-2.14477964729925,-3.06274533635082,1.02966095961676
2018-03-22,0.34617785604,1.15851527870089,-3.33263983820762,-4.32467548712451,-2.01289956159326,-2.8771288212718,2.72188090816827
2018-03-23,-0.084832032644,1.13456985894872,-3.26026103263087,-4.23149462620639,-1.96819744136663,-2.81446613352375,3.19943010592788
2018-03-26,-0.928284372,1.33829173539695,-3.86421770856906,-5.00960122313817,-2.34073579366919,-3.33869147056472,2.17551225233865
2018-03-27,1.0912415015,1.4758623026092,-4.27355955666801,-5.53685170878506,-2.59270033218736,-3.69369791306612,4.22818097975557
2018-03-28,1.71809653,1.44206427059618,-4.1712752861658,-5.405076941313,-2.53058662831937,-3.60511077113086,6.11731253852589
2018-03-29,0.96677408601,1.67838619272005,-4.87174750397273,-6.30706990171603,-2.96270200518369,-4.2126453526567,2.8758297511824
2018-04-02,-0.96302003094,1.9352506115457,-5.63538386682901,-7.29095973375495,-3.4329745137549,-4.87509807313407,3.89308802362885
2018-04-03,-0.85014169026,1.79353528235324,-5.21745377091693,-6.75227863925096,-3.17449903661577,-4.51219117833844,3.45188887038425
2018-04-04,0.11768661734,1.86641915154576,-5.43646802154934,-7.03456196195826,-3.30959466180155,-4.70210691757232,3.35149358708816
2018-04-05,-0.35264483622,1.88275638142374,-5.48405947513214,-7.09594255568834,-3.338678930471,-4.74341371346651,1.76911614684315
2018-04-06,-1.5279182115,1.85189718349351,-5.39264783831978,-6.97780740654774,-3.28283787336472,-4.66402861199347,3.40940593963038
2018-04-09,-0.034227039305,1.63371182750492,-4.74289714114946,-6.1407248705246,-2.88201470523385,-4.10035602952023,1.64437709585384
2018-04-10,-2.2654645059,1.73839478824593,-5.05351358164091,-6.54088382719062,-3.07339372603602,-4.36983286212478,1.77536223627476
2018-04-11,-1.4129736674,1.57172399006074,-4.5569419979421,-5.90147071972654,-2.76860223369386,-3.93927220158155,1.22441938514234
2018-04-12,-2.3156647913,1.51909860656895,-4.40136004968196,-5.70109541299995,-2.67267429778909,-3.80430005951302,0.945606372552437
2018-04-13,4.7471807931,1.40577534778716,-4.06630081595944,-5.26941115171211,-2.46628694875852,-3.51361818545236,1.1521352244805
2018-04-16,-2.564102564,1.35496471087126,-3.91646988566841,-5.0762594949581,-2.37211402926606,-3.37523090658936,0.596479763370106
2018-04-17,-1.1049067364,1.26972661171225,-3.66372567516418,-4.7505500003236,-2.21790503365341,-3.15926344484044,0.538974557688292
2018-04-18,0.7808745795,1.18003943052066,-3.39877208267776,-4.4090414046917,-2.0546591664337,-2.92973476939657,0.724619129038556
2018-04-19,-0.65562045538,1.11046760674838,-3.20107860089837,-4.15372749717288,-1.93177063064388,-2.75765590250324,0.930489844848197
2018-04-20,1.0259179266,1.09977051482279,-3.16882903039229,-4.11181053004001,-1.9119921069196,-2.72957462126505,1.87335901384622
2018-04-23,1.9122275669,1.11351820694271,-3.20897641409674,-4.16345862231265,-1.93682470774908,-2.76433601772153,1.0962961451219
2018-04-24,0.69343278374,1.2194986623761,-3.52509816265178,-4.57106678242876,-2.1312150225967,-3.03808816692074,2.34279773884032
2018-04-25,-2.5578703705,1.18677649592555,-3.43093230806674,-4.45245810821956,-2.0727765732184,-2.95819474715266,1.85190519412936
2018-04-26,0.99180425241,1.35096842477285,-3.91940429618261,-5.07969207888296,-2.37424482646067,-3.38110638055274,1.01104110458052
2018-04-27,1.8817994707,1.36380585856646,-3.95703354030765,-5.12758128936527,-2.39753113921633,-3.41328219677244,1.75640492285923
2018-04-30,-0.46753246761,1.31088421512917,-3.79872020578267,-4.92323652955522,-2.3004671865139,-3.27601373419553,2.27017078115952
2018-05-01,0.98585015094,1.34875944906121,-3.91035879109803,-5.06694162669975,-2.36947739742782,-3.37263852671155,1.61931001781881
2018-05-02,0.33880785577,1.42051279449241,-4.1228973409005,-5.34055826765187,-2.50047471167362,-3.55650044396161,1.97543172111492
2018-05-03,0.62381960743,1.3477697427047,-3.90723536121938,-5.06254991987941,-2.36756044767642,-3.36966353704634,1.7784850817003
2018-05-04,1.3764076895,1.37116069253355,-3.97668834080766,-5.15205061886198,-2.41031262781852,-3.42979665033405,1.21296918191264
2018-05-07,-0.22441651699,1.38679672072953,-4.02296783360557,-5.21183879196033,-2.43749107881385,-3.46685730584317,1.44400007335953
2018-05-08,-2.8340080971,1.32342184511931,-3.83523197768059,-4.96987859009298,-2.32191985578895,-3.30438450202773,1.23282603976797
2018-05-09,-4.0972222223,1.30161549010121,-3.7726511675964,-4.88884136096501,-2.28427538731459,-3.25430122797286,0.552094305178248
2018-05-10,-0.28964518469,1.26512242528742,-3.69866542003744,-4.76666171385743,-2.22268521924834,-3.17621349972126,0.6185174668696
2018-05-11,-1.3919147906,1.14670068685722,-3.34520388266628,-4.31335314041509,-2.00680177608913,-2.87110069927692,0.636731562210886
2018-05-14,0.43574321844,1.08965376661342,-3.17479437110452,-4.09480641380152,-1.90267010531293,-2.72398910231622,0.540487739146635
2018-05-15,0.34830430795,1.05880212205879,-3.08297192340299,-3.97701645356805,-1.84657352833546,-2.64472654051271,1.03466361129943
2018-05-16,-1.156984533,0.999971052083089,-2.90592496734595,-3.75006413331796,-1.73825216560867,-2.49185214779223,0.569177209243529
2018-05-17,1.8112370626,1.03014293442779,-2.9968430051923,-3.86646996397485,-1.7938101043305,-2.57019452027125,0.616361702909129
2018-05-18,2.3236112793,0.991684852347039,-2.8811121154507,-3.71822260965817,-1.72302750059644,-2.47046010062594,0.708281604485753
2018-05-21,4.4175044353,0.995280736977804,-2.89337776708861,-3.73374958911859,-1.72588913717,-2.47742251289834,0.561067915003466
2018-05-22,0.18123123955,1.00627782046865,-2.92846092185142,-3.77830112696402,-1.7467694288731,-2.5071243663956,0.436698675260924
2018-05-23,3.9233421903,0.993548513181716,-2.89068787133991,-3.72980290354724,-1.7236538158769,-2.47449480458267,0.729204418406326
2018-05-24,0.72349453294,0.942031192966956,-2.73824910217908,-3.53403806038949,-1.63000462079755,-2.34272483397018,0.824068785997343
2018-05-25,0.48066537056,0.976786476516092,-2.84197740355706,-3.66682241927469,-1.69287119681877,-2.43190782172956,0.550178907748848
2018-05-29,0.70411179804,0.992773931420079,-2.88874125787852,-3.72722696079691,-1.72182527079094,-2.47248017141308,0.989270941029657
2018-05-30,1.4304013663,0.955948554537381,-2.77669156059996,-3.58414752203885,-1.65394679250638,-2.37628249395227,0.448209513260885
2018-05-31,-0.38032856155,1.01832839358775,-2.96498548105224,-3.8251597762678,-1.76872173778094,-2.53831364735383,0.634974996476585
2018-06-01,-0.23331035591,0.967541542777573,-2.81477912829831,-3.63220599615593,-1.67640445047609,-2.4084558728913,0.398954352135778
2018-06-04,-0.90884932233,0.973235616128792,-2.83245578040668,-3.65469421381891,-1.68695270284968,-2.42346870865359,0.643074910150482
2018-06-05,0.93327612085,0.922679103662034,-2.68025078180189,-3.45988476431856,-1.59441912804894,-2.29264339032369,0.63666245172899
2018-06-06,-0.63237325958,0.946713445429996,-2.75167237686969,-3.55136231402458,-1.63786396054535,-2.35400337038165,0.489506473676948
2018-06-07,-0.36365581045,0.921141579922814,-2.67406146571866,-3.45197901719541,-1.59037615855586,-2.28703288437208,0.693417785167456
2018-06-08,0.70849659151,0.907720420620039,-2.63338497325232,-3.39993531174566,-1.56562454227782,-2.25203783627855,0.71387360124419
2018-06-11,-0.25049299156,0.927944529153784,-2.69424330834225,-3.47787885619087,-1.6029579716415,-2.30453929240979,0.379956096815473
2018-06-12,0.64116264184,0.947128910358984,-2.75253708790513,-3.5524792535539,-1.63868448302836,-2.3548052860501,0.344719702625873
2018-06-13,-0.11148863886,0.899433273091789,-2.60888061702898,-3.36843673953595,-1.55083502320442,-2.23097085377076,0.608997779579612
2018-06-14,0.22854105773,0.876430255739615,-2.53964446437843,-3.27980496227226,-1.50873069941547,-2.17144781865407,0.51093100978599
2018-06-15,-0.36058967025,0.909358335518524,-2.63820061633162,-3.4058964112134,-1.56862805355848,-2.25608238726753,0.685651368431692
2018-06-18,-0.21287919108,0.888364658948712,-2.57496432139161,-3.32491283163563,-1.52867311933108,-2.19886441203162,0.566732388233359
2018-06-19,-0.33599999988,0.901951037091481,-2.61617749359816,-3.37761781182935,-1.55376967187671,-2.23426355607476,1.0272205326164
2018-06-20,1.8033927328,0.902810158879074,-2.618157341772,-3.38029263507788,-1.54852737876493,-2.23237037014337,0.438828340456378
2018-06-21,0.83578637514,0.986566430427908,-2.87070748653138,-3.70324590222631,-1.70094804500926,-2.44860483559212,0.950911303314979
2018-06-22,0.77151644691,0.923023129075648,-2.67913821572519,-3.45809975863882,-1.58467102555857,-2.28421895522744,0.550655657084677
2018-06-25,0.34659355442,0.995597715245543,-2.89855725062181,-3.73870002982546,-1.71744152288422,-2.4722746867754,1.81137109499048
2018-06-26,-0.26806887299,0.953464038436559,-2.77054320799684,-3.57524310495633,-1.64046854840464,-2.36285982692472,1.09288912944483
2018-06-27,-0.90974878531,1.12791985106716,-3.29626960989929,-4.24797863142664,-1.95934572446312,-2.8138890709756,1.16222690115455
2018-06-28,-0.24517475213,1.07649627291267,-3.14102706877599,-4.0494325506663,-1.86534992682561,-2.68080398328171,1.23205350018899
2018-06-29,0.54907702761,1.12101716556131,-3.27499910469462,-4.2211027246361,-1.94705988592298,-2.79601423183793,2.8620603362201
2018-07-02,-0.82171832746,1.14142104888984,-3.33518292606327,-4.2986476216542,-1.98415055434462,-2.84809876440375,0.80062525251293
2018-07-03,0.052438384955,1.36285524233083,-4.00311983978476,-5.15330716433,-2.38927043579277,-3.42109400718257,0.817207423097817
