"Date","Returns","Sigma2_GARCH","Sigma2_MSGARCH","Sigma2_GAS","RV_AMZN"
2008-05-28,-0.66980898036,8.1935692681483,7.88476852784309,9.86334780967756,5.22971819719408
2008-05-29,0.33716283724,8.17208834811313,8.01129043890676,10.1036796131009,3.76387918233222
2008-05-30,1.5805849409,8.0211836866029,7.75351794432935,9.51814856900539,1.46633389164818
2008-06-02,-1.7030139671,7.88025637962012,7.64329420316365,9.00873735417803,2.08506474681998
2008-06-03,-0.1495699863,7.83635403158895,7.71570261795555,9.14911193270972,3.80085679578029
2008-06-04,1.7351142178,7.69477442153089,7.50422546125971,8.64466256466941,3.5735639264902
2008-06-05,3.6932515339,8.49432281334458,13.0229048406538,10.1427217997907,5.09861199205564
2008-06-06,-4.5911726422,8.40620369904943,8.53161836278099,9.99864173331881,4.46917323450487
2008-06-09,-1.4882797966,8.4151617857636,8.33896316363962,10.3111107568012,5.81257389440891
2008-06-10,0.23920433086,8.27799142034201,7.99824130377582,9.88460331383497,6.30349714388015
2008-06-11,-2.9389600601,8.15238391019037,7.89470055173819,9.49602887694895,4.7279807614662
2008-06-12,-1.462215321,8.1290430258066,7.99864149501063,9.73945920303653,6.26115566844423
2008-06-13,3.9658568616,7.99007461183045,7.76122887843748,9.24648158007002,7.09149421540498
2008-06-16,3.1956549197,7.84393731438864,7.63244035406528,8.72616206842063,4.85873700444328
2008-06-17,1.5544675643,7.73530079286649,7.57933325594344,8.50686105775655,3.47668346141096
2008-06-18,-0.54236471015,7.65177479255834,7.54317572280001,8.38203282112632,4.58749630116321
2008-06-19,2.1085797383,7.51446504052053,7.38400321809815,7.91195961826733,8.48660620093356
2008-06-20,-3.7502967009,7.42149369407512,7.35120650669758,7.79233319728598,4.9500446546972
2008-06-23,-0.51787916136,7.49968457816381,7.71674358504591,8.37746392045347,4.07343351999231
2008-06-24,-1.2890431334,7.7406879380401,8.58441974601001,9.2740516502852,4.84241983847527
2008-06-25,1.0924158714,7.64450196233681,7.60760247966149,9.02954720555266,5.29489501243943
2008-06-26,-5.2291640789,7.50607996731084,7.39727552799729,8.5170504517234,8.30045353415927
2008-06-27,-2.1494102228,7.53020746653544,7.62876976484812,8.86022173852475,9.77217220593004
2008-06-30,-1.7814090545,7.43759504006119,7.39988472634452,8.6321861987572,5.83347291654189
2008-07-01,0.39547252163,7.54913083506402,7.86670760744332,9.30176655782481,10.9522883830563
2008-07-02,-2.961151861,7.56916505208685,7.72240869322736,9.67287400831994,6.57040830739905
2008-07-03,0.78387458016,7.4657935134981,7.42388400387636,9.38716927074563,9.43509582493179
2008-07-07,0.68055555548,7.33934206087631,7.28910993269201,8.89494270308486,9.91073198454039
2008-07-08,3.517726583,7.27281515995718,7.29872989727055,8.85417197442896,11.6514098560503
2008-07-09,-5.9035181238,7.39744831333757,7.80641625250981,9.48771343782124,7.94215745746293
2008-07-10,0.028324599953,7.27206358341922,7.26698492725655,8.98533546310403,19.7880824869023
2008-07-11,-2.9590825428,7.1767425113629,7.20008194607657,8.69466014200323,15.1606066487439
2008-07-14,-3.2973446163,7.06437185543305,7.09586820323568,8.33493278858781,13.101776594002
2008-07-15,1.1315630658,7.42390024041717,8.91481999767198,9.39466819189064,19.2423779104636
2008-07-16,7.1758913917,7.37876094897174,7.5746236393066,9.38758881321729,12.5321453508159
2008-07-17,0.37583518933,7.30864755837271,7.36545518068823,9.23979929639552,10.9253436110901
2008-07-18,-4.1464429344,7.17909984942142,7.18921905107194,8.72466627718675,9.14580638195981
2008-07-21,-0.92592592591,7.2132822680688,7.44312826828882,9.06929524112695,8.13789019105561
2008-07-22,-0.74474299072,7.09181428929937,7.13901845034525,8.61858893692919,8.75431571287238
2008-07-23,3.7810798884,6.97118346030285,7.0349958626063,8.17861636306138,13.9154419253552
2008-07-24,11.596257442,7.03965296549539,7.39186336118274,8.69954211861844,19.3446166503131
2008-07-25,-0.52083333321,7.52899158198503,10.2412711331567,9.92904004676745,8.93431943693355
2008-07-28,-2.9753543609,7.39337502496054,7.50363198110972,9.35480708395042,6.65775710901122
2008-07-29,2.9349828903,7.42226256203659,7.63621960377197,9.67606319397952,11.4332142618321
2008-07-31,-2.3909985935,7.48760582705326,7.79120579757309,10.1219725152709,7.65515755795545
2008-08-01,-0.77285826565,7.36913898269169,7.39265132265974,9.68198347018084,8.44563815639607
2008-08-04,-0.052805280484,8.06704345032608,12.0002928399608,11.2076642572903,13.2638021061202
2008-08-05,4.4908202352,7.91935837574639,8.00007505170818,10.5641384889421,4.61424697880073
2008-08-06,-1.2893439515,8.08306581727169,8.53483415996334,11.3235767147167,5.09348919757481
2008-08-07,-1.4598540146,7.9532771553542,7.8732788992585,10.7838315000349,6.05949414860762
2008-08-08,4.6263807668,7.82061431568613,7.7313987845388,10.2383243662467,6.55887928259732
2008-08-11,9.4149795057,7.89993787192482,8.11055271310064,10.8157007229105,19.8247248288761
2008-08-12,-0.95357021228,9.95649330892646,24.6139633019721,13.0084589629583,9.44289666598826
2008-08-13,-0.64183381082,9.77051264203721,10.2076952634884,12.277890786408,11.1244504516386
2008-08-14,1.545737686,9.74474931174168,9.51171647981547,12.4805963674145,5.79422146397051
2008-08-15,-1.8516414858,9.68717270703615,9.32676429835201,12.6004239752885,7.30105213849226
2008-08-18,-3.8078703705,9.50051964600169,9.02706817398289,11.8529286903783,4.89434595479868
2008-08-19,-2.1898688485,9.42572351303519,9.05242458111514,11.8119585589471,6.34815147445935
2008-08-20,1.0333374339,9.259007838305,8.83212450093839,11.2055841420114,6.15716188458277
2008-08-21,1.375867527,9.08280504408136,8.67312724536751,10.5504233431029,6.12204097315329
2008-08-22,2.4021138603,9.22731580768597,9.25583994835301,11.3949500955001,4.23206118043462
2008-08-25,-2.8266479007,9.0856603460203,8.72407281180093,10.9527670204341,4.99939097152718
2008-08-26,-1.3156306577,8.9560490868599,8.59927408455379,10.5946702771097,3.12046080720083
2008-08-27,-0.036692759295,9.12365299498742,9.23655962149463,11.4881352098216,4.13987699272999
2008-08-28,2.0677841674,10.3925904376796,18.1356003047718,13.5457426139408,3.48926125312163
2008-08-29,-3.1287461041,10.2090597964404,10.0979525079756,12.8676843782957,2.80557860195653
2008-09-02,0.74248236597,10.0200347391636,9.42005076344619,12.1664754090511,6.47678070231055
2008-09-03,-0.78614420827,9.85815364660329,9.2727362080793,11.7209186878991,6.21749998925524
2008-09-04,-3.3923486443,9.73388629700116,9.19775464943824,11.4601746605079,5.26775855682741
2008-09-05,1.4866077148,9.80775941190355,9.52832825098265,12.0665619585582,7.89235926445902
2008-09-08,2.4876878395,9.70925187923748,9.22045590904353,11.9254955773085,13.5391583095115
2008-09-09,-2.6121241992,9.53502521862011,8.98510558544382,11.3444784714168,6.65452525913416
2008-09-10,-2.9099190283,9.37712966470234,8.86056967221504,10.8961689784172,10.7230539521049
2008-09-11,3.6095908261,9.28310480911168,8.84030363179292,10.8628079744245,14.2939099868461
2008-09-12,-1.5218211545,9.25370170428842,8.89889573773776,11.0650111305063,11.1099616369714
2008-09-15,-1.2260536399,9.11269627359023,8.66182471260415,10.6521986590734,11.0968795107788
2008-09-16,1.797258857,8.93986008886198,8.48653558304068,10.0324586109186,15.3817479383477
2008-09-17,-9.1324780896,8.83273029304494,8.45274591294196,9.91171603444478,21.6992538686176
2008-09-18,6.9331842325,8.84564690740576,8.6264721673148,10.2815384025475,26.6525395546946
2008-09-19,5.8823529411,8.68462287937453,8.29601882797204,9.74586283321062,53.5272454057945
2008-09-22,-7.4938271604,8.53588631137764,8.17451379982374,9.2756391020898,12.8104278714683
2008-09-23,-4.2306152409,8.58595334977695,8.47931730651473,9.76982114194731,14.3316466670914
2008-09-24,-2.5083612041,8.45534230171635,8.14180853659208,9.45595911952163,13.2382812853634
2008-09-25,3.0303030302,8.38977860799396,8.14398283460906,9.53443010625066,9.87461759142076
2008-09-26,-1.9145394007,8.36094084827082,8.17719413891913,9.7072000112993,12.1060113507411
2008-09-29,-10.396039603,8.36181401295757,8.23391845428886,9.99480631508604,70.0196509386476
2008-09-30,14.853985793,8.40786450525777,8.36761198419869,10.5098532055229,21.6420071793611
2008-10-01,-4.3705332601,8.2977187943538,8.04239942071549,10.2007877535413,17.4648691727534
2008-10-02,-3.1905720034,8.17512335674125,7.91584596477929,9.81504623265468,28.0564590167961
2008-10-03,-0.5344418053,8.06987616443691,7.8470732448179,9.60504651056848,34.3568344349099
2008-10-06,-2.6417910448,9.36505122592006,18.0879405075157,11.4124182082868,46.1849350170884
2008-10-07,-10.286677908,9.95934542998212,18.1264406741961,13.0126063899209,52.0562631056805
2008-10-08,4.2720437457,10.3186148993185,14.7641490704667,14.3727633564318,96.0364194290308
2008-10-09,-8.2268108818,11.0954093911733,18.0336471890334,16.3184910758692,53.3472357463934
2008-10-10,0.44642857138,11.1960665409384,12.4114352113969,16.9747842315306,134.763041130475
2008-10-13,10.257777777,11.0912912953744,10.4806534007138,16.6871944061964,18.9149492501737
2008-10-14,-9.9322799097,11.0108787549314,10.2459859055249,16.6257910562329,76.0060004505735
2008-10-15,-12.781954887,10.8635639195055,10.0326219184728,16.0806990777968,44.4233146297803
2008-10-16,3.222495895,12.5126718840709,19.5273687189334,18.8130453688402,88.6241784850521
2008-10-17,0.7158480812,15.8902043934185,32.2234060895367,22.4985321362027,40.5370572730905
2008-10-20,4.5804540965,15.8980699759237,17.6778131118775,22.9780884310751,24.1840318103553
2008-10-21,-5.1727392864,15.7503577760322,14.3538949523968,22.6986008716751,23.9390507835028
2008-10-22,-0.47780211025,15.427341167256,13.5195377874384,21.3129886380413,37.2015498458087
2008-10-23,0.6601320265,15.2344377029312,13.3830257501272,20.8222352196172,91.8546423771224
2008-10-24,-2.7027027027,16.7414520988987,18.8900091454178,23.9545850181866,84.9250576138998
2008-10-27,1.2663398693,16.6732970746052,15.3058483894272,24.2253970240481,41.0457434352419
2008-10-28,13.029447357,17.4963474096983,17.4430251791499,26.8006486934855,40.2369903435758
2008-10-29,1.5167737332,17.125777255209,14.8639776691737,25.1017185766727,53.424856643306
2008-10-30,-0.31640007037,18.4792062077903,19.0799758637994,28.4707699786695,29.3181483600893
2008-10-31,0.93457943913,19.7873542217212,22.7100370687984,31.9192138298444,21.5600091129513
2008-11-03,-2.5681341718,22.1644033459076,30.15458336867,36.6257254275926,11.4644536002772
2008-11-04,4.8054509592,21.8407473327305,19.7515368340193,35.3917812648541,21.2904166158313
2008-11-05,-11.069289991,21.3711533891942,17.9804939225878,33.1168166065774,24.4966532009498
2008-11-06,-9.1573682185,21.2375849486189,17.9156494854241,33.092244279166,30.6033634002801
2008-11-07,4.2143159679,21.25101968309,18.0255536217382,33.6038808696386,24.249785719685
2008-11-10,-1.5240804714,20.7963765509018,17.3222306945287,31.4386453569724,25.666506558623
2008-11-11,-4.4572843583,20.3505206062896,16.9113750361763,29.4384310432072,25.5779783546724
2008-11-12,-10.237580993,20.0466700202299,16.7045705993217,28.4431453641526,29.8662317852194
2008-11-13,8.1087584216,19.6352683995653,16.2988409291821,26.7977095998308,54.5659534615194
2008-11-14,-7.0776763855,21.9990080526127,23.5013026762374,31.1167161712557,43.6499065229744
2008-11-17,-4.9341317365,21.5518186129425,18.2200210308963,29.3657388851693,34.4193325683999
2008-11-18,-3.1494079114,21.0871179067984,17.3774787933138,27.483977306532,46.3444724394542
2008-11-19,-6.7637877211,20.6403947916071,16.9634116743025,25.8176046911648,26.9837847709949
2008-11-20,-2.2600446428,20.3171231042913,16.7351141359551,24.9896339890868,72.160763427011
2008-11-21,8.1073365685,20.2428965733871,16.8270117339144,25.5565287148567,66.116361928553
2008-11-24,12.22603644,21.9154189502351,21.5875823836928,29.2597212319676,48.2073474097169
2008-11-25,-0.72941176468,22.8901473062276,22.7763253636756,32.382663558218,38.5476980131357
2008-11-26,4.1953069447,22.6682952895498,19.1826990713342,32.1310976312871,27.1042425525416
2008-11-28,-2.8662420383,22.2202353447528,18.1240814393908,30.3547382621184,10.1323591671707
2008-12-01,-5.2224824356,22.091317310531,18.117721993934,30.4839806180292,36.2886789875562
2008-12-02,1.7790956264,23.4186447974957,21.3774627412344,34.142220070671,35.1077985932058
2008-12-03,9.7596504007,23.9708869018883,21.3386547717278,36.6340109267717,48.1499675349787
2008-12-04,4.6671090466,24.3202966259303,20.9340564379828,38.4382802997885,35.3677860127261
2008-12-05,1.9864750633,24.2190401629414,19.9536718092327,38.4684137536887,36.2968211254177
2008-12-08,6.5271446332,23.869503624269,19.2945215641388,37.1358887235159,25.4208162804348
2008-12-09,-0.31122349737,24.1468989538677,19.9375919102719,38.6873831185985,24.5288838086082
2008-12-10,-3.0243902439,23.7140628344938,19.0730981290343,36.7881912369581,26.5594982086681
2008-12-11,-2.9175050301,24.2589220326625,20.2753471200036,39.2436800429926,12.9456677484628
2008-12-12,6.2176165802,26.1764254321234,25.0565562478743,44.1125513090846,23.5635623356674
2008-12-15,-4.6829268294,25.611333627451,20.7552417979311,41.226368850855,16.3717976796331
2008-12-16,7.7379733879,25.322385254233,20.2960845862884,40.3936326594565,19.1403480988103
2008-12-17,1.045031351,24.9167472299641,19.850812648392,38.7364120451276,14.5161472233338
2008-12-18,-2.0684467845,24.8518847072815,19.964501936332,38.9839951995963,14.2298799844598
2008-12-19,-0.99846390167,24.3503155875107,19.308641684125,36.7713091512451,10.2416872287095
2008-12-22,-3.3359193173,25.3675557634061,21.5764968067766,40.2796470490757,11.2855079904313
2008-12-23,2.4879614768,25.1522842028031,20.2662518166801,39.8865308562606,6.2019641967768
2008-12-24,0.70477682057,24.6557013550487,19.4922488650675,37.701652062077,1.49006326915071
2008-12-26,0.66096423016,24.7977706141098,19.9631377647903,38.957684809918,6.87694411462431
2008-12-29,-4.5963692546,24.2560458710235,19.1076431412538,36.3852566151106,6.12009953935866
2008-12-30,2.7530364372,23.8920787789039,18.8422508222705,35.1135823480413,5.12283064899217
2008-12-31,1.0244286841,23.5255678279018,18.5356845968459,33.8605605663252,5.87385787300526
2009-01-02,6.0062402496,23.6297160708403,18.9438856869899,35.0354968375194,6.49374524709857
2009-01-05,-0.55187637963,23.5030811869985,18.699034239017,35.0654824313995,13.9547296353353
2009-01-06,6.1043285237,23.956503649444,19.6567428590947,37.2965404048281,8.58097866919357
2009-01-07,-2.0223152022,23.444900436597,18.4111099290932,34.9542883441793,6.22992982333999
2009-01-08,1.7081850534,23.013866714524,18.0192889563044,33.221653918764,8.30950915689209
2009-01-09,-2.8866340098,22.5328377778777,17.59723770264,31.1918161630041,10.8555488803969
2009-01-12,-6.4673031886,22.2444673255316,17.4516500279794,30.4803921200422,9.59949062491553
2009-01-13,-0.905238829,21.8520567906183,17.0833862833546,29.2237059513894,14.476287453035
2009-01-14,-5.7531584062,21.3819840605104,16.6598077060907,27.3885627320311,10.0312953985512
2009-01-15,6.0837286039,20.9222608581043,16.2890854957767,25.6761574457555,23.0992143912883
2009-01-16,0.29160186623,20.8459109919777,16.4667606555366,26.149069805007,17.050127387335
2009-01-20,-6.1058344641,20.5086915489838,16.0398305660783,25.3376441380408,15.5491316678526
2009-01-21,4.3352601155,20.0782015969194,15.629596757828,23.8435950749473,14.5898443560951
2009-01-22,-1.1871784725,20.2217258683777,16.2008880132459,25.2041533320602,18.17477882656
2009-01-23,1.3816579898,19.7931180575069,15.4342829412091,23.6465482452108,23.8721396310611
2009-01-26,-1.9751135691,19.9628628237472,16.0433938846738,25.0688953261183,12.8015203932556
2009-01-27,-2.3977433004,19.6109814531165,15.3434760408968,24.0068766187894,12.5986271623298
2009-01-28,3.9636663912,19.2298381344917,14.9860666938029,22.8287166362777,13.9637477230526
2009-01-29,-0.71485305789,18.9706893700078,14.8497859960874,22.3788204799078,14.8230461056506
2009-01-30,17.64,19.296955449175,15.7966659609302,24.0846996615654,15.3164913973648
2009-02-02,3.9612376744,18.9006086739142,14.7816793236225,22.6775444831474,13.4225706887948
2009-02-03,3.9901880622,19.0786506896223,15.400402816339,23.9857874393985,9.25816811144855
2009-02-04,-3.9786129895,19.2612175406984,15.7029864484169,25.3886911921246,8.1656093448658
2009-02-05,3.4719947593,18.8476384685862,14.736610093688,23.7762670742135,9.15474169893255
2009-02-06,5.3339664451,19.0988168090385,15.5308067695391,25.2641786889196,9.2579256225138
2009-02-09,0.24042073619,18.9836079172935,15.1059190643963,25.5072516684369,8.95967388411337
2009-02-10,-5.0966871533,18.6059444318362,14.5490256455476,24.0799853669241,10.9072044404883
2009-02-11,1.6490285896,18.2332647088739,14.238105372757,22.7774750840899,9.55313088976775
2009-02-12,-0.61223855555,17.918989798905,14.0240163480982,21.8497720210279,12.9353815942093
2009-02-13,-1.0944340213,17.6452099998881,13.8406892559187,21.1935764672805,7.12642636797664
2009-02-17,-2.5134366109,17.5144954373861,13.8595093579691,21.4156384986895,9.28510135888874
2009-02-18,1.1026431004,17.1543100473014,13.4242910177554,20.1509791721606,10.833912253587
2009-02-19,-0.64153969515,21.9275848992338,30.8717866690424,24.303789451406,8.39907595572511
2009-02-20,3.0831315577,21.6950462078599,19.0953761389759,24.3551491639687,12.6846811158452
2009-02-23,-3.3667397432,21.4717435384521,17.2444025970675,24.4222891149444,9.74585267261011
2009-02-24,6.3036784961,21.2905043426171,16.8889483428386,24.5535518873462,9.1633376735032
2009-02-25,-2.8810975609,21.0143930800426,16.5616914305488,24.2786821986365,12.9206202325237
2009-02-26,-2.1503688588,21.0110235596422,16.7615015854648,25.215514882365,10.8494563488108
2009-02-27,3.930060956,20.5557548600216,16.0900732314252,23.6124089891915,14.8761908739474
2009-03-02,-4.3216545764,20.5718803311024,16.4042544735232,24.4983225858651,12.5719535905088
2009-03-03,-0.46781738984,20.164910822082,15.7971508507,23.2628457041372,13.2001836981962
2009-03-04,5.0405186386,19.7391192322681,15.4228071252119,21.850890917622,11.9961557249881
2009-03-05,-0.061718870529,19.339549555615,15.1135681435811,20.6497507330119,11.6080492500718
2009-03-06,-4.755287942,19.0421868350121,14.9343845152719,20.1326970844385,14.3124990073593
2009-03-09,-1.9452099206,18.6488758079534,14.574506219575,19.0196306019654,18.0946547712508
2009-03-10,8.6295255414,18.2597788991735,14.2661068327118,17.9054479324248,9.12956669867737
2009-03-11,4.3068026178,18.0146044832029,14.16014467116,17.8018844747902,17.0476148238982
2009-03-12,1.5173621241,17.8369526342439,14.0860506568362,17.9238269315221,11.2620912937928
2009-03-13,-1.3653348662,18.0936178872742,14.8547103907138,19.5044152663219,6.61661953140266
2009-03-16,-2.4041964156,17.8608405025464,14.1477963263076,19.2586473690724,7.06579667717156
2009-03-17,6.5243356225,17.5683694682061,13.8176161999974,18.6491084710597,9.11835016565776
2009-03-18,-0.14015416955,17.4351864378359,13.8308505462368,18.979492105364,14.6865847244792
2009-03-19,-1.6140350877,17.3990638573524,13.9282649011424,19.5844436977502,8.03158930956805
2009-03-20,-0.19971469337,17.0355240918237,13.3806502162958,18.4037880637767,4.41260203545488
2009-03-23,8.0331618068,17.0767961224009,13.7517976304158,19.3600859931946,4.61596808890108
2009-03-24,-3.6649907382,16.7153342559796,13.1478114939691,18.1601177412833,5.93932127683533
2009-03-25,-0.56310946302,16.7644121104579,13.5348062873965,19.0333329507333,8.71636196658412
2009-03-26,1.7817679556,16.4828449802553,13.0355808088148,18.3435406473468,10.0506034644307
2009-03-27,-4.3018048581,17.3432709845945,15.9398047322135,20.8047808374233,7.74406118093565
2009-03-30,1.3045944412,17.2656867917661,14.201912595549,21.2533283563953,7.02674393112698
2009-03-31,2.7995520717,16.9307268885125,13.4039427369835,20.1927528794683,4.61354135237359
2009-04-01,0.081699346447,16.6102143224658,13.1221856899992,19.1921784740044,7.46510658497497
2009-04-02,3.8639455783,16.3680098095276,12.9843199518885,18.7122992363018,8.60743760050923
2009-04-03,2.3971705528,16.7059353764815,14.0535621425228,20.3946928419322,5.4268556838593
2009-04-06,-0.23026736608,16.353907555069,12.980794281826,19.1270940347285,5.02529512991581
2009-04-07,-3.1798948583,16.0606985127265,12.7352005655463,18.2912359007229,5.43831767983002
2009-04-08,1.9467620183,15.7245919906313,12.4488366042623,17.1711222777819,5.15339160742435
2009-04-09,3.6243180046,16.4391060367475,14.8844572020167,19.3863098410468,3.24978081989451
2009-04-13,-1.0404914128,16.3354287879739,13.411470149121,19.5942539256711,5.07809768946957
2009-04-14,-2.1788700279,15.9992090428415,12.7279344418686,18.4272596041021,4.92432202995818
2009-04-15,-3.2504532504,15.707637614646,12.5003122648834,17.6588036969703,7.41639339627771
2009-04-16,3.3998126088,15.709498307297,12.778950610771,18.3042914223903,5.63770502974884
2009-04-17,1.0355987055,15.4023749204622,12.2851132113366,17.3739096100728,5.81972117480462
2009-04-20,-0.61499039084,15.1983039597658,12.184093414445,17.1512911523124,5.68406770378235
2009-04-21,1.5083150704,14.880729824035,11.8673896246544,16.0997580386629,5.44807995020192
2009-04-22,0.58420116839,14.802927310822,12.0042912954098,16.5114265215662,6.60120023892193
2009-04-23,1.7803030303,14.5799106880175,11.7234665039546,16.1410273233391,5.87794561843663
2009-04-24,4.776082372,14.2792733039673,11.431613739886,15.168629202643,14.8458110809927
2009-04-27,-1.5865498461,14.1687415841381,11.5012981852114,15.3283255472964,8.62382609859763
2009-04-28,-0.8662175167,13.9300910999808,11.2252962516002,14.8315323797074,4.72938457364783
2009-04-29,-3.1674757282,13.8458636849938,11.3043955107377,15.1752094761285,6.6905169457006
2009-04-30,0.91490161667,13.5838004709092,10.9605569953975,14.4120687499721,7.50988276305041
2009-05-01,-1.9374068554,13.3949234270744,10.8671933961585,14.1250161153974,4.29104906262198
2009-05-04,1.0258358663,13.3133081401714,10.9274971146577,14.3719314371939,6.37944867506313
2009-05-05,2.6701767583,13.2183179873546,10.8654054342405,14.6235172301967,5.97534824606475
2009-05-06,0.1098901097,12.9609772718599,10.5228285020334,13.8655088141729,6.52203047751759
2009-05-07,-3.3052811317,12.7060233495743,10.3250853753738,13.093635940337,7.08041694835746
2009-05-08,-1.6775983856,12.4787334775525,10.1763434092981,12.5756251843952,9.23420393129927
2009-05-11,0.84669660046,12.2288251353466,9.97731362186297,11.8658666560332,6.64980380288422
2009-05-12,-0.86502989434,12.0265493600595,9.86424117656791,11.5235761347264,6.25693908210388
2009-05-13,-4.7991787503,12.1442682680888,10.4208461954377,12.4709309523181,6.40832168202468
2009-05-14,1.2400593072,11.9492394856622,9.87740098849584,12.0617426289462,5.8754171378488
2009-05-15,-2.0103847691,11.725721188793,9.66220460023166,11.459792878394,5.23940230944117
2009-05-18,3.1929347826,11.6743383478711,9.80578935468027,11.7864445491424,5.06784454643494
2009-05-19,2.5279789335,11.4502271314343,9.4806622427812,11.1872106911338,4.83518568145518
2009-05-20,0.12841916014,11.2940857379943,9.41704914927131,10.9930034420526,7.28811086279561
2009-05-21,-2.5779145825,11.0820677704035,9.22023280255897,10.470610279629,6.09794195146569
2009-05-22,-0.4212743549,10.9691558197771,9.23284042543957,10.5738606343574,4.84095175523371
2009-05-26,3.6356425171,10.7517878510967,8.98767654439484,9.95833672861585,7.80216939487078
2009-05-27,-1.6456180636,10.7391229251794,9.21414455179777,10.3987488032915,5.56044694110183
2009-05-28,0.71335927369,10.5828278951699,8.94728523200838,10.1522407783936,8.31453685119792
2009-05-29,0.43786220212,10.3829024315795,8.7549999668485,9.64447356698394,5.45270150600066
2009-06-01,6.4880112835,10.1964736187931,8.62986044052759,9.19812640526911,8.27202468757704
2009-06-02,2.2636965683,10.40732796714,9.54362634698396,10.1719042057538,8.00821857604061
2009-06-03,0.88308018367,10.2234459762599,8.73320413952584,9.75817801719586,5.54424520016097
2009-06-04,-0.18674136318,10.1015707436045,8.66913647822548,9.67624425002048,5.48072965762084
2009-06-05,2.3854069223,10.0608213586082,8.75786763280384,10.0331488322399,7.41922176207084
2009-06-08,-1.3704888077,9.96039760392294,8.62402903306514,10.0987453476041,4.99211650224574
2009-06-09,0.83371931451,9.76692704352872,8.38753146128952,9.51414658347736,3.58571940474644
2009-06-10,-0.56270096466,9.70230030121808,8.47707533968104,9.67386514169587,6.37606557230286
2009-06-11,-1.039380991,9.52029251308925,8.23229024796476,9.14628948296188,5.4218059884692
2009-06-12,-1.8788656786,9.54192367662517,8.51982500879646,9.69144116774373,5.02177683850535
2009-06-15,-1.070409134,9.41207078110664,8.23636376599064,9.47620303602101,4.5846325013066
2009-06-16,-1.2382784324,9.23704833632758,8.05612145168395,8.98713002796296,4.69558111049734
2009-06-17,0.60864272673,9.06217724015239,7.92850364686228,8.49209605402782,8.9981736393682
2009-06-18,-1.2764670298,9.56552891177918,10.5870847082042,9.79792124061043,5.20984274229121
2009-06-19,1.6728966235,9.45686597582584,8.527735866605,9.76804071731176,4.34751525171195
2009-06-22,-4.5925747347,9.28451238167723,8.1712490068446,9.29230205894113,4.13863341500111
2009-06-23,-1.8572331017,9.10888744221148,8.02883673357064,8.76669648048363,6.17063939702651
2009-06-24,2.0468589082,9.01995931847511,8.05427205640894,8.83926637148474,6.64039566870444
2009-06-25,3.6962280812,8.88723127133413,7.9203953033791,8.58289255746077,5.24651800420608
2009-06-26,2.0437956206,8.72719602971929,7.77853379888659,8.17245094653807,5.14701521791931
2009-06-29,-1.0133524082,8.57131819589241,7.66940252598849,7.76038936673919,3.95223421322363
2009-06-30,0.7587618933,8.43424290208338,7.5900572691353,7.4748434590349,4.12699737949095
2009-07-01,-2.4623475973,8.34556425710089,7.58536254549428,7.46943464005563,3.20639450471121
2009-07-02,-2.7941176471,8.21508814949909,7.45329513440742,7.20981581682008,6.03929378965375
2009-07-06,-1.5380736259,8.09501578274099,7.37898752369748,7.01210325766517,3.97591489596399
2009-07-07,-3.1626120358,7.94939429104893,7.253097157288,6.66184031640058,4.19425621921742
2009-07-08,2.2874520691,7.83741533533515,7.20801095719914,6.50756006261752,5.54472125672632
2009-07-09,0.9565667011,7.73352946493058,7.14963898053479,6.4468423109721,4.69867112735507
2009-07-10,-0.60179257353,7.96921240256889,8.26968461020549,7.27926423364983,4.96871553865878
2009-07-13,4.9465412854,7.89009691983659,7.40912180898548,7.27664302871161,5.71246494945222
2009-07-14,0.58917392907,7.80650731412853,7.28589397457537,7.29967821609287,3.88246328981545
2009-07-15,3.1726662601,7.87592631855791,7.63738002168468,7.88859695370901,2.30694339017439
2009-07-16,1.8450620933,7.7924770728544,7.31826138128925,7.87843428005727,3.06254613384505
2009-07-17,-0.30193937991,7.67284228129862,7.17407593016665,7.57893803478321,3.25137153883384
2009-07-20,2.7722772276,7.53995118719674,7.06383944948036,7.21746969759458,2.94646312917175
2009-07-21,0.88405304323,7.51778397879095,7.19669665961912,7.43239622637121,3.87161499375406
2009-07-22,-0.24716323996,7.527002687027,7.29313334631061,7.75758462997858,3.50963525096224
2009-07-23,5.7213650185,7.438650311053,7.08015503189693,7.62002998445983,4.66258993714275
2009-07-24,-7.8619367209,7.4883515679799,7.36607107192297,8.06893393522162,6.59763582014319
2009-07-27,-2.6014568158,7.43062774701994,7.14786731907015,8.13900316438917,3.8758645527232
2009-07-28,0.87844254504,7.30822097255878,6.96784673172876,7.78206518329008,3.76457041504972
2009-07-29,-0.75311838073,7.18693152914151,6.87788408065505,7.40090249498551,4.50417038671977
2009-07-30,2.0749347876,7.4463643192003,8.16191903170567,8.32729096449413,2.31382551973321
2009-07-31,-0.38331978149,7.31582125760008,7.04749848735047,7.8920812259247,2.98962665762109
2009-08-03,1.9589552237,7.33903983747095,7.25320403856016,8.29728201836385,4.59935585966299
2009-08-04,-1.8755718205,7.25630380140048,7.0356313105422,8.19352082029442,2.71927752670784
2009-08-05,-1.7599067599,7.13025575016391,6.88757751345257,7.74680932776795,2.55417982401261
2009-08-06,0.21354846358,7.11985459331174,7.03655275473452,8.01143319221943,3.91456596979048
2009-08-07,1.006274417,7.00292354496686,6.81861968057668,7.64698813671148,4.56178002197351
