Date,Return,mu,q01,q05,RV_hat,VaR_1,ES_1,VaR_5,ES_5,hit_1,hit_5
2019-01-22,-2.2446116567,0.116862762803872,-3.46481293491387,-2.11139633401854,2.0479040145874,-4.84145768127902,-6.5080900826416,-2.90465089613946,-4.11333956171703,0,0
2019-01-23,0.4044357469,0.116132859287044,-3.46412425082982,-2.11065479731796,2.20064544677734,-5.02274741543842,-6.75050136064642,-3.01493332637119,-4.2680350396217,0,0
2019-01-24,-0.7926195427,0.116510612878376,-3.46448067175402,-2.11103857153645,2.05112075805664,-4.8452265835395,-6.51320785694703,-2.90686275700746,-4.11656971323329,0,0
2019-01-25,3.3136869679,0.114397565084631,-3.46248695292567,-2.10889184604052,1.93595576286316,-4.70325925435819,-6.32397357612792,-2.81988560238254,-3.99554557307345,0,0
2019-01-28,-0.92545638936,0.114981641514413,-3.46303804513413,-2.10948523146564,2.49817585945129,-5.35856428483748,-7.19956005426093,-3.21919030372652,-4.55456829567161,0,0
2019-01-29,-1.0364683302,0.114568421519437,-3.46264816068066,-2.10906542558086,2.37086939811707,-5.21708831341844,-7.01061342156631,-3.13289200729652,-4.43388737343874,0,0
2019-01-30,6.8334626327,0.114162066966381,-3.46226475396084,-2.10865259455923,2.3252112865448,-5.165322027341,-6.94154306423993,-3.10124710145719,-4.38973956086633,0,0
2019-01-31,0.72012102883,0.114508501628851,-3.46259162461252,-2.10900455068857,4.00405645370483,-6.81418531844845,-9.14498813066349,-4.10563882761505,-5.79637664821901,0,0
2019-02-01,0.048065368901,0.115233545323657,-3.46327572332055,-2.10974115011141,3.09797978401184,-5.98050538011682,-8.03059592416136,-3.59813849858836,-5.08514951031193,0,0
2019-02-04,2.8404996398,0.115257110259259,-3.46329795748673,-2.10976509062436,2.52633142471314,-5.38946017208694,-7.24076617813102,-3.2380958205635,-4.58091764273156,0,0
2019-02-05,1.710948905,0.115122522967451,-3.46317097066773,-2.10962835828371,2.66707038879395,-5.54064007120751,-7.44283190161694,-3.33014693021557,-4.70989560580452,0,0
2019-02-06,0.034447123835,0.116922221077863,-3.46486903543403,-2.11145673993699,2.56974458694458,-5.43740937572627,-7.30434018827949,-3.26783222879646,-4.62177536334281,0,0
2019-02-07,-1.893939394,0.117827447435464,-3.46572314145019,-2.11222596986928,2.29819774627686,-5.1361422477485,-6.90156964722747,-3.08426654049633,-4.36471864687928,0,0
2019-02-08,0.11750190933,0.116819833269225,-3.46477242971481,-2.11135272027406,2.35958051681519,-5.20539150298459,-6.99436417726793,-3.12641348453857,-4.42383199169211,0,0
2019-02-11,-0.57508362188,0.115496743353176,-3.46352405791506,-2.11000854298445,2.19349479675293,-5.01413883517182,-6.73915903515296,-3.00952121872798,-4.26071501881166,0,0
2019-02-12,0.86171280182,0.113772096077639,-3.46189680567983,-2.10825640832435,2.08253741264343,-4.88209094747656,-6.56311476533074,-2.92865258261396,-4.14813249752241,0,0
2019-02-13,-0.41547194096,0.112945457448228,-3.46111684935107,-2.10741659474941,2.0340268611908,-4.82327563601119,-6.48469980244785,-2.89263762468864,-4.097992794617,0,0
2019-02-14,0.36432013167,0.111921912480569,-3.4601511064655,-2.106376736548,1.89490592479706,-4.65116923022513,-6.25488210305883,-2.78762324273132,-3.95122100817777,0,0
2019-02-15,-0.22248243558,0.113244326318692,-3.46139884036709,-2.10772022698436,1.78569841384888,-4.51222388155147,-6.06889654990783,-2.70330278385689,-3.83262954331211,0,0
2019-02-19,0.29926065017,0.112691336600177,-3.46087707932744,-2.10715842372972,1.67295849323273,-4.36370732977488,-5.87049606078578,-2.61276840716447,-3.70596241386555,0,0
2019-02-20,0.64353829057,0.111684574753515,-3.45992717177907,-2.10613561613826,1.56486773490906,-4.21650002564513,-5.67389981797246,-2.52297889864945,-3.58044059811242,0,0
2019-02-21,-0.56385514154,0.111724899076117,-3.45996521888877,-2.1061765831489,1.47662663459778,-4.09270467201052,-5.50841378719376,-2.44762773827943,-3.4748355817807,0,0
2019-02-22,1.1165672864,0.112138498272873,-3.46035546112958,-2.10659677427917,1.42542922496796,-4.01922628200683,-5.4101366402512,-2.40295563505261,-3.4121308381229,0,0
2019-02-25,0.72845002014,0.112817625042869,-3.46099623595359,-2.10728672495441,1.40572762489319,-3.99065666502287,-5.37185674165256,-2.3856528464989,-3.38771883184564,0,0
2019-02-26,0.057395397016,0.111804612814677,-3.46004043099799,-2.106257567363,1.33220160007477,-3.88180996602678,-5.22649716752216,-2.31925973327155,-3.29492831200379,0,0
2019-02-27,0.30975735681,0.111173187755321,-3.4594446640526,-2.10561607866705,1.20513999462128,-3.68656601721269,-4.96557597562122,-2.20034831616063,-3.12841829490786,0,0
2019-02-28,-0.98358780824,0.11225295466275,-3.46046345388781,-2.10671305487209,1.10596632957459,-3.52694114490106,-4.75210405898956,-2.10327043430731,-2.99217800073761,0,0
2019-03-01,1.0511117529,0.111434055969554,-3.45969080040218,-2.10588110459227,1.07662189006805,-3.47835467262786,-4.68722294371378,-2.07363642840807,-2.95078899596403,0,0
2019-03-04,0.50294336179,0.111941091360091,-3.46016920226689,-2.10639622110001,1.05156481266022,-3.43631828433771,-4.63099455507533,-2.04808048664714,-2.91489409073193,0,0
2019-03-05,-0.18197327263,0.110852132828812,-3.45914173988126,-2.10528990677526,0.984318792819977,-3.32106068051016,-4.47699368544655,-1.97786580652433,-2.81665447437945,0,0
2019-03-06,-0.57540021662,0.111261414094417,-3.45952790803503,-2.1057057111553,0.920832872390747,-3.20850285060314,-4.32650579018999,-1.90937456795015,-2.7206085711672,0,0
2019-03-07,-1.157460463,0.11075887362093,-3.45905374724843,-2.10519516120449,0.883491694927216,-3.14055236977744,-4.2356902465301,-1.86800329583558,-2.66268367965836,0,0
2019-03-08,0.23768115952,0.110559669996318,-3.45886579313862,-2.10499278267755,0.891798198223114,-3.15582257804548,-4.25611169038681,-1.87729168614288,-2.67572496647994,0,0
2019-03-11,3.4642299463,0.110252367490591,-3.4585758447553,-2.10468058239228,0.863160073757172,-3.10298623459945,-4.18548741838427,-1.84513077169013,-2.63067876711805,0,0
2019-03-12,1.1235326998,0.111427850741035,-3.45968494559806,-2.10587480046498,1.12586092948914,-3.55952600891546,-4.7957294144273,-2.12304417439417,-3.02003158728031,0,0
2019-03-13,0.44220883319,0.111429050585587,-3.45968607768446,-2.10587601943262,1.13964259624481,-3.5819257554889,-4.8256722291314,-2.13667876692312,-3.03913931751531,0,0
2019-03-14,1.1116614385,0.110075633606124,-3.45840909146457,-2.10450103172764,1.05332052707672,-3.43933820398809,-4.63516495961413,-2.04980334129042,-2.91760368205022,0,0
2019-03-15,1.3008218582,0.110328688462504,-3.45864785569568,-2.10475811976591,1.05193674564362,-3.43699777876115,-4.63201795908285,-2.04839474822796,-2.91558916354492,0,0
2019-03-18,1.0208467655,0.110917494608234,-3.4592034105215,-2.10535631028907,1.0797233581543,-3.48353169455238,-4.69418298651205,-2.07675272431996,-2.95524165766419,0,0
2019-03-19,-0.79246888627,0.112377169015256,-3.46058065355271,-2.1068392489498,1.08130896091461,-3.48614246453058,-4.69756061447773,-2.07844083555501,-2.95736573959719,0,0
2019-03-20,0.87385407169,0.112016718155833,-3.46024055823293,-2.10647305323371,1.05796802043915,-3.44710271997786,-4.64540455309619,-2.05465032810802,-2.92408833303709,0,0
2019-03-21,3.6830357145,0.112250662327839,-3.46046129100664,-2.106710726002,1.05222809314728,-3.43742719864076,-4.63245471238504,-2.04877464461296,-2.91581788886204,0,0
2019-03-22,-2.0708391,0.115340945303142,-3.4633770581611,-2.10692811640323,1.47583091259003,-4.09210046661893,-5.50707571161349,-2.4442350003794,-3.47183904938125,0,0
2019-03-25,-1.2091075634,0.116104281206491,-3.46409728662322,-2.10768103837734,1.63481938838959,-4.31309244442984,-5.80225668578288,-2.57877787176177,-3.66021621471982,0,0
2019-03-26,-1.0331673201,0.114447805271947,-3.462534355927,-2.10604716117436,1.62496566772461,-4.29938812904979,-5.78422706581883,-2.57021772691423,-3.64861091620457,0,0
2019-03-27,0.89940574981,0.114204827959699,-3.46230510013652,-2.10580749871804,1.64351940155029,-4.3244641008806,-5.81778085272593,-2.58543660869766,-3.67000112218823,0,0
2019-03-28,0.1326471056,0.113173386471084,-3.46133190666579,-2.10479012883097,1.60425400733948,-4.2709201571347,-5.74639541640218,-2.5527358829297,-3.62440182300921,0,0
2019-03-29,0.65175922009,0.112972008361669,-3.46114190086964,-2.10459149805385,1.4366762638092,-4.03560220248833,-5.43190897866229,-2.40962147762243,-3.42379679268355,0,0
2019-04-01,0.67912608592,0.113735309840276,-3.46186209685106,-2.10534438607286,1.34667837619782,-3.90363353372756,-5.25542750170836,-2.3294425825671,-3.31124682122067,0,0
2019-04-02,1.45367078,0.114551202175313,-3.46263191375492,-2.10614914746933,1.2764641046524,-3.79755495152928,-5.11356275232012,-2.26499107828021,-3.22076206267858,0,0
2019-04-03,0.6854963407,0.115683787178985,-3.46370053891958,-2.10726628100526,1.31810402870178,-3.86094617942522,-5.19814236808891,-2.30364148257254,-3.27474180983715,0,0
2019-04-04,0.17404658302,0.113232743057637,-3.46138791124106,-2.10484867563602,1.24804067611694,-3.75368240684033,-5.05507389017817,-2.23821454940758,-3.18343709777398,0,0
2019-04-05,0.66942613321,0.112602519963739,-3.46079327838321,-2.10422705045908,1.12007462978363,-3.55007884445093,-4.78300173728355,-2.11437626329786,-3.00989920868906,0,0
2019-04-08,1.573604061,0.11225998562254,-3.46047008779214,-2.10388918919612,1.0554610490799,-3.44287589801605,-4.6397370880169,-2.04918391129107,-2.91852972776,0,0
2019-04-09,-0.29985007504,0.112673924278973,-3.46086065032251,-2.1042974806298,1.09742498397827,-3.51285633835975,-4.73324375990741,-2.0917471629748,-2.97816168002258,0,0
2019-04-10,0.5614035088,0.11150102968614,-3.45975399194955,-2.10314058743458,1.02240216732025,-3.38679131595227,-4.56482105482269,-2.01506653434982,-2.87076888173545,0,0
2019-04-11,-0.8324194996,0.111687041412335,-3.45992949913964,-2.10332406146675,0.96791809797287,-3.29228947028938,-4.43848607225913,-1.95762266663525,-2.79019361305143,0,0
2019-04-12,-0.040211108353,0.11092873248913,-3.45921401377184,-2.10257609789143,0.945757031440735,-3.2531582857087,-4.38621663363301,-1.93382736746004,-2.75688847076956,0,0
2019-04-15,0.18102277863,0.110113705678617,-3.45844501351423,-2.10177219021143,0.86948436498642,-3.11475296352257,-4.20122297237855,-1.84970784880074,-2.63896137794483,0,0
2019-04-16,0.010038648906,0.109925659370348,-3.45826758663988,-2.10158670935428,0.818133056163788,-3.01810185420912,-4.07201408944721,-1.79097439660837,-2.55658443087346,0,0
2019-04-17,1.9473023838,0.110158446240915,-3.45848722746779,-2.10181632039362,0.770386576652527,-2.92541349329108,-3.94809374533865,-1.73464080401067,-2.47755322181158,0,0
2019-04-18,0.3593757694,0.111261288402901,-3.45952778944162,-2.10290411685922,0.853512942790985,-3.08484989778854,-4.16121001552965,-1.83152275047502,-2.61338393411811,0,0
2019-04-22,0.32865692137,0.112104725531391,-3.46032359561722,-2.103736047265,0.846524477005005,-3.07162706661156,-4.14350932339347,-1.82347475161287,-2.60204801189174,0,0
2019-04-23,1.4423311985,0.112323676566412,-3.46053018195299,-2.10395201122634,0.805418491363525,-2.99333296971279,-4.03885111086146,-1.77587038722007,-2.53528486513184,0,0
2019-04-24,-0.15423173318,0.113765025679729,-3.46189013456455,-2.10537369650934,0.838921368122101,-3.05707191647452,-4.1240077476726,-1.81460255227386,-2.58951387418066,0,0
2019-04-25,-0.90751110256,0.113962057447816,-3.46207603946787,-2.10556804024076,0.805429875850678,-2.99310387912764,-4.03851146505762,-1.77569566826163,-2.5349630799563,0,0
2019-04-26,-0.47739672636,0.113518731724305,-3.46165774942982,-2.10513076265765,0.809426724910736,-3.00087055753617,-4.04890078169163,-1.78042838098308,-2.54161869679918,0,0
2019-04-29,0.15173764077,0.113553972407372,-3.46169099998551,-2.1051655225642,0.797702550888062,-2.97822749319471,-4.01863738890262,-1.76665767696161,-2.52231187558784,0,0
2019-04-30,-1.925614584,0.11352591190167,-3.46166452412504,-2.10513784487833,0.771267592906952,-2.92657163641413,-3.94959926988717,-1.73524491972564,-2.47827542530308,0,1
2019-05-01,4.9085563363,0.111679660444688,-3.45992253499325,-2.10613062350531,0.84764164686203,-3.07378299978287,-4.14640370349731,-1.82738122629017,-2.60550853774531,0,0
2019-05-02,-0.65076952324,0.114270991365754,-3.46236752713357,-2.10876325499292,1.46795737743378,-4.08070895328222,-5.49200869997112,-2.44069161539989,-3.46427700433271,0,0
2019-05-03,1.2431269426,0.114995438247941,-3.46305106273245,-2.10949924809116,1.38189125061035,-3.95595512877247,-5.32518954814973,-2.36480257933309,-3.35781515307142,0,0
2019-05-06,-1.544273908,0.114831594939063,-3.46289647205505,-2.10933279345177,1.35050773620605,-3.90944706883535,-5.2630594328926,-2.3364524743332,-3.31814968517683,0,0
2019-05-07,-2.6957022255,0.113130052604882,-3.46129101996876,-2.10760413197899,1.33041369915009,-3.87924625549823,-5.22290819394368,-2.31785559836448,-3.29248323051703,0,1
2019-05-08,0.019718031945,0.111297766862348,-3.45956220787344,-2.10989280031761,1.58678328990936,-4.2466292567909,-5.71423789858719,-2.54648327566079,-3.6092578073145,0,0
2019-05-09,-1.0744208969,0.111438881279343,-3.45969535321495,-2.10997179800093,1.46424293518066,-4.07499683499982,-5.48478480520995,-2.4417516148967,-3.46272070203575,0,0
2019-05-10,-1.3853463366,0.110874541887858,-3.45916288344606,-2.10965587348036,1.45272135734558,-4.05841612052771,-5.46270115128257,-2.43187028701403,-3.4485927470382,0,0
2019-05-13,-5.8119484735,0.110202150424004,-3.45852846356901,-2.10927946000638,1.57167863845825,-4.22563766874369,-5.68635467281427,-2.53412996040979,-3.59138604435881,1,1
2019-05-14,1.5830282146,0.10865066750532,-3.49286041379894,-2.11221846482865,3.45741891860962,-6.3860214726072,-8.57981587877825,-3.81883706236751,-5.41806438374424,0,0
2019-05-15,1.1979221881,0.109695876227919,-3.493772740422,-2.11323017177202,3.15261197090149,-6.09370592974044,-8.18854785709634,-3.64247028853927,-5.16942221043576,0,0
2019-05-16,-0.43997485845,0.111113863481995,-3.49501045256034,-2.11460270868215,2.79063415527344,-5.72736794825934,-7.69825676250644,-3.4213704083906,-4.85779134119298,0,0
2019-05-17,-0.56818181829,0.110393871434234,-3.49438199634929,-2.11390579433563,2.39545321464539,-5.29794911235309,-7.12397622902233,-3.16135134220488,-4.49227915094575,0,0
