"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","RV_AAPL"
2017-04-20,0.027843519456,1.04079162482712,1.06991750128849,0.87076600570881,-2.63275629385551,-2.66567943271883,-2.16269080606875,-3.53122337885974,-3.56302520719336,-2.89633885390375,-1.55153080169147,-1.55347592198649,-1.27528487840162,-2.2154067165525,-2.22736233259964,-1.8213284678351,0.355048816196663
2017-04-21,0.74460681972,1.01550148952533,1.05824012806078,0.833588324185342,-2.56262544557779,-2.63412574963218,-2.06195861278754,-3.44563197598815,-3.52238490061677,-2.76380942126377,-1.50857345082081,-1.53175792467319,-1.20929589105681,-2.16044719083405,-2.20125386276962,-1.73607274584959,0.304640183126532
2017-04-24,-0.51806313459,1.00582105462891,0.951100045251484,0.835972136408628,-2.53646059338093,-2.45284843840017,-2.07003687721058,-3.4137878451161,-3.20038732683896,-2.77235563986753,-1.49152280906857,-1.39096431689622,-1.21398731103136,-2.13988405707576,-2.00043659972276,-1.74120600413818,0.249281469742714
2017-04-25,-0.24996528273,0.99719737360666,1.04713927826881,0.843146523804504,-2.51328572382962,-2.61196855790881,-2.08610577800218,-3.38575123492799,-3.47822971698484,-2.7937253382292,-1.47736001431988,-1.50720652568336,-1.22359563827302,-2.12191078031147,-2.1733466069604,-1.75518508850598,0.236432870712999
2017-04-26,-0.22274815528,0.978607341696779,1.03850312515048,0.825496750137243,-2.46254128283142,-2.58960685825713,-2.03985510657334,-3.32295512056863,-3.4450707861118,-2.73080055932216,-1.44728811450768,-1.49070570946189,-1.19506096094544,-2.08165211586522,-2.15231378040338,-1.71462609926287,0.467919183569974
2017-04-27,-0.11859913502,0.959878695381578,1.03023123426074,0.808974361565674,-2.41145386018278,-2.56433992576289,-1.99931079757121,-3.25948911483972,-3.42982887062466,-2.67425622853791,-1.4178455994174,-1.4849909029149,-1.16911419667135,-2.04101388306672,-2.14193718841983,-1.67806871296945,0.286149326410811
2017-04-28,-1.0756443389,0.940547788881564,0.827430548765447,0.779900441486217,-2.35671908427109,-2.0869158886859,-1.9242071490202,-3.19027846950262,-2.86176200689048,-2.57769429325824,-1.38699504844851,-1.19949208034287,-1.12415600780774,-1.99713604539547,-1.7683456867755,-1.61662777593519,0.356861990839668
2017-05-01,0.12003106694,0.973952104439088,1.03032250538391,0.856344217850825,-2.44917125337428,-2.56553729445714,-2.12388653938264,-3.30859147885782,-3.42517904622788,-2.83992526636317,-1.44015207553357,-1.48344172813609,-1.24530228537065,-2.07274905819803,-2.13953824023727,-1.7853426780843,0.362942146500821
2017-05-02,-0.52891396326,0.950450845728997,1.01674111661841,0.819846660279099,-2.38261491885947,-2.52927983327494,-2.03010279863135,-3.2268977989279,-3.37526230142989,-2.71472870536102,-1.40252265720844,-1.46014360577866,-1.18795184276074,-2.02052631405615,-2.10785492216019,-1.70492143420345,0.515508984968438
2017-05-03,0.55299539163,0.944528097211992,1.01293979099529,0.830113115974841,-2.36746320263537,-2.52146021502335,-2.0569282737403,-3.2083969434733,-3.36069051990074,-2.74817801486986,-1.39384660833715,-1.45477686604311,-1.20358636082749,-2.00862793084454,-2.09862578952371,-1.72638174132681,1.38570717912615
2017-05-04,-0.44419375308,0.929933494903258,1.00407648439573,0.813300725400607,-2.33078830763063,-2.49987612879836,-2.01282903756741,-3.15837941280767,-3.32565726104271,-2.6892757369238,-1.37076076487517,-1.44045455154978,-1.17460195109559,-1.97661906030964,-2.0764729670075,-1.68852290243008,0.562698480123695
2017-05-05,-0.36827195463,0.920776279120212,0.999146977047186,0.814833371616665,-2.31025583074897,-2.48744646182876,-2.01665929125202,-3.12825639197439,-3.31130670311976,-2.69248461572707,-1.35727131206088,-1.43413069054272,-1.17490029167939,-1.9573444998677,-2.06721323770262,-1.69056712733276,0.346457694991432
2017-05-08,1.2510662496,0.909129072670916,0.990870790666401,0.808548791525513,-2.28195269079108,-2.46882948183012,-2.00037204825432,-3.08700795478717,-3.27611991748724,-2.67124158662963,-1.33789184222813,-1.41913913649171,-1.16409472709215,-1.93090688299943,-2.04497225314455,-1.67688745199185,1.00773693500896
2017-05-09,-0.11934849753,0.940971368810357,1.00319074256143,0.869780995359952,-2.36081879133966,-2.50352388861102,-2.15678265259613,-3.19983684289156,-3.31889634754741,-2.87866866596776,-1.38974126141457,-1.4393516398704,-1.26401567685429,-2.00277070826576,-2.07198841255333,-1.81002553780027,0.78253380878273
2017-05-10,0.96295775638,0.920395315063947,0.989801606283079,0.840669692981246,-2.31210989840273,-2.4697688527376,-2.08243854018461,-3.12802095682245,-3.26728031272264,-2.77924434708279,-1.35685486977017,-1.41706251135261,-1.21521628092724,-1.95697712470789,-2.03942322687793,-1.74628101599116,0.457937451793779
2017-05-11,0.61960456696,0.92897620589614,0.992898218275695,0.865222576969156,-2.3336985657807,-2.48019545876362,-2.14418728658431,-3.15964536621416,-3.2779143173478,-2.86096052421156,-1.37148763964093,-1.42249559061579,-1.25415805473178,-1.97706417125551,-2.0460792833252,-1.79868182910113,0.634764451733804
2017-05-12,-0.58811319459,0.917736290324711,0.985151408196781,0.851710473922399,-2.30708143284769,-2.46227516940216,-2.10888696711511,-3.120654638531,-3.24829008672576,-2.81415972703768,-1.35363394073695,-1.40973624180748,-1.23114131769405,-1.95218677579474,-2.02739747112575,-1.76868913964754,0.803356213368277
2017-05-15,0.076559020272,0.917056794640319,0.98217599601217,0.865564036266601,-2.3062165065128,-2.45932291918619,-2.14513050255978,-3.11937349274276,-3.23214079416512,-2.86046313982374,-1.35316039987509,-1.40626202550939,-1.25254379950051,-1.95142635345422,-2.01747938435259,-1.79855371550446,0.519489552411512
2017-05-16,-0.097364211979,0.894407366097311,0.967706174349939,0.830538227230294,-2.25253080755193,-2.41983169241294,-2.05293542506373,-3.04111723263709,-3.18847483437963,-2.73761215203398,-1.31139254806732,-1.38321462908438,-1.19178557943483,-1.90139366985579,-1.98931448651473,-1.71944509681645,0.346929261827371
2017-05-17,2.0396797774,0.87427480696652,0.958472722677504,0.803214379613793,-2.20391181567159,-2.39065095487173,-1.98157019622282,-2.96981017244619,-3.1627431491461,-2.64353537368364,-1.27727225083676,-1.36718261578197,-1.14716609444478,-1.85579606242817,-1.9724163525805,-1.65892618300363,1.96958855298056
2017-05-18,0.63446582062,0.995396325553755,1.00348124730101,0.935143628073914,-2.50539326048618,-2.51090228742889,-2.32185910921691,-3.39141323432328,-3.30287460483952,-3.09506817361622,-1.47541949376557,-1.43810365165455,-1.36292323925098,-2.12498671587465,-2.06194563687017,-1.94937244296438,1.41689942351072
2017-05-19,-0.30506406338,0.981127522292583,0.998814490034326,0.917965820188179,-2.47185567917855,-2.49279559822444,-2.27581329456757,-3.34327801138325,-3.30698774455856,-3.03336093601779,-1.45382210305285,-1.4319854960765,-1.33184987507023,-2.09409830099043,-2.06374198027803,-1.90953080935851,0.690928536425066
2017-05-22,-0.36039711686,0.964313934614642,0.98786681390202,0.898574129266524,-2.43082220459535,-2.4648672471586,-2.23094672751472,-3.28464993509127,-3.26545743923478,-2.97538300657254,-1.42482626054748,-1.41387696214102,-1.30590575691749,-2.05726988828338,-2.03807782594529,-1.87312421085446,0.45134496900107
2017-05-23,1.658363475,0.949386952916911,0.980561982164479,0.885486981197789,-2.3953562524953,-2.44463168645696,-2.19819413078571,-3.23261104411073,-3.24617124566531,-2.93104486634584,-1.39548508424363,-1.40450905381954,-1.28386193949509,-2.02414537261933,-2.02571061821574,-1.84490223182076,0.517385654821791
2017-05-24,2.7188506983,1.01584811793172,1.0171021795551,0.983488462611627,-2.55597930832864,-2.62844469149903,-2.44914426499024,-3.46203503851148,-3.38243929276643,-3.26834373744612,-1.50804842859337,-1.46263672633633,-1.4418011357238,-2.17064370490875,-2.11370171766316,-2.06220626817611,0.374392832958409
2017-05-25,0.64048101431,1.20385240014931,1.14453147411319,1.16644789774343,-3.06025457941598,-2.96163476734546,-2.91610752848968,-4.11210797728166,-3.83484786645077,-3.89357280351371,-1.81223091398725,-1.66107180438347,-1.73608545135297,-2.58659808767713,-2.39066637633004,-2.4657707143134,0.41542485406157
2017-05-26,-0.47405675696,1.17745488477798,1.11080125818441,1.1312522759108,-2.98833222278901,-2.86790286318414,-2.82366269356524,-4.0222956630539,-3.74258507738989,-3.77050366195386,-1.76687661380881,-1.60816942404251,-1.67842874853126,-2.5287570171261,-2.3199675231565,-2.3859632485474,0.358590552099521
2017-05-30,0.86483653286,1.15538050551283,1.0118276687798,1.11506387772141,-2.92898038838056,-2.62027218310676,-2.78331527751731,-3.94759187581415,-3.39252435074364,-3.71566194702754,-1.72974273318289,-1.48732240353244,-1.65696620228332,-2.4806475000057,-2.1228772988214,-2.3502834743929,0.299852007124941
2017-05-31,1.396557324,1.14276065790957,1.08065770673152,1.09998399365565,-2.89682810627699,-2.71821558062618,-2.74346835872399,-3.90536175209169,-3.5617623734756,-3.65730837528137,-1.71049355536652,-1.55974426310681,-1.62186613747277,-2.45333571930535,-2.22788720987554,-2.31178259939086,0.446470119541084
2017-06-01,-0.25624599621,1.16532500633672,1.14247129999185,1.15149793634917,-2.96350543540229,-2.8632107968751,-2.87224986995911,-3.98578483469317,-3.78939032070671,-3.82924866010933,-1.75199230565849,-1.66276368496349,-1.70416210431487,-2.50463366170995,-2.37604858346974,-2.42195528638792,0.404615007573882
2017-06-02,-0.14771997439,1.13939111456995,1.01655027114909,1.11473040293655,-2.8898350706785,-2.63092492632336,-2.77960397485005,-3.89396064847006,-3.4084430888891,-3.71243922349415,-1.70501887579602,-1.49099389320659,-1.64407057932022,-2.44385488706789,-2.13179674732212,-2.3425535499321,0.409575433585279
2017-06-05,-3.3575609442,1.11118642209613,0.972106709706604,1.07302183233874,-2.81353493167,-2.51758148222372,-2.67160318546448,-3.7975606331122,-3.26130895116421,-3.56540398894434,-1.65808959763333,-1.42116256910956,-1.57773435297044,-2.38246911407654,-2.03760624042681,-2.24845102123638,0.58510290423253
2017-06-06,1.5241264558,1.40328414010218,1.25771849621016,1.30562983089727,-3.75550274846808,-3.28245470107153,-3.33993175893088,-4.82776424154825,-4.27310921431523,-4.38611711392949,-2.13672765796199,-1.87286166004805,-1.94799224527449,-3.04563179821213,-2.67670248471741,-2.77360549730731,0.664592395041429
2017-06-07,0.34089419169,1.41550875162992,1.41788070212078,1.35458462653806,-3.79359078700244,-3.65485034220733,-3.46872318501184,-4.870262397118,-4.72174896298324,-4.55026685703854,-2.15944524599728,-2.07088018943359,-2.02192615253938,-3.07361777438258,-2.96526792318411,-2.87967584335595,0.607511150464934
2017-06-08,0.60760486085,1.37225180933767,1.23482581766872,1.29191195169336,-3.6711781429229,-3.23836506763708,-3.30132958756224,-4.72102838058799,-4.21068047343817,-4.33230478439915,-2.0863304637966,-1.83659987633024,-1.92464523368806,-2.97765920181564,-2.6362726468219,-2.73937892493682,0.506580873010098
2017-06-09,-0.12338463529,1.34021605028581,1.14852324335982,1.24763429641922,-3.57944636821517,-2.9966308744191,-3.18929182407698,-4.60998727678734,-3.90074745175267,-4.19336141427339,-2.03082869558486,-1.69847656193895,-1.85864150409695,-2.90541653139584,-2.43912371169369,-2.64848091690274,5.45174658226907
2017-06-12,-0.29908972683,1.30276283145906,1.0619763820102,1.19620791790472,-3.47283824971096,-2.76197022897973,-3.05223996863324,-4.48032252375078,-3.59889106960175,-4.01386381221086,-1.96545513424962,-1.56278356663861,-1.77763532975143,-2.82214619731483,-2.24671085547052,-2.53309261334256,6.5376216594584
2017-06-13,0.34563714617,1.27143590951842,1.02249049598906,1.15840810255696,-3.3825248496235,-2.65419036114951,-2.95195715639837,-4.37078529714816,-3.46026544341062,-3.88403594509646,-1.91108241570576,-1.50021877954094,-1.71588696756501,-2.75165388284652,-2.15848565016643,-2.44917790829134,1.01858104925556
2017-06-14,-0.1689738092,1.23875164965692,0.990791205121896,1.11012057158894,-3.28889975132094,-2.56467277821974,-2.82292957061599,-4.2567627977698,-3.34402646002665,-3.71700867237123,-1.85714894649475,-1.44884317964699,-1.63605663929444,-2.67837625969902,-2.08479572019294,-2.34159210745599,1.36992185028714
2017-06-15,0.039059957089,1.20831334113858,1.07550672561934,1.07055082333321,-3.20366859670223,-2.75976890682059,-2.71772726242952,-4.15179996388228,-3.56137369889346,-3.57710568895463,-1.80848323489358,-1.54947444298056,-1.56957113786768,-2.61124678401072,-2.22482429364879,-2.25228007910659,1.55228131976098
2017-06-16,-0.59217804383,1.17750384959225,1.06468875206374,1.02566929946496,-3.11769803459645,-2.73646355648028,-2.5980690138484,-4.045519745673,-3.53058699534509,-3.41735622059532,-1.75953141008807,-1.53019173480466,-1.49743090450388,-2.54334220583491,-2.20521193210661,-2.15044464745515,0.808145718050499
2017-06-19,0.27494108399,1.16304612099419,1.06041104482809,1.02673433385074,-3.07528464763869,-2.72193186369518,-2.60048111330126,-3.9939755512591,-3.51209115067075,-3.42429694958912,-1.73404729595516,-1.52484974736186,-1.49885169317159,-2.51000297148602,-2.19355527851325,-2.15363505261931,0.567919736139503
2017-06-20,1.4819166992,1.1353819971961,1.0500556308477,0.984335030076102,-2.99634737058836,-2.6907782208189,-2.48790235473051,-3.89725646378885,-3.47029526148044,-3.27749244554628,-1.68456657488991,-1.50915842916285,-1.43181310722897,-2.4480161481141,-2.16762310282258,-2.05919740702221,0.81786541418472
2017-06-21,-0.97780636861,1.16078783416834,1.06110522715018,1.05578304082946,-3.0696231764963,-2.7137388039567,-2.67512963534663,-3.98555750949456,-3.4979988339763,-3.5192338379299,-1.73062391498638,-1.52464062158186,-1.54253967930657,-2.50502524897434,-2.18628191831688,-2.21443785723421,0.594702842899134
2017-06-22,0.33781589045,1.16583964198018,0.968674828754869,1.09734372932895,-3.08738817223805,-2.49545795547274,-2.78215844817333,-4.00386496760602,-3.24120523209966,-3.6576569402861,-1.74149762508804,-1.41005706294246,-1.60678881028046,-2.51743704003589,-2.02254493797575,-2.30406750727819,0.636074957034772
2017-06-23,0.59566202672,1.13870872737916,0.954125486757924,1.05311767763461,-3.01221195060877,-2.47008445829597,-2.66500602636649,-3.90975834102813,-3.2190420341016,-3.49937787549933,-1.69665054677062,-1.39309780909936,-1.53617044936426,-2.45750865688315,-2.00706739055948,-2.20359384948831,0.462888317673379
2017-06-26,-0.24457746031,1.11994589911525,0.946495890745646,1.02491979349539,-2.95949577206047,-2.45681319779642,-2.59600526938982,-3.8508311892822,-3.20803350510306,-3.42599422835773,-1.66603254336922,-1.38315055013054,-1.49596768137256,-2.41693606440429,-1.99780469327183,-2.1513864665821,1.26263306075203
2017-06-27,-3.8776695272,1.09955588441129,0.935928672067116,0.994257151684087,-2.90276931333705,-2.41796235908988,-2.52060201677773,-3.78426632043126,-3.16535156592195,-3.34411505113877,-1.63502925757703,-1.36445297817919,-1.45679137506578,-2.3717500982122,-1.96966880525391,-2.09397144924484,1.2720777474561
2017-06-28,-2.3895824943,1.45689388926687,1.06141001495969,1.22812818127718,-3.91195788411644,-2.76110449683552,-3.18171126474814,-5.07979167739332,-3.64914252947315,-4.19826468878686,-2.21482878213898,-1.55210461056376,-1.82360880599791,-3.19207757559848,-2.26142109240632,-2.62432156685793,1.26758030022275
2017-06-29,0.80456608448,1.55895872560575,1.26939268708931,1.40853154434695,-4.18736876720477,-3.31043478352228,-3.66315122973861,-5.43417207618903,-4.37480236900727,-4.82596529187007,-2.39592394851548,-1.88184965377582,-2.11761860378837,-3.42082605103657,-2.72800646537872,-3.02855643473805,2.21401172439559
2017-06-30,-0.97550992577,1.52128399799863,1.20835546443814,1.36897600264656,-4.08491466809187,-3.15536955998222,-3.5549415310084,-5.30139725533271,-4.14492458180833,-4.68473030547711,-2.33313212209148,-1.7834611341946,-2.05013942085092,-3.33648209536438,-2.58456901494686,-2.93862694050192,0.734400517398627
2017-07-03,-0.5993386606,1.5026018048759,1.24464730803536,1.38111692620553,-4.03623292270882,-3.26104453073865,-3.58436309017484,-5.23566179231783,-4.26295685344327,-4.71510355436944,-2.30555952164588,-1.84136170150455,-2.06585739420568,-3.29611269849115,-2.66197108705914,-2.96145932780585,0.699508789484478
2017-07-05,-1.3999584171,1.46947893540679,1.5073591952096,1.35190513481385,-3.94635731036957,-3.92924022204107,-3.5013519689317,-5.1189913463592,-5.2145635502193,-4.60431068412963,-2.25513171686837,-2.31472229925194,-2.01847011357693,-3.22240406310722,-3.27880277047764,-2.8920337077674,0.841588305060227
2017-07-06,2.8607577142,1.48062672457925,1.33959307812336,1.41745981247656,-3.9718558533722,-3.51356309111389,-3.68805503807424,-5.15816784979552,-4.57883016333813,-4.85483226467657,-2.27032404094868,-1.99166094194544,-2.1315973325328,-3.2466077750503,-2.86473171851839,-3.0465131543005,0.942693233567045
2017-07-07,-0.90884242181,1.60357591134729,1.81679403099247,1.60532028845761,-4.30919724009757,-4.71976238127593,-4.17428007352307,-5.58594499141237,-6.29121303211277,-5.48183217814167,-2.47084653225981,-2.81502656009631,-2.42259043764333,-3.52237860550927,-3.95816598655873,-3.45163068102037,0.587829533683361
2017-07-10,0.59306254734,1.5771961599884,1.77182366097878,1.58769080120301,-4.24041081790068,-4.6013732187351,-4.12270741834266,-5.49246756238349,-6.13394105909801,-5.4039500945831,-2.43018069490788,-2.74165135980415,-2.38874760869631,-3.46445454055001,-3.85361375715943,-3.4066911039905,0.556073414498934
2017-07-11,-0.1645300611,1.53547648849235,1.67871473481085,1.52216774357299,-4.12799838752173,-4.35453858355343,-3.94268958159432,-5.34515046493713,-5.80816534536309,-5.16224460458843,-2.36461685941984,-2.58883651182917,-2.2793203013022,-3.37165740477359,-3.64345773242252,-3.25604094790824,0.588555225235101
2017-07-12,0.44633660673,1.4924756740904,1.54537126426771,1.4552696034001,-4.01113992662009,-4.11896432110815,-3.74903117975861,-5.19348711404123,-5.49297372634831,-4.92830532569507,-2.29588682781002,-2.37526928300468,-2.1718097752618,-3.27542904697918,-3.38977557635566,-3.10744108740387,0.6747513641534
2017-07-13,-0.31446540888,1.45313854747795,1.41380449714286,1.39287910665695,-3.90114019267333,-3.6497603359977,-3.58861926180318,-5.05763124469493,-4.8797469793865,-4.71384754030842,-2.23073384238854,-2.16268663598335,-2.07273386811691,-3.18696720447834,-3.05449357533379,-2.96507233515418,0.688470612155951
2017-07-14,-1.4332738993,1.41766049619048,1.20096167718995,1.34425794792377,-3.8074462504884,-3.14654566992015,-3.41830424186503,-4.93157336135252,-4.10884046163228,-4.52841413466932,-2.17634109403076,-1.77234715676363,-1.99029754355093,-3.10826863341671,-2.56320971384252,-2.85178878292996,0.469104904346702
2017-07-17,1.4610728449,1.43207715350366,1.42540691050899,1.40985835773897,-3.84845740350349,-3.68257604367464,-3.5762574246807,-4.97272865313976,-4.92108477060025,-4.76150640127109,-2.1924729357138,-2.17790640918892,-2.09893464255456,-3.13001819637286,-3.07488939695284,-2.99434215892266,0.694205433563448
2017-07-18,-1.4743194131,1.43468817443245,1.42267814108199,1.44269720594706,-3.85516227538377,-3.71409505498289,-3.66586716296028,-4.98120042902548,-4.8950058516477,-4.87862322139536,-2.19982647424632,-2.135935262477,-2.15089719524716,-3.13600507193351,-3.05589163048468,-3.06968087718347,0.496108254066235
2017-07-19,0.2366369712,1.45039459255732,1.562902149599,1.50108642789935,-3.89744730249901,-4.06304141027604,-3.82014851776556,-5.07200597634617,-5.37696628057393,-5.12007307719925,-2.22739660449302,-2.38118164341855,-2.24707253078772,-3.1820362315663,-3.36783271439232,-3.21241446998562,0.471373248599406
2017-07-20,-0.36106096377,1.41200085132637,1.45821761423363,1.43230019092587,-3.79100305270234,-3.77512774892375,-3.63819160950108,-4.93510076881473,-5.03276675373796,-4.87646267187537,-2.16443187595782,-2.22888695918033,-2.13858181510264,-3.09545741591021,-3.15514002608526,-3.05710990195696,0.530644288865505
2017-07-21,0.41114982596,1.38006270998541,1.33166988782339,1.38392425906975,-3.70481817515922,-3.50083823735477,-3.50927456944153,-4.82137338628847,-4.62727566040723,-4.70584569168396,-2.11045737364782,-1.98942798717564,-2.06200271456397,-3.02335074723102,-2.87363282157727,-2.94748221053815,0.623527537904731
2017-07-24,-0.94385453558,1.34777829024722,1.23797656484772,1.32359777426974,-3.62281771961665,-3.22541347596663,-3.36523295891855,-4.67642406250479,-4.22068929805271,-4.4754401455947,-2.06484778566979,-1.83423554436296,-1.9742496021645,-2.93923853167128,-2.62277288183408,-2.81230450934819,0.447613849806745
2017-07-25,1.0159041547,1.33891778078104,1.26231917137097,1.33572501880238,-3.59583661536783,-3.29782875488699,-3.39444374331928,-4.64605951175133,-4.2984430155017,-4.52080844014689,-2.05029583725292,-1.87472077308693,-1.99350861031873,-2.91955152840079,-2.66957468743687,-2.84005339151519,0.613399353471839
2017-07-26,0.61034817609,1.32389906252853,1.26685481947057,1.32490057272993,-3.55626403512886,-3.31086842569864,-3.36516876088826,-4.59273670837071,-4.33102186906258,-4.47599352446885,-2.02741158107815,-1.88237901354701,-1.97500694417993,-2.88634254549204,-2.69251112351501,-2.81220097563502,0.442898632657326
2017-07-27,0.32400386044,1.29746029854192,1.17975943406392,1.28062176590178,-3.48419958572893,-3.12575049884566,-3.25142686832006,-4.50490983063043,-4.09392205330812,-4.34001749563006,-1.96446721989129,-1.78319230732674,-1.90223945899928,-2.82565615361156,-2.54411558105586,-2.71656831580867,3.21421937358003
2017-07-28,0.14430014435,1.26678950671939,1.1044378910185,1.22687559637073,-3.39911463531693,-2.82911871862548,-3.10867192166779,-4.3979645148604,-3.79885564078573,-4.15999746013955,-1.91266773303241,-1.66422422202101,-1.81555923812078,-2.75647777101184,-2.36000426222369,-2.59870222643338,0.638507406432996
2017-07-31,1.3928914506,1.23497600528449,1.03988949854407,1.17360336058706,-3.31556045802096,-2.65379009977132,-2.96811739282541,-4.28407326989543,-3.57318927587589,-3.96332221396877,-1.86365277506161,-1.56168566665322,-1.72776179632133,-2.68593914290106,-2.22150553633913,-2.47717448044548,0.873012520058591
2017-08-01,0.85944373004,1.24596606190734,1.12017897883067,1.21933394794369,-3.3469985271277,-2.94527699960146,-3.08821636556432,-4.3212906798425,-3.82991530755216,-4.1183863135904,-1.88503751861473,-1.64678117355446,-1.80400185317275,-2.71130570258927,-2.38077994416773,-2.57759768892558,0.626119478435683
2017-08-02,0.34889962426,1.22942537120836,1.09115726996828,1.19799888256478,-3.28940617685493,-2.7894305437043,-2.98295658727543,-4.26113395506714,-3.75025820423024,-4.03290663816368,-1.87506151614521,-1.63712710852227,-1.78112408629211,-2.66460709298344,-2.32702092488186,-2.52274082467997,2.45363547136118
2017-08-03,0.34768654732,1.20068375615566,1.03393297586158,1.14924732820505,-3.21060873000926,-2.63533030411886,-2.85162467403559,-4.16033967200216,-3.55256534751423,-3.86023083518321,-1.82976223276959,-1.54911498332515,-1.69433319878297,-2.60021608147282,-2.20191007522666,-2.41248728204478,1.14712813520785
2017-08-04,0.6263326226,1.17368444932617,0.99714113495081,1.10314629648294,-3.13514355299068,-2.53620682489498,-2.72898702943713,-4.06501715931597,-3.42248656824996,-3.69797479813977,-1.78454264079197,-1.48847810867044,-1.6304178900247,-2.53974141823967,-2.12009391423168,-2.30999225336739,0.991598086505628
2017-08-07,-0.45027148708,1.15391995250867,0.979562678191741,1.07421357054279,-3.07656864287635,-2.48924010492052,-2.65402824493733,-3.99422392460575,-3.36090525306119,-3.59884559982757,-1.74837639992775,-1.45736160861588,-1.57571000923099,-2.49527622152795,-2.08078381801224,-2.24775141068421,0.400280305666272
2017-08-08,-0.046561128238,1.1365854088356,0.96898885537112,1.05788716539235,-3.02474351244687,-2.45854773358985,-2.61399866486384,-3.93240202258517,-3.32422831193166,-3.54183875767112,-1.70499420607256,-1.44289862673857,-1.54898203989248,-2.45526186137556,-2.05752335850347,-2.20978152202594,0.994380060566748
2017-08-09,1.2111532575,1.11139631733523,0.943162057917738,1.01656686891821,-2.95202565847754,-2.38945529155827,-2.50434071865404,-3.84187472765063,-3.23729896782354,-3.39611425979053,-1.66429004633505,-1.40162414272471,-1.48205144508207,-2.39767053115237,-2.00213122576773,-2.11738401657122,1.25476777846306
2017-08-10,0.42737852582,1.1216954569474,0.979923023341215,1.05468939452583,-2.97877540944429,-2.48565554761853,-2.61117109761939,-3.87910525639743,-3.36290508959607,-3.532252541286,-1.67792905264718,-1.46154512228016,-1.54660590794133,-2.42230043039609,-2.08193112810376,-2.20561863643871,2.12131923016794
2017-08-11,0.47138928876,1.09757629437303,0.953348116088716,1.01588390184778,-2.91565486875102,-2.42140825246334,-2.50603731103971,-3.79557593464197,-3.2679426442841,-3.39506370453711,-1.64268100320647,-1.41954148197001,-1.48190815638154,-2.36913732533923,-2.02201019534448,-2.11777388536797,1.67492943718449
2017-08-14,-1.8897432554,1.07814514202682,0.984595737239022,0.981610167866602,-2.85893140948005,-2.53226608636474,-2.42583927191783,-3.7283514431439,-3.34400080847452,-3.28166380999938,-1.60950220342693,-1.42769945411907,-1.43122494798529,-2.32761863335714,-2.0644089259072,-2.04782209056251,0.616050672758856
2017-08-15,-0.7040382573,1.16385014902656,1.0844107084204,1.12137997474377,-3.09371658448376,-2.76762675832006,-2.79618729604657,-4.03216641024806,-3.73018620499745,-3.76731568946477,-1.74213503966659,-1.63299295018332,-1.65985857758966,-2.52425556463625,-2.31857913598513,-2.36313336865284,0.641128032131702
2017-08-16,-0.51505016718,1.15442995823881,1.07742582979685,1.12651601491654,-3.06998080633937,-2.75131075554278,-2.80490973714543,-3.99986668942856,-3.70538177999724,-3.78164295360928,-1.72985072747911,-1.62130577291237,-1.66646434366247,-2.50346170327844,-2.30285211906203,-2.37175468548014,0.949449565932514
2017-08-17,0.88751428757,1.13877667443819,1.0504997835068,1.11326993953487,-3.02404861717608,-2.68002998204012,-2.78407340925972,-3.94484087613992,-3.61184865310413,-3.74265295821633,-1.69913492682294,-1.579950355204,-1.65050031815695,-2.46921224060259,-2.24578023233576,-2.34924527971693,1.62775977871374
2017-08-18,4.7250916359,1.12998533281811,1.02172551015898,1.10645742289922,-2.99738557271667,-2.64312474648867,-2.75658763251456,-3.91266596502479,-3.48218537995498,-3.71087028678319,-1.68290888835772,-1.49129512847124,-1.63671669751921,-2.44881651500872,-2.16044339695697,-2.32980017283525,1.55123670743179
2017-08-21,-0.99910907447,1.55902851017039,1.24929019253081,1.34891979454977,-4.16091489622324,-3.27502026626263,-3.40288625297464,-5.41555953878437,-4.27897068096511,-4.54642909545766,-2.35396565678885,-1.84566525314699,-2.00556117028484,-3.39973447180242,-2.66360025973159,-2.8579883627964,1.48984216080231
2017-08-22,0.52709391257,1.54014886528272,1.27935914587086,1.36367844435017,-4.11018393171428,-3.34248129351827,-3.46042137312499,-5.35080791468874,-4.36091884686362,-4.6054685175394,-2.32234562768983,-1.87890641944511,-2.03620076906277,-3.36249704107239,-2.71689370513967,-2.89978579320806,0.602454502873077
2017-08-23,1.5474135176,1.50136415115207,1.19972065645135,1.31345521209138,-4.00094702414133,-3.1248523653498,-3.32582619966305,-5.21632891570871,-4.07869650719967,-4.42920309460465,-2.25691219674436,-1.75427180878402,-1.95024398044742,-3.27619726545862,-2.53853679768484,-2.78701726136147,0.597178264525629
2017-08-24,0.79969775197,1.50536997113449,1.26229860043918,1.36143489209912,-4.01525752848201,-3.31400107489698,-3.44922573037533,-5.22997500536786,-4.31886182854258,-4.59197057882655,-2.26580121143478,-1.86372261789503,-2.02596735445919,-3.28494580976929,-2.69558066083761,-2.89093046151105,1.00954107464572
