"Date","Returns","Sigma2_GARCH","Sigma2_GAS","Sigma2_MSGARCH","RV_APPLE"
2009-04-08,1.1478260869,8.28644749361788,9.64056228506629,8.41445826467813,3.37430304206194
2009-04-09,2.7940165062,7.92295434837565,8.99946138567744,8.05053090970619,1.96248807378684
2009-04-13,0.54361461916,7.8565177444154,9.02169382204468,7.99847392433404,3.02884534522888
2009-04-14,-1.5887539511,7.4800074604029,8.34229767836823,7.65238197598814,3.00142492819822
2009-04-15,-0.56630884965,7.27123915591876,8.07799007172566,7.4753046669873,3.73290044639958
2009-04-16,3.2386943216,6.94981949783233,7.54103306217973,7.20813403463953,3.26082313464386
2009-04-17,1.6220666941,7.05657952634434,7.87842914567387,7.3277267419808,2.84131360677209
2009-04-20,-2.3659050398,6.81497788852807,7.52205160356361,7.12235850904076,3.30642309640516
2009-04-21,1.0456431535,6.80420829907116,7.64958047090769,7.12914025155203,3.91131672966942
2009-04-22,-0.20532194485,6.51465261515893,7.1630398647881,6.88295336901735,5.42834542961144
2009-04-23,3.2013826023,6.21525779027902,6.65373952389325,6.64054931845353,8.2422381963637
2009-04-24,-1.1961722488,6.35226426888403,7.0276043641468,6.78600348974816,4.65487434531362
2009-04-27,0.66989507668,6.14689159879539,6.7397328667874,6.61341495424253,3.43302632846255
2009-04-28,-0.66383388121,5.87054897875829,6.27247070381983,6.38823271125582,2.90207845582104
2009-04-29,0.99917676871,5.63478206094274,5.91038841893756,6.20091939111601,2.99317080032288
2009-04-30,0.5513824517,5.40679335253081,5.56359197570655,6.02204062487952,3.15473901110476
2009-05-01,1.120559485,5.16710201509221,5.18390036113046,5.83562315910982,2.1398163679131
2009-05-04,3.7959761083,4.97508503241419,4.92183820652475,5.685620749747,2.00893177819076
2009-05-05,0.48459150439,5.36752992657441,5.59821625321929,6.0728615515377,2.17315917953277
2009-05-06,-0.15823977092,5.12801929494299,5.21047358396858,5.87402561470952,3.71729617433744
2009-05-07,-2.5962264151,4.90420899705678,4.86174432767169,5.69364918783868,3.62254222475923
2009-05-08,0.10072834338,5.05867686636174,5.24820996836794,5.82887750228354,5.41141507577263
2009-05-11,0.29414041346,4.83306256344027,4.88123728309516,5.64020818561726,2.94997835977444
2009-05-12,-3.9746854983,4.61994857068967,4.5439821397346,5.46777102975697,4.22287572059341
2009-05-13,-3.9623854685,5.24706497588983,5.41011513342825,6.02068131647565,4.09644148547708
2009-05-14,2.8956398024,5.83434730944117,6.29274861082293,6.59409134012669,3.20041597910694
2009-05-15,-0.43106954035,5.90987017315288,6.55574612968717,6.67229778134527,3.03747723454869
2009-05-18,3.4553177586,5.65534164415754,6.12754418828072,6.32894237452238,4.03330397682906
2009-05-19,0.63166206073,5.89901621814696,6.63789362336664,6.60507674528747,2.44349550340823
2009-05-20,-1.2397018439,5.63485981653175,6.17515980078892,6.25051548019782,4.34234000749462
2009-05-21,-1.3426551203,5.47535227301646,5.97203963960732,6.06625941534686,3.61814992456797
2009-05-22,-1.3528748591,5.33934213189033,5.81838477951126,5.9197536982867,3.05757475536458
2009-05-26,6.7591836734,5.21241885839529,5.68046222106057,5.78961303012656,3.65114869796283
2009-05-27,1.7357394097,7.02103171771865,7.26435789700258,7.53369801757392,4.02588298837306
2009-05-28,1.5182262307,6.79737029437311,6.99728985883841,7.15408493018381,3.46532405724253
2009-05-29,0.54786407036,6.55671371105134,6.68472164755559,6.80190662182863,2.29294125380253
2009-06-01,2.606582726,6.25280195190971,6.21004680541204,6.41503017577503,1.79030791832311
2009-06-02,0.10046645129,6.23496319650066,6.3574372039396,6.41902806944493,2.61468487028737
2009-06-03,1.0466700121,5.94377753419403,5.89754385731499,6.10145048576642,2.17706568051917
2009-06-04,1.9794253281,5.70227028855497,5.56104590744796,5.88006508875073,2.35719466291018
2009-06-05,0.64700153052,5.59047424940366,5.51594962235963,5.79280001223467,3.13236447560721
2009-06-08,-0.56680721636,5.34415606705817,5.14950247603709,5.58672024089777,4.82480764791982
2009-06-09,-0.7855404936,5.13020097349197,4.86216400060339,5.42151916448219,3.01703055352436
2009-06-10,-1.730661435,4.94641962920924,4.64336492291964,5.28492903131384,3.12950122828516
2009-06-11,-0.21390374341,4.90399159608018,4.72298802624111,5.25448376396649,3.58047082687794
2009-06-12,-2.1293319043,4.694720903739,4.41958156521567,5.09696283553953,1.77804755039884
2009-06-15,-0.6424764545,4.74708409673904,4.65530004243189,5.13876419959531,3.23215005559144
2009-06-16,0.1910500403,4.57221154664928,4.42270967799262,5.00207073676598,1.95036525031462
2009-06-17,-0.564723139,4.37323764246209,4.1216954783331,4.85191329131847,4.82118957626347
2009-06-18,0.2212715739,4.21325589126285,3.91701710275076,4.73394388606028,1.91496498442901
2009-06-19,2.6493965264,4.03430556313661,3.6563295386112,4.60457528654416,1.50376059051614
2009-06-22,-1.5127616861,4.15001246937873,3.96624230686583,4.68648632663212,3.64023488814948
2009-06-23,-2.4459488973,4.11422459073104,4.01994868835804,4.65910131818644,4.55917860797215
2009-06-24,1.649130662,4.27384763557331,4.38629443792602,4.80311303916266,2.25372833398715
2009-06-25,2.6721479961,4.19106176835096,4.32438124950623,4.72854825752308,2.15130892086987
2009-06-26,1.8447018445,4.3033470786716,4.61200840355301,4.84992537334578,1.53932855765959
2009-06-29,-0.32996349337,4.24763708852587,4.59360481516386,4.79614077243652,1.86608108014624
2009-06-30,0.3240121152,4.0801789040828,4.31429638385695,4.61807711905599,1.42301477360425
2009-07-01,0.28083971083,3.90934060824931,4.02370181278804,4.45447301860918,1.1182413270934
2009-07-02,-1.967373801,3.74761236125913,3.75524095533983,4.31318427782196,1.59171614916539
2009-07-06,-1.006999,3.81814355745677,3.9710085368555,4.37942305630777,2.086719003034
2009-07-07,-2.3158502275,3.73061077769674,3.87677950341283,4.30098700043396,2.07560716354111
2009-07-08,1.3441654359,3.87968967955984,4.20421163455801,4.45381008357253,3.89484776055258
2009-07-09,-0.6267307971,3.78134463803609,4.07277320865551,4.34975691071656,3.35682533186215
2009-07-10,1.5840422409,3.65905742318834,3.88362186830532,4.22466434771664,2.43928399384449
2009-07-13,2.7577245164,3.6017916504226,3.84065070616983,4.17284407076538,2.38003328050629
2009-07-14,-0.049178024528,3.76736644287441,4.17948264207161,4.35354920176897,2.12418289756047
2009-07-15,3.2403177058,3.61624326902117,3.90608252344232,4.17356498432675,1.06392511237113
2009-07-16,0.4357298476,3.90930725203741,4.40371854741005,4.5071745219842,1.78677435209917
2009-07-17,2.867407809,3.74988693568173,4.11079302120911,4.28098365654056,0.867747645263487
2009-07-20,0.76375617809,3.93442113507457,4.47688778477621,4.52162264806063,2.99982145363554
2009-07-21,-0.9149232551,3.7860116345179,4.20986269625297,4.2996894281302,2.16168894801094
2009-07-22,3.4519173652,3.69009729070147,4.07377888070717,4.18063495659412,2.80875940765623
2009-07-23,0.68903917327,4.04227652681675,4.63872073702866,4.62782701803541,1.96764353220656
2009-07-24,1.3724496263,3.88412823777885,4.34912278577084,4.36053322714998,2.20559165655894
2009-07-27,0.071256234878,3.788644852527,4.21350797204846,4.23158243479579,1.85551104297316
2009-07-28,-0.062460961908,3.63415426611305,3.9315201975857,4.0307828141801,1.49499572663456
2009-07-29,0.018750000163,3.4907821751111,3.67868298641059,3.8727935314909,1.67977954808602
2009-07-30,1.7246766231,3.35367787721411,3.44110662877673,3.73953878359777,1.32163579110847
2009-07-31,0.3685730082,3.33285163488318,3.47010528749207,3.72976787918655,1.37888311770598
2009-08-03,1.8605789828,3.20428689413321,3.24767531468109,3.60971988392655,1.6016472397474
2009-08-04,-0.52875082602,3.21233682789107,3.32930305369834,3.62610027674818,1.04409378646859
2009-08-05,-0.26578073093,3.11451297509964,3.1800525451789,3.53566751186161,1.52185954544156
2009-08-06,-0.72678820188,3.00717589922083,3.00425677543108,3.43966919146288,1.29155925760642
2009-08-07,0.97614544557,2.93639815090134,2.91728780395785,3.38108696505755,1.12698860605396
2009-08-10,-0.47731254908,2.85711453080423,2.80533857601119,3.31431220376549,1.2440495061887
2009-08-11,-1.1474016512,2.77564853373722,2.68710656571501,3.24581537351562,1.07375536112499
2009-08-12,1.5230608609,2.76329429821543,2.72169779066683,3.23827851230795,1.47763794283796
2009-08-13,1.881313895,2.74812945073157,2.74459918280171,3.2279890377153,1.37594544037346
2009-08-14,-0.97375608584,2.78489797724683,2.86254860194875,3.26983087265207,1.09565302493431
2009-08-17,-4.3110684735,2.75119933752911,2.84166256675255,3.23630187289787,1.40756216369083
2009-08-18,2.7633310357,3.62137411238212,3.6485885546174,4.12840740010057,1.1306573197641
2009-08-19,0.3658536587,3.78722064398149,3.99623110798175,4.47301186918365,0.866199729761424
2009-08-20,1.0510328068,3.63328361632995,3.73244485062119,4.06463746454321,0.523840192784501
2009-08-21,1.7375097696,3.52092964396773,3.57230041212278,3.83863697551803,0.745541225078737
2009-08-24,-0.094551471375,3.49264499592638,3.5959537710145,3.80668606719757,1.00933707349215
2009-08-25,0.20111203121,3.35801583568565,3.37173757340109,3.57816801007486,0.927993091584758
2009-08-26,-1.1747343566,3.22672382645997,3.15360537101677,3.39942099979546,0.909686919366332
2009-08-27,1.2185651993,3.19276328914077,3.1639455550109,3.3781758950785,2.11919069962274
2009-08-28,0.35408675139,3.11982401008289,3.08218735033113,3.30328843643407,2.21774201300648
2009-08-31,-1.0820346957,3.0029149491103,2.88898420467898,3.17624617697268,1.26475100182544
2009-09-01,-1.7311693717,2.96971432368094,2.89322459596158,3.15846626648204,2.334077622365
2009-09-02,-0.07138622359,3.03757402397551,3.07876302782481,3.25721599301022,2.07204063668267
2009-09-03,0.82939823242,2.92768698245558,2.89272016463469,3.12379918972935,1.22522537447289
2009-09-04,2.2575803061,2.83911084760096,2.75865762441245,3.03432177775217,0.810293622744965
2009-09-08,1.5383712054,2.93759655370367,2.98335828769552,3.163941202776,0.73907782543481
2009-09-09,-1.0351009078,2.91464877585174,2.99248648536884,3.14983088812758,2.48871817183464
2009-09-10,0.82973004555,2.880747946256,2.97760659821877,3.11832159802753,1.86916336119389
2009-09-11,-0.23180343078,2.79480830055915,2.83721026403816,3.00978481892447,1.06921436136649
2009-09-14,0.90613382908,2.70383929459985,2.68359605496534,2.90643150208379,1.14296944093379
2009-09-15,0.82892010141,2.63259969802381,2.57705173216167,2.83738167026621,0.950998736119913
2009-09-16,3.830783284,2.56044513918312,2.46636157122349,2.77040940179122,1.2517523778002
2009-09-17,1.4735800296,3.09944486516111,3.07270949478846,3.3298370569261,2.21188505625504
2009-09-18,0.25467353025,3.05944331572249,3.05881085207842,3.26954682523359,1.08985861122056
2009-09-21,-0.54048211005,2.94492942591889,2.86492870689309,3.06836306083727,1.31436855950464
2009-09-22,0.24997282908,2.86283340136868,2.75279308823415,2.96127555861112,1.3055218191706
2009-09-23,0.55290546406,2.75925717990758,2.58190342203394,2.83680721386671,2.15132307867673
2009-09-24,-0.90566037734,2.66720751376377,2.4384883512325,2.74571609175882,2.79524550560398
2009-09-25,-0.78881514528,2.63268382243183,2.43101326600964,2.72789415668253,2.6429385859069
2009-09-28,2.0737511652,2.58843808912944,2.39841177407492,2.696106664274,0.990727422932119
2009-09-29,-0.4146613599,2.66658646612626,2.58644882235019,2.80867379492173,1.68475146530956
2009-09-30,-0.016182975378,2.59188596296426,2.47478638722653,2.71612085388797,2.4309944351944
2009-10-01,-2.4224979768,2.50555707021976,2.33044843977093,2.61849064902002,2.01622824867108
2009-10-02,2.2338285047,2.74898349059911,2.71585635718819,2.92599591226792,1.62224757305331
2009-10-05,0.60789616018,2.84787957843323,2.93546073705247,3.12471890120959,1.53544496010109
2009-10-06,2.1427342708,2.75286900582772,2.77071846181315,2.91757324101696,1.15181746159347
2009-10-07,0.12630914152,2.83435009037208,2.96181038809714,3.08939766763581,1.04267323049846
2009-10-08,-0.51511169513,2.7325201013905,2.7757834515748,2.86843928523426,1.39856655646792
2009-10-09,0.63401489933,2.66050652484795,2.6659495237232,2.75309824759228,0.764783640277107
2009-10-12,0.17850580152,2.57698219950293,2.52404229474409,2.63516870067216,0.605961130932778
2009-10-13,-0.41402442221,2.48925547079412,2.36996340063927,2.53033397499251,0.831840641884707
2009-10-14,0.66835069993,2.42440327007902,2.2740050675952,2.4697367346701,0.885093544669681
2009-10-15,-0.38161953062,2.3555078194984,2.16453803714948,2.40776519759069,0.417759022602087
2009-10-16,-1.317170445,2.29626559499468,2.07872068942909,2.36007627563424,0.939349525855886
2009-10-19,0.96250997067,2.33376930478975,2.19221401227093,2.42005892454503,2.55280939256734
2009-10-20,4.6876645949,2.28708533809776,2.13060878912447,2.3742878831382,2.53791011901816
2009-10-21,3.0992151338,3.17174171638867,2.81973761778203,3.34494948872656,2.17268730900367
2009-10-22,0.13663868813,3.44978416738613,3.27814650254302,4.10574938906438,3.08995052497454
2009-10-23,-0.61403508771,3.31357701126049,3.06782359467186,3.54988151468951,1.43837166227609
2009-10-26,-0.71589683239,3.21637446504497,2.95378915560212,3.26728511672994,2.06495695111428
2009-10-27,-2.5237060449,3.13297932633579,2.86830667208634,3.08167164987351,3.59873490364758
2009-10-28,-2.5181131885,3.36715479194729,3.28311883764344,3.64400299039031,4.46535957702558
2009-10-29,2.0530145532,3.58682875477223,3.69268518316599,4.29662696200578,1.81911216218861
2009-10-30,-3.9979628214,3.60565142634811,3.80524721437503,4.3681559945631,3.97663861167992
2009-11-02,0.42970822269,4.2985755444326,4.64115683114816,6.01074493324809,7.48741341387979
2009-11-03,-0.29581110348,4.11732262640938,4.3287153496987,5.15674864059019,4.03929095448509
2009-11-04,1.0913907285,3.95545914448352,4.06642351470265,4.47557486461822,2.38903350154752
2009-11-05,1.6875949897,3.8284801764288,3.88819900076556,4.04714502289546,1.39365545178417
2009-11-06,0.15971748708,3.77588348723056,3.87469572768757,3.94459461481916,1.38563647707052
2009-11-09,3.6636822064,3.62138022042799,3.61759054394905,3.51090569489719,0.976181996053532
2009-11-10,0.75449220694,4.04493192962115,4.244416032039,4.49147242542982,1.2925500553819
2009-11-11,0.13301803137,3.88987101949334,3.99480862676972,3.98038085523153,1.37432302583218
2009-11-12,-0.61992619922,3.72915353243133,3.72861020423923,3.55028061485299,1.1265861471692
2009-11-13,1.2178820734,3.60924233091747,3.56513230102872,3.33055637350996,0.901800549837936
2009-11-16,1.066275373,3.5130197958601,3.45300712234969,3.2008630417339,1.08655414155294
2009-11-17,0.17906402754,3.4086115654763,3.31742796075359,3.0698594886321,1.08354404738675
2009-11-18,-0.50241545905,3.27452317941241,3.10356941803358,2.90457759025379,1.25436011330139
2009-11-19,-2.6461448824,3.17143769911431,2.96704678602014,2.81537930264738,1.85113168288253
2009-11-20,-0.29424966342,3.43589260225615,3.41564921892685,3.21220894840136,0.758782912621366
2009-11-23,2.9811924769,3.31194277861426,3.22512374536925,3.0196240690205,0.629060842218315
2009-11-24,-0.6994365649,3.55033191031785,3.6506336569955,3.48117215714366,0.948834329579493
2009-11-25,-0.1222852672,3.4468974439685,3.50904216526572,3.28404426948236,0.597801090160464
2009-11-27,-1.763063813,3.31563568857527,3.29375600239455,3.05381546962335,1.04532879330738
2009-11-30,-0.33899995024,3.37011811789535,3.46840341603932,3.21608807733475,1.32192483639324
2009-12-01,-1.4706617978,3.25203894595927,3.2794808117393,3.02003419777127,1.24515679724453
2009-12-02,-0.37569172973,3.25953518497209,3.36573542338812,3.09337152969977,1.89618122818029
2009-12-03,0.12740151869,3.14956968915848,3.18973638097752,2.92811662205045,1.74038413646321
2009-12-04,-1.6083061889,3.03015954212441,2.98636122729329,2.77546193608699,4.45862950531586
2009-12-07,-2.2605007243,3.07279964761275,3.13089613101475,2.88732293179928,3.00370978742044
2009-12-08,0.48690129679,3.24545289041415,3.465849856397,3.23106914350208,2.44435940193323
2009-12-09,4.1765418444,3.1243030440323,3.2503008299204,2.98824382724831,1.93192815467341
2009-12-10,-0.69261880699,3.75679858500138,3.99221237838449,4.07729401913071,1.6050057412238
2009-12-11,-0.89599348375,3.64127272572489,3.82261493345264,3.73088743502499,1.44932766361175
2009-12-14,1.1866235167,3.55143550095252,3.71189594568758,3.52537584858636,1.77210431406792
2009-12-15,-1.4265407655,3.45546302690676,3.58155939634545,3.33081543760381,1.28553374946485
2009-12-16,0.44291085142,3.4446998097432,3.63476792658338,3.37237857930321,1.1540479051998
2009-12-17,-1.6253909655,3.31134195810051,3.40323860269241,3.09956358429502,1.09905832199071
2009-12-18,1.8607317836,3.34125960592632,3.52885423389091,3.22237801054904,1.22300127001563
2009-12-21,1.4327380648,3.34169787816767,3.59220200445368,3.28544550408721,1.3288020652337
2009-12-22,1.0745094083,3.28333393427549,3.53004044392387,3.20434321729891,1.02151063186069
2009-12-23,0.86843681365,3.19240970993165,3.39018024029728,3.05133809006524,0.628404583657349
2009-12-24,3.4339435922,3.09147764484823,3.22426723785203,2.89847238471866,1.04303394286438
2009-12-28,1.2294297741,3.47149137410552,3.77886249855161,3.56954051292984,1.59360242389062
2009-12-29,-1.186144322,3.38406956907387,3.65296634448394,3.37453520316546,1.01592776731685
2009-12-30,1.2147297943,3.34283614562237,3.63098836120838,3.32812548702128,1.41604657293291
2009-12-31,-0.42903042904,3.26116085979829,3.51312280812479,3.17805141315168,0.687554137457388
2010-01-04,1.5555302469,3.15416626089461,3.33352677632327,2.98657529582908,0.753605326027927
2010-01-05,0.17288911731,3.12133926726996,3.32270349329278,2.97702298376823,1.00053430138543
2010-01-06,-1.5906334545,3.00328036019518,3.1084858860465,2.79359069954776,1.42197137451672
2010-01-07,-0.18486040663,3.04439398231257,3.24090037004342,2.91067143636756,1.94028579894282
2010-01-08,0.66483046812,2.9376826046864,3.05187779595935,2.75209118296742,1.0668915840059
2010-01-11,-0.88215869409,2.84001806514774,2.88433217852045,2.63794347340232,1.26567107011908
2010-01-12,-1.1374994052,2.79341400410411,2.84022575100473,2.61326351426248,1.76095127958775
2010-01-13,1.410552667,2.77880458703705,2.86208712151194,2.63271121482088,2.06263412398923
2010-01-14,-0.57915974367,2.74924775844171,2.84719684946933,2.62604013299922,1.30516724281701
2010-01-15,-1.6712027885,2.68085908218144,2.74321483993269,2.55384878970729,1.38049702059324
2010-01-19,4.4238333416,2.75397778592283,2.91860648443391,2.69996662904228,1.36286444216507
2010-01-20,-1.5415736607,3.50343720971691,3.68199049860135,3.87271478346238,1.86283806579743
2010-01-21,-1.7253512812,3.50842720635596,3.76390313944551,3.92827177639519,3.05949481492038
2010-01-22,-4.9607828059,3.54518848961242,3.89934309347324,4.08528779432756,5.16448957285319
2010-01-25,2.6927939318,4.66979086320574,4.96109168763712,6.47487315316691,2.89839353479907
2010-01-26,1.4108088144,4.76025621879932,5.22229339477626,6.63373914420008,7.76412262349141
2010-01-27,0.94396426139,4.62026978156265,5.02707277074157,5.98337081144715,14.8601943418401
2010-01-28,-4.1340362895,4.44479667294171,4.74344420781627,5.23176686921028,5.62710503510995
2010-01-29,-3.6263736264,5.14612774028561,5.6652958542492,6.92530061212153,5.90573069033935
2010-02-01,1.3886068633,5.61143636241003,6.4245786046332,7.88028005076423,4.8514234647734
2010-02-02,0.58029065895,5.42147172940711,6.12398573785424,7.06069494965823,2.30450582519303
2010-02-03,1.7206167669,5.18196271257553,5.69985093070269,6.09017359835302,2.38652958550484
2010-02-04,-3.6038749185,5.0586291049873,5.55707079491029,5.68975542605498,3.00381869950983
2010-02-05,1.7755792762,5.52065484776175,6.30887947612714,6.85504522064093,4.72151411453307
2010-02-08,-0.68556226324,5.38651795627858,6.1345701666867,6.37399769475078,2.43191200331781
2010-02-09,1.0663507108,5.17954359635867,5.78865003655026,5.6768510653083,2.24263691291688
2010-02-10,-0.54742851316,4.98223864848219,5.46522445806402,5.09415732313875,1.33642620367148
2010-02-11,1.8214805552,4.78706189676154,5.1482932903171,4.5987779645301,1.38363951083672
2010-02-12,0.86072381328,4.70078618363045,5.08163691337145,4.49542071312476,1.87404111301348
2010-02-16,1.5071364407,4.51528143138501,4.77962736871314,4.1236255719628,0.56919265040704
2010-02-17,-0.41789577181,4.40046164938871,4.64623709727663,3.9836397318002,0.956902890062417
2010-02-18,0.18662058756,4.22929355839026,4.37504476602269,3.7301331284069,0.960086690413029
2010-02-19,-0.61992430819,4.04944152083249,4.077882458226,3.50351065082412,0.682051721933849
2010-02-22,-0.62180790401,3.91167522978568,3.88701056661172,3.38205257045257,0.963333251476899
2010-02-23,-1.6750159668,3.78173615782259,3.71152380512017,3.28145859133888,1.66928098089024
2010-02-24,1.8253416489,3.79416414900173,3.83391186854702,3.36633440501392,1.1269993920347
2010-02-25,0.669803046,3.76383411804938,3.86565594922561,3.39582933073302,1.76929372892324
2010-02-26,1.297029703,3.62033457291536,3.63566162091764,3.2448783898496,1.10296793130493
2010-03-01,2.1356661127,3.53143528275728,3.53650382686262,3.18797866430548,0.763202982595685
2010-03-02,-0.066988850995,3.56821251877755,3.68494955649087,3.29703808959208,1.02819311765487
2010-03-03,0.22983002145,3.42863105774264,3.45181332730775,3.14225845889833,0.775968796171074
2010-03-04,0.65924616629,3.29344030143799,3.22755913466665,3.01588559188759,0.729925610780396
2010-03-05,3.910588012,3.17569916627944,3.04599333663163,2.92515898624205,0.939277964978179
2010-03-08,0.059374286502,3.70822703208297,3.71314667698972,3.50926339752874,0.749686696385271
2010-03-09,1.7984297972,3.55837336936693,3.47117180728944,3.28096500446402,1.49884414901941
2010-03-10,0.81607030752,3.53706958762377,3.51972467600607,3.30955542671207,1.04026416711482
2010-03-11,0.29354207436,3.41373579284085,3.335841146491,3.15866839502891,0.852975902138063
2010-03-12,0.48780487814,3.27973908939927,3.1214327737431,3.01441886636167,1.02234591274078
2010-03-15,-1.2180052957,3.15670244258935,2.93242481923997,2.90674580397904,1.87975280487512
2010-03-16,0.2725160828,3.13239409489059,2.96945865625038,2.9228549112088,0.872677734731224
2010-03-17,-0.14702606359,3.0139185416518,2.78260477448286,2.81938077855957,0.683926015264372
2010-03-18,0.23648045681,2.90758449683183,2.62482786569138,2.7401131768143,0.706899239311124
2010-03-19,-1.0683730246,2.80146020651606,2.46332772762513,2.66538735063822,0.828177025182456
2010-03-22,1.124904893,2.77783227794101,2.49265446929041,2.67347103567408,0.938994647277633
2010-03-23,1.6062291435,2.71938915620951,2.43997527963839,2.64175393132936,1.06886231248856
2010-03-24,0.4422841128,2.71744482690684,2.50215978532646,2.66955295842813,1.15939404633322
2010-03-25,-1.1858569125,2.62461455943048,2.35660112869147,2.58530324485154,1.1823046185414
2010-03-26,1.8751378779,2.6256802121313,2.42181977229879,2.61388547597147,1.42664266164557
2010-03-29,0.64530099608,2.66829081782743,2.55544785659708,2.69573770991369,0.730505012800967
2010-03-30,1.4867249021,2.584802363683,2.42291202322391,2.59618184857991,0.945247133934795
2010-03-31,-0.35828616237,2.57508747959629,2.45632093234012,2.60875109133593,0.748739473712309
2010-04-01,0.4127659573,2.50233703204982,2.34625253033635,2.52741636662771,1.27784113288446
2010-04-05,1.0679323643,2.42086456529261,2.2104546549764,2.44257896819464,1.71193742837221
2010-04-06,0.44027003223,2.37747647874978,2.16655907871582,2.41220908222518,0.622688398620566
2010-04-07,0.44251482013,2.30355239329475,2.04525712835478,2.34377150803504,1.02002610883163
2010-04-08,-0.27015793848,2.23380046918527,1.93274455072092,2.28516737612756,1.32111889311548
2010-04-09,0.76682642211,2.17575539177409,1.84917938997983,2.24148443606376,0.430652185534771
2010-04-12,0.20679101708,2.12554985734938,1.781854785855,2.20557408439871,0.426189046918236
2010-04-13,0.057781996838,2.062964801033,1.680787489056,2.15562128264729,0.365843333556403
2010-04-14,1.3447180629,2.00485043282834,1.58947401415842,2.11119484876066,0.37836260285274
2010-04-15,1.3146648214,2.01108117992151,1.64107771035327,2.13047726549632,0.357122810088255
2010-04-16,-0.61063795592,2.01374276288279,1.68353393770136,2.14489001112708,2.6497956863238
2010-04-19,-0.13338722711,1.98873868126709,1.66712888566931,2.12230729129416,1.93690829136847
2010-04-20,-1.0037641154,1.93911179837865,1.58838640840515,2.06707531087515,1.97399477796773
2010-04-21,5.9814383254,1.95595745129919,1.65501117441242,2.09676867481103,2.53192027715884
2010-04-22,2.7966592083,3.4901711384346,2.326509947381,3.54778721586591,2.16552880318875
2010-04-23,1.6363974113,3.67149818274293,2.70268639499693,4.22298727530728,1.8902480924814
2010-04-26,-0.49108296707,3.62054730939361,2.75628239176971,4.02794053668083,1.1952504094982
2010-04-27,-2.7680890538,3.49742007500394,2.64392101822741,3.54027079395652,2.93262037080709
2010-04-28,-0.16791329572,3.77741099644214,3.11953258458026,4.43851850492165,5.16060237028279
2010-04-29,2.6911314984,3.62922768020011,2.93818801996955,3.79106325576988,1.44870910964961
2010-04-30,-2.8104526505,3.77730737753961,3.28304942246574,4.3364384969757,3.08704832526459
2010-05-03,2.0146309702,4.05373665227656,3.77903914799033,5.23368297493824,1.43917116908247
2010-05-04,-2.8796696075,4.03984751003868,3.87381076054881,5.15066900671694,3.60994597150997
2010-05-05,-1.0418277408,4.32168175291901,4.38860388128758,5.92132232453536,6.66659880300427
2010-05-06,-3.8029572046,4.21013647256534,4.27134976111768,5.42164130741538,167.186511708776
2010-05-07,-4.21928934,4.79334332840397,5.076688063589,6.7456354470287,40.161471208247
2010-05-10,7.6867633341,5.51071619843366,6.03745541250566,8.07422452461484,4.17816783339472
2010-05-11,0.99610220877,7.92163507656512,7.86797106159269,12.2085640260654,3.39046332117972
2010-05-12,2.1713706534,7.56592967826617,7.3526964566182,10.5147373308796,1.65907175949263
2010-05-13,-1.4231752451,7.38442086512705,7.23673380872539,9.61500535206666,2.732180935388
2010-05-14,-1.7572379625,7.15411170418606,7.00587454805167,8.64001515343361,3.81626348790029
2010-05-17,0.15759199432,6.99352631393073,6.91723302889413,8.06061079121663,5.13930725682322
2010-05-18,-0.73164975211,6.65965932372707,6.40841887942076,6.80413533299143,4.52043249384274
2010-05-19,-1.5929624346,6.3856983746077,6.04928824168064,5.99603740422222,8.04135124213128
2010-05-20,-4.2602883144,6.23865088654716,5.97531383451663,5.7623099985345,7.34520652775505
2010-05-21,1.9179004037,6.89275768152301,6.9723249388396,7.38544828358399,7.16683999570395
2010-05-24,1.8322878839,6.70438135303787,6.79247988052351,6.88512445959623,3.02171832076322
2010-05-25,-0.62408818285,6.51289097382461,6.59751689815211,6.43132144406386,8.30361653408264
2010-05-26,-0.45306255606,6.23812185142567,6.19981226430284,5.75306868466249,3.84774250622761
2010-05-27,3.785603972,5.96663976823302,5.80529692560035,5.19837477018696,1.49313504141652
2010-05-28,1.3933293862,6.30027111585709,6.46289505777537,6.02519332975676,3.84938787664689
2010-06-01,1.537682965,6.07244011303466,6.16034551231785,5.56305651867781,2.75702112212379
2010-06-02,1.1961814209,5.87464829657851,5.92378539536111,5.24396788214165,2.18975375435976
2010-06-03,-0.31445349505,5.65006381961319,5.6172095786565,4.8984740372218,2.08941611870982
2010-06-04,-2.719291578,5.40365312239586,5.25174129063316,4.55909213154423,2.60254819048177
2010-06-07,-1.9631590257,5.56371973854798,5.66843352483277,4.94115664536775,4.11662693653865
2010-06-08,-0.64158763043,5.5321413351138,5.76165413196234,5.01824430155242,6.01021641950298
2010-06-09,-2.4585890186,5.31343331229535,5.43797599226459,4.69246361594444,4.39790483240778
2010-06-10,3.0057565789,5.40939255418393,5.74178212671681,4.98216697886556,3.99655453142492
2010-06-11,1.1975569838,5.53737343976848,6.08338156861816,5.34733684657304,2.31098492053063
2010-06-14,0.30373555292,5.3317209661482,5.76375166652391,4.98361338734356,1.99442414755005
2010-06-15,2.1275759005,5.09089724209543,5.35371161358865,4.59096314484224,1.00032963540662
2010-06-16,2.9111633101,5.03925604269231,5.37699720180461,4.61107780581935,1.48036721225366
2010-06-17,1.7287184284,5.16308826010588,5.70020210365639,4.92823451369938,1.85940850881067
