"Date","Return","Vol_HAR","VaR_HAR_1","ES_HAR_1","VaR_HAR_5","ES_HAR_5","RV_APPLE"
2018-07-02,1.1182540109,1.14182823003754,-3.31468845924751,-5.05029200694937,-2.08338516358719,-3.42322539168274,0.80062525251293
2018-07-03,-1.7416390639,1.36334238970933,-3.97959861431976,-5.66577718632222,-2.50877981184537,-4.00509124335578,0.817207423097817
2018-07-05,0.80469769473,1.18024049740106,-3.43062748897899,-5.12084099103467,-2.15731099488984,-3.49031521376667,0.680338029584211
2018-07-06,1.3861920173,1.16899444186078,-3.39751546525155,-5.09831455146711,-2.13607295499761,-3.47163302474213,0.492510559971691
2018-07-09,1.3885194447,1.13461649979763,-3.29662684696287,-5.03190164498101,-2.0714222223173,-3.40543152824934,0.43052785563968
2018-07-10,-0.12068422711,1.0812811455166,-3.13864296458585,-4.8081382122,-1.97016789462685,-3.31938775860124,0.445004726367228
2018-07-11,-1.2976096665,0.93847019680285,-2.71113936119385,-4.30715293619917,-1.69636675791066,-3.06132093451233,0.792582154818307
2018-07-12,1.6766020864,0.916284025854915,-2.64706117368573,-4.21809645772578,-1.65537156910083,-3.01991364505914,0.443909205037087
2018-07-13,0.15704339639,0.94438526185614,-2.73790965941098,-4.38995293506783,-1.71273074923497,-3.06595919527251,0.384913848470319
2018-07-16,-0.21951601966,0.896690749777904,-2.59829948186848,-4.16967666220909,-1.62255856243392,-2.98851253265584,0.434024530469322
2018-07-17,0.2828557961,0.884196222952883,-2.56142518322898,-4.10049249544493,-1.59900952777515,-2.97091723740128,0.486570684092494
2018-07-18,-0.54844606957,0.888393284024695,-2.5743815218123,-4.14620604488209,-1.60735458633509,-2.97091723740128,0.585246991478133
2018-07-19,0.77731092442,0.896041158320897,-2.59705544176535,-4.1578600270609,-1.62215283950099,-2.98851253265584,0.700743946552475
2018-07-20,-0.22930998539,0.891238535141513,-2.58440081960092,-4.14620604488209,-1.61348930260858,-2.97529862340932,0.580863923157193
2018-07-23,0.088800668709,0.916097770434845,-2.66757583580602,-4.23043938939764,-1.66428774997997,-3.02445645144733,0.467270777285753
2018-07-24,0.7254318667,0.914268998086621,-2.66927588134082,-4.24283320778968,-1.66095822452423,-3.02789466378863,0.599952122164032
2018-07-25,0.9430051814,0.905808927661051,-2.65354876323931,-4.23043938939764,-1.64558577569557,-3.01422181487384,0.434693498534097
2018-07-26,-0.31310953709,0.922345157599803,-2.70276659540481,-4.2940362621377,-1.6781623885531,-3.05095035429898,0.872406130006876
2018-07-27,-1.6631481385,0.898212151859363,-2.62806431560381,-4.20591078659923,-1.63115110610529,-3.00519098607434,1.10408406276494
2018-07-30,-0.56026809098,0.94181976527273,-2.76052219170979,-4.43379409806696,-1.71454840083708,-3.06964722366517,0.760466891684309
2018-07-31,0.20009478194,0.99098722447266,-2.90973351808156,-4.64521768174949,-1.80767222113597,-3.20449786286122,1.00597113421733
2018-08-01,5.8910084608,0.981062089471926,-2.87893994983749,-4.61043334057327,-1.78464535590931,-3.18636056645301,2.46070813562844
2018-08-02,2.9230769231,1.02247751102394,-3.00426414926048,-4.69918047799271,-1.86494183553258,-3.2453968314302,1.91785501553527
2018-08-03,0.28930999579,1.21887757776848,-3.60556555684339,-5.31013375710448,-2.24891093456548,-3.58754810511818,1.11025059970154
2018-08-06,0.51925573334,1.24518834119426,-3.68199467151134,-5.36189581073692,-2.28248319195769,-3.65061252646825,0.621216078235722
2018-08-07,-0.93748505287,1.19158444852387,-3.51940314737841,-5.19011416764167,-2.17971594705216,-3.5329448995966,0.50962184699238
2018-08-08,0.067596929148,1.14964210531896,-3.39102668089185,-5.09831455146711,-2.09873303938864,-3.45026801866393,0.930673157366075
2018-08-09,0.78648974668,1.10190594015143,-3.19454407488576,-4.92519114704405,-1.99856618259153,-3.36051450781667,0.617215626712767
2018-08-10,-0.29786211862,1.07155439543592,-3.09439619032498,-4.78579889934835,-1.94014320176647,-3.30286995154609,0.744324884262853
2018-08-13,0.64568977978,0.990513524822319,-2.83570934746035,-4.58747838701078,-1.78830482156138,-3.19830361964427,0.952795928839408
2018-08-14,0.42131469327,0.999211316385185,-2.82289310309522,-4.57045440361359,-1.80581460306369,-3.21449169577336,0.658940784024503
2018-08-15,0.23361144231,1.03269345118607,-2.92320024876601,-4.72055328613617,-1.87337038761825,-3.25017355061155,0.815854612156829
2018-08-16,1.4649923896,1.06197838849732,-3.01684688928323,-4.73898883039785,-1.93380770757284,-3.30019020844876,0.523580193348525
2018-08-17,1.9969998126,1.0483912937705,-2.96148791247682,-4.72055328613617,-1.90805795802608,-3.27772948629675,0.810882412055708
2018-08-20,-0.9743542606,1.02116557516322,-2.87884896669836,-4.62893384249899,-1.86361900557197,-3.2534526594884,0.896551296147993
2018-08-21,-0.19493177388,1.06047607499002,-2.99328661391499,-4.70936881598495,-1.93908261062564,-3.29356218792917,0.732788677804665
2018-08-22,0.0046502977057,1.10062925115064,-3.10550600323734,-4.78422048370112,-2.01721609876774,-3.36902258425066,0.880022171853074
2018-08-23,0.20460358064,1.07340246251943,-3.02635042091454,-4.68517280746923,-1.96642355932909,-3.29938841768889,0.546697842758898
2018-08-24,0.31091930014,1.0930977553505,-3.08673654891734,-4.74069427627614,-2.0034656975979,-3.33406458416974,0.416969329583282
2018-08-27,0.82346410054,1.04153892689189,-2.94107957314597,-4.66692144727717,-1.90712389996878,-3.24903630267613,0.462294976878944
2018-08-28,0.80756171428,1.02300689026188,-2.88325930776182,-4.56854916676,-1.8675421239574,-3.20643949358057,0.414766223250935
2018-08-29,1.4929449249,1.03318678891077,-2.90783990278674,-4.60109794878925,-1.89452929994712,-3.21723345213729,0.423797158554073
2018-08-30,0.91936496538,1.02580730115418,-2.88636120330741,-4.58297506951702,-1.86767085968971,-3.20641479921463,1.72035956211084
2018-08-31,1.155401502,1.01856842327929,-2.86548277588889,-4.56504553833789,-1.86148536658197,-3.20641479921463,1.30584422086173
2018-09-04,0.32069586614,1.19740917069995,-3.39159502611044,-5.05225322483521,-2.21323003700719,-3.53493984504974,1.23607212713049
2018-09-05,-0.65247854263,1.15223794524251,-3.25253656188937,-4.76490809331733,-2.11038866692637,-3.33565426114857,1.79957456291291
2018-09-06,-1.6617446115,1.13567746304714,-3.20784449514485,-4.72496219749221,-2.09350239650974,-3.32978529751991,2.59937169955887
2018-09-07,-0.80681308827,1.21372665309447,-3.43971119340363,-4.92465184374776,-2.23919440643444,-3.46299252221862,2.86647829995766
2018-09-10,-1.3420695888,1.31602744343977,-3.74732821555406,-5.05205561838966,-2.44253969914441,-3.67524707271818,2.34426488144049
2018-09-11,2.5282828747,1.35211152338741,-3.87214043600393,-5.19551157291346,-2.52955393644054,-3.85864460222256,1.63857728356966
2018-09-12,-1.2419030601,1.29788929707764,-3.73342478758706,-5.05205561838966,-2.42805637708298,-3.67948415798431,4.52152096915659
2018-09-13,2.4155244944,1.22584289844974,-3.51991971320933,-4.82865663496875,-2.2862187896057,-3.48102525782931,2.02283699100954
2018-09-14,-1.1351088732,1.54985292495129,-4.49415907268841,-5.95740619875185,-2.93085854208656,-4.43281992836588,1.89433122234309
2018-09-17,-2.6626161544,1.30365603115549,-3.76357217314603,-5.00201558933393,-2.44637966648318,-3.6514234018106,1.95864786015223
2018-09-18,0.16522856622,1.29527308462027,-3.74206121170558,-4.98015846080175,-2.43506257202712,-3.63708169101373,1.42351627371509
2018-09-19,0.059567448625,1.30863323272641,-3.78741418065308,-5.02418928346727,-2.46312448775242,-3.67705840117297,1.69668045395793
2018-09-20,0.76017768006,1.26261249178259,-3.62175232191334,-4.92275573277586,-2.36409252311618,-3.54115238435276,1.30622401080076
2018-09-21,-1.0771258466,1.29303996054319,-3.71627864146144,-4.95226178622364,-2.42625818899764,-3.60913155431589,1.03375309618743
2018-09-24,1.4380226041,1.25035708183973,-3.58701846353269,-4.86166021289153,-2.34092933249311,-3.50532728525091,0.948141697540544
2018-09-25,0.63408668866,1.21888113547877,-3.49261707839131,-4.7844194153629,-2.27844214447533,-3.43783184617688,1.02350220028736
2018-09-26,-0.79661550926,1.20693904819761,-3.45718896535683,-4.7844194153629,-2.25491716588256,-3.39228273881944,1.11153403687402
2018-09-27,2.0551674077,1.22139684283582,-3.47227134168684,-4.74711255077541,-2.27721805670376,-3.41018879803757,0.894416634987503
2018-09-28,0.35118915312,1.23683081587207,-3.52036320947608,-4.76787565562333,-2.303110277152,-3.43676396632663,0.689765878313643
2018-10-01,0.67334101186,1.21454990251289,-3.45493476696959,-4.74711255077541,-2.25725525953258,-3.37179192643743,0.59464186737508
2018-10-02,0.88884977558,1.19289022957329,-3.39046716586612,-4.7050519995127,-2.20446574972158,-3.32271737524332,0.919209077848093
2018-10-03,1.2168527564,1.18191187745949,-3.35796744484955,-4.68807685651587,-2.18446248700258,-3.30476977148511,1.07217428734803
2018-10-04,-1.7580902315,1.21261954176699,-3.45138158495126,-4.75204557762,-2.25265360299534,-3.35951355388492,2.09561396324835
2018-10-05,-1.6228781964,1.22889892879233,-3.49956700769651,-4.75204557762,-2.28440343445327,-3.41072304265088,2.2034738096136
2018-10-08,-0.23184270358,1.34998095552451,-3.85591635619862,-5.05267474215106,-2.51527396931607,-3.71656368657099,2.98244182630827
2018-10-09,1.3853510301,1.36617525535622,-3.90348124304364,-5.10502494272667,-2.53674100510429,-3.74954763728819,2.50458306529815
2018-10-10,-4.6326089831,1.45094209988779,-4.15394962522592,-5.45139780394118,-2.70321151585941,-4.00215624539519,4.25179371889906
2018-10-11,-0.8827879461,1.40505834493285,-4.05009468744688,-5.29293344181282,-2.61687627620425,-3.90202136375088,10.1792473056494
2018-10-12,3.5719281885,1.58758788346409,-4.58825366095946,-5.95058114907273,-2.9710006979516,-4.35410311466962,3.95862948045083
2018-10-15,-2.1385799829,2.09177875644687,-6.08852737956844,-7.27195675506667,-3.96171692328646,-5.10260056537907,2.56519768477271
2018-10-16,2.2037173352,1.61595957879457,-4.6739008218554,-6.15530879563158,-3.03031545703834,-4.37535416497013,1.44933969165391
2018-10-17,-0.43214044563,1.48988493174252,-4.30013659035846,-5.58280640936897,-2.78712070587697,-4.15817088253444,2.08196144247694
2018-10-18,-2.3373570234,1.37528828903397,-3.96074484227424,-5.10260056537907,-2.56115023935936,-3.78767196034167,2.79475943001276
2018-10-19,1.5230071289,1.43508303840277,-4.13731268332584,-5.36153382038235,-2.68065261612751,-3.94551456535481,2.41854760900432
2018-10-22,0.61100724997,1.495622020885,-4.31751038107378,-5.65495190298148,-2.79820590097697,-4.14976138663371,2.22463328732258
2018-10-23,0.94266938595,1.45978493708847,-4.21091675250786,-5.36612807775,-2.71788641858271,-3.99669655304124,3.76718830593334
2018-10-24,-3.4301620796,1.44561316036383,-4.16739574257689,-5.36612807775,-2.68952768188542,-3.93355404221961,4.84812429905845
2018-10-25,2.1897810218,1.60792059127715,-4.64817678228558,-6.04972066258947,-3.015505052974,-4.32890722467105,2.93521348738645
2018-10-26,-1.5923566878,1.7220800188273,-4.98813762926532,-6.51709334965,-3.23988086259174,-4.51533945676308,5.79692816029154
2018-10-29,-1.8770226538,1.56676615561528,-4.52420380045094,-5.87105946854,-2.93074316253909,-4.283403037596,6.16131302743475
2018-10-30,0.49943460235,1.8340064956976,-5.31568619466028,-6.75432546621818,-3.4533018741556,-4.66686747635818,6.96008702338906
2018-10-31,2.6066572902,1.89027250737607,-5.47854308071294,-7.04338298795556,-3.56030690886713,-4.70985218396226,1.75996943241796
2018-11-01,1.5352279996,1.97790619686866,-5.74235827200154,-7.47103180737143,-3.7349803932748,-4.85130622484043,2.39391928989428
2018-11-02,-6.6330663307,1.55920324925112,-4.49808136785349,-5.80677370891905,-2.9141887269968,-4.24802378008312,6.64226797779821
2018-11-05,-2.8388278389,1.62459198246318,-4.81532755025601,-6.40744237182,-3.04632046855246,-4.331763286408,2.89159586108951
2018-11-06,1.0814028474,1.98463414376393,-5.91191532090671,-7.3662861227875,-3.75061752947018,-4.90656665635532,1.4207942993735
2018-11-07,3.0328311332,1.6915703325185,-5.0209876846385,-6.62572733434615,-3.17802510583005,-4.44318617937353,1.05387997782273
2018-11-08,-0.34891501764,1.54791584457083,-4.58486198163068,-5.97444237243,-2.89777363446851,-4.26420118854872,1.25406852276563
2018-11-09,-1.9281500312,1.50225252844384,-4.4466081450612,-5.77508805773913,-2.80932884221167,-4.0958206508046,1.20055380553552
2018-11-12,-5.0374138014,1.51087073547965,-4.47415502869343,-5.89968351631429,-2.82645452589353,-4.15762364408072,2.58215346956713
2018-11-13,-0.99912447859,1.48084931870811,-4.40127381879141,-5.74435163039167,-2.7769230008208,-4.07717039598,5.0028535210371
2018-11-14,-2.8247411954,1.57243759185848,-4.67962692021066,-6.22837545364706,-2.95566642456325,-4.32277228702533,4.28978791096033
2018-11-15,2.4678800855,1.78748789679018,-5.33728916700865,-6.74422053825833,-3.37636708449708,-4.63197753033559,3.92804075970412
2018-11-16,1.1075701375,1.74200277091607,-5.19888628371701,-6.62572733434615,-3.2879136182951,-4.58939838361475,2.5278758736013
2018-11-19,-3.9632098383,1.72347842569209,-5.15031599400962,-6.62572733434615,-3.25005478992033,-4.56796975840161,3.07784146463312
2018-11-20,-4.7777897343,1.606295451921,-4.79508603374462,-6.32181558616875,-3.02589188926279,-4.36047410117808,6.884968258592
2018-11-21,-0.1130071193,1.6555893667745,-4.94631936560188,-6.32181558616875,-3.12185633767184,-4.42033128874085,2.96914645098301
2018-11-23,-2.539880077,1.97249810526387,-5.91942021060807,-7.4800040083,-3.74471027898085,-4.85697551923125,1.55758303480271
2018-11-26,1.3523710024,1.6644610368345,-4.9833940903618,-6.40128611775714,-3.14328589097799,-4.38961800823429,2.48726595653388
2018-11-27,-0.21761539347,1.52473532271204,-4.55621463990217,-5.83891609226667,-2.86983067380176,-4.22861553641139,2.76832300579866
2018-11-28,3.8452708906,1.59811577898334,-4.78161654967307,-6.30525256363333,-3.01418051088223,-4.33040006753889,2.45623176797756
2018-11-29,-0.76821045659,1.62221344805129,-4.85479783048383,-6.30525256363333,-3.06151054099904,-4.34834042574366,2.34407294075007
2018-11-30,-0.54023948751,1.57299571101114,-4.70416400439813,-6.2097861368,-2.96493891228388,-4.31225825387123,1.40185166294491
2018-12-03,3.4942322769,1.544196598259,-4.61593431333772,-5.96413138691579,-2.90843758575113,-4.25723785708553,1.77992927706674
2018-12-04,-4.3988745808,1.42693309349615,-4.2563986013652,-5.50249575029259,-2.6781182223204,-3.88029641185294,2.96570688225452
2018-12-06,-1.1149470824,1.46252933881386,-4.38346485445595,-5.65572954945833,-2.75573717951869,-4.02481799983696,4.58952220396144
2018-12-07,-3.5657051281,1.57658566467869,-4.73346583365239,-6.2097861368,-2.980002328777,-4.31342874477568,3.28301580334074
2018-12-10,0.65879280664,1.71049765113582,-5.14505888255128,-6.63034953519167,-3.24875782271457,-4.52435146027937,5.95925943794732
2018-12-11,-0.57193396233,1.60210177159508,-4.80955485413477,-6.30525256363333,-3.0338589981962,-4.32099168340135,3.58404581572173
2018-12-12,0.27871671718,1.84729586766479,-5.56302218664224,-7.2442503810875,-3.51641127345466,-4.68998355679455,2.03615232490283
2018-12-13,1.0940272026,1.66835822567734,-5.01299148349341,-6.40128611775714,-3.16461580723932,-4.42711212261765,2.99072738653019
2018-12-14,-3.1997660134,1.5325223770935,-4.59731357172534,-5.96413138691579,-2.89147704674642,-4.2330658752481,2.76055418493176
2018-12-17,-0.93062605756,1.62313338580964,-4.87803537975919,-6.30525256363333,-3.07624073351671,-4.32292589121757,3.23301262292051
2018-12-18,1.2992558253,1.60156994366764,-4.81434556543,-6.30525256363333,-3.03444258192418,-4.30604200780133,2.31145080575365
2018-12-19,-3.1191666167,1.63124591556784,-4.90584676022817,-6.30525256363333,-3.09313579036777,-4.3398697869137,6.90349466356742
2018-12-20,-2.5234632357,1.53846158604522,-4.61817213982875,-5.96413138691579,-2.90920966662307,-4.22291986846875,6.32030888190517
2018-12-21,-3.889561946,1.93187614057616,-5.83005877723118,-7.4800040083,-3.68390035065071,-4.85000762855417,6.5144872452761
2018-12-24,-2.587407948,1.90727523343298,-5.75275780518539,-7.4800040083,-3.63859913086298,-4.83040669625714,5.64094441502004
2018-12-26,7.0421575972,1.93839529924609,-5.84995738524465,-7.4800040083,-3.70041748868044,-4.82653188941042,5.19961640955188
2018-12-27,-0.64897881284,1.87133393877105,-5.64496862941916,-7.4800040083,-3.56411581411247,-4.69014890657407,6.06278944156113
2018-12-28,0.051232789156,1.85038390716983,-5.57929126328931,-7.2442503810875,-3.52101003737881,-4.66949563899636,4.21704624854127
2018-12-31,0.96652371503,1.92857658448662,-5.82269627741769,-7.4800040083,-3.67611698802362,-4.82653188941042,2.64643912098624
2019-01-02,0.11411182968,1.78992493946701,-5.39714358164897,-6.76003504862727,-3.40420427056534,-4.58640947214068,2.96796190628842
2019-01-03,-9.9607396151,1.65034535662864,-4.97069673639172,-6.50781601720769,-3.13245296005862,-4.34135329842361,5.31212213196028
2019-01-04,4.2689359308,1.67506280566551,-5.10689655665168,-6.88653338749231,-3.17990885440656,-4.49127704593913,3.03340300427002
2019-01-07,-0.22258195077,1.86971361063293,-5.71867867994879,-7.79009595915,-3.56624966885931,-4.83203442688868,3.42797939946646
2019-01-08,1.9063070373,1.69177761394185,-5.16348945036849,-6.88653338749231,-3.2160521729929,-4.57097927374154,1.61468416672328
2019-01-09,1.6981757877,1.72677242650912,-5.27696997629596,-7.02676042916667,-3.28703611957371,-4.61281305576825,3.32808666523885
2019-01-10,0.3196138543,1.55715005109095,-4.75433244840475,-6.5188075236875,-2.95640706453481,-4.34839282470649,1.55151306056923
2019-01-11,-0.98179453835,1.69680008169706,-5.19571686847271,-6.88653338749231,-3.23435096270225,-4.57097927374154,1.03567907945153
2019-01-14,-1.5037100269,1.53055241675939,-4.67672183393307,-6.5188075236875,-2.9064861361673,-4.29476840135375,1.4360279557986
2019-01-15,2.0466666667,1.45694976518297,-4.44862628155511,-5.92534681723478,-2.7619833892026,-4.07613289215851,1.38349288536725
2019-01-16,1.2216632913,1.48240131627325,-4.5306622115297,-6.141412339725,-2.81297305852817,-4.14827923124494,1.30284727261266
2019-01-17,0.59377823673,1.47355237208427,-4.5044672517414,-6.139194852905,-2.7961576302077,-4.11390521488222,1.99363171925837
2019-01-18,0.61593737973,1.45538022020109,-4.44941271906112,-5.98716220652273,-2.76062840668875,-4.07087186677419,1.26127338538862
2019-01-22,-2.2446116567,1.5160113654052,-4.63939469347823,-6.31279053102778,-2.88085388240487,-4.2739201394075,1.90768691712247
2019-01-23,0.4044357469,1.43377524445098,-4.37698856154575,-5.91810622279565,-2.71762174048159,-3.99021352791515,1.5120085496989
2019-01-24,-0.7926195427,1.4929750836157,-4.56164090735096,-6.31075650452222,-2.83481250594981,-4.20084174006506,1.15678076387714
2019-01-25,3.3136869679,1.43407592630566,-4.37901306231709,-5.97487371200455,-2.71920026613885,-3.9832848755449,1.07025992944607
2019-01-28,-0.92545638936,1.37522308885159,-4.19455431702724,-5.5188626775,-2.60326435132259,-3.82845078006182,1.79477883072915
2019-01-29,-1.0364683302,1.3408423122944,-4.08586395142909,-5.39225219855151,-2.53487966452986,-3.6771113653656,1.73068340686268
2019-01-30,6.8334626327,1.39754812240028,-4.26159049889872,-5.8231498450875,-2.64665991859301,-3.8546205969283,3.44426101622218
2019-01-31,0.72012102883,1.3764775686029,-4.19480189240217,-5.5484756070931,-2.60453701921836,-3.82082108337156,1.76244103110868
2019-02-01,0.048065368901,1.53364406658114,-4.68843651441068,-6.5188075236875,-2.91607465720515,-4.30428808040533,1.23679144021488
2019-02-04,2.8404996398,1.36050388792829,-4.14562965078708,-5.50176587737,-2.57348011189398,-3.76689709548597,1.1050160373991
2019-02-05,1.710948905,1.29886037500534,-3.95303804409689,-5.2207343254,-2.45174193918282,-3.52052747828099,1.35504657759253
2019-02-06,0.034447123835,1.27516976329369,-3.87900489646251,-5.18570347331053,-2.4049863381874,-3.48350958142925,1.17375348682764
2019-02-07,-1.893939394,1.28385490438951,-3.90585017835662,-5.2207343254,-2.42226909678236,-3.49816211490345,1.5856234301965
2019-02-08,0.11750190933,1.25265150981829,-3.80775995519343,-5.05822492163095,-2.3602546153676,-3.43342858617597,1.35632746969986
2019-02-11,-0.57508362188,1.28944596885763,-3.92310872057793,-5.2207343254,-2.43334050977151,-3.51227512897483,1.21154742443181
2019-02-12,0.86171280182,1.26311777783865,-3.84110020069866,-5.14927258625128,-2.38141888494661,-3.45709636157852,0.643184492288017
2019-02-13,-0.41547194096,1.2369455530633,-3.7596342551993,-5.02432964522558,-2.32991911674492,-3.4131513353329,0.986335434148686
2019-02-14,0.36432013167,1.16514112067506,-3.53453180762875,-4.80296202864314,-2.18751284198498,-3.26351895484045,1.1095153266523
2019-02-15,-0.22248243558,1.20532356895479,-3.66075935812398,-4.99550759108409,-2.26730014949142,-3.36513785437531,1.06164894683505
2019-02-19,0.29926065017,1.21742046131696,-3.69888476596988,-4.99550759108409,-2.29138216348572,-3.37874178474375,0.788246436398374
2019-02-20,0.64353829057,1.20975166200119,-3.67524913181279,-4.99550759108409,-2.27656914489199,-3.3719042011559,1.20564213735001
2019-02-21,-0.56385514154,1.17439149011899,-3.56444313965454,-4.82793688542,-2.20661170949905,-3.28172513570686,0.786148569868025
2019-02-22,1.1165672864,1.22019270313903,-3.70849074941223,-4.99550759108409,-2.29755915561179,-3.37874178474375,0.573626936811076
2019-02-25,0.72845002014,1.16798681603703,-3.54529584953606,-4.80296202864314,-2.19457749140936,-3.26351895484045,0.639865616753606
2019-02-26,0.057395397016,1.13434926521488,-3.44030349636691,-4.77793057155192,-2.12836893413925,-3.20410777362234,0.705443655027005
2019-02-27,0.30975735681,1.13721631544728,-3.44993302092087,-4.77793057155192,-2.13462574936463,-3.22150919622757,0.933711587876432
2019-02-28,-0.98358780824,1.14250864048354,-3.46856451607042,-4.77793057155192,-2.14593261923025,-3.23934571167582,0.631162263297965
2019-03-01,1.0511117529,1.16904651360664,-3.55231431942132,-4.80296202864314,-2.19881218627186,-3.26954680027288,0.707052369053567
2019-03-04,0.50294336179,1.12587075551892,-3.4170206732455,-4.72811352941481,-2.11353889090049,-3.19266543389947,1.41555653965053
2019-03-05,-0.18197327263,1.13035764718175,-3.43136312412531,-4.75260317941132,-2.1224135214543,-3.20410777362234,0.772839242932382
2019-03-06,-0.57540021662,1.20652938585496,-3.67058907166348,-4.99550759108409,-2.27356029237935,-3.36896664221242,0.629005270315949
2019-03-07,-1.157460463,1.12411611300468,-3.41222824462944,-4.72811352941481,-2.11058568752567,-3.20026077467021,1.16781090393583
2019-03-08,0.23768115952,1.10242744991364,-3.34396901287587,-4.65730210610175,-2.06759085375991,-3.16000400418513,1.19708925525377
2019-03-11,3.4642299463,1.17008707952935,-3.55638826942452,-4.82793688542,-2.20163945134884,-3.27858501054514,0.721572878456242
2019-03-12,1.1235326998,1.17333307194078,-3.56664277230343,-4.880539340125,-2.2083134503686,-3.29730773496046,0.882719534923748
2019-03-13,0.44220883319,1.11148055659969,-3.37367523459591,-4.68051176970714,-2.08629722586862,-3.18859326156105,0.925414439260277
2019-03-14,1.1116614385,1.12815265840638,-3.4267588480363,-4.72811352941481,-2.11964944045864,-3.21190782063495,0.71105638773114
2019-03-15,1.3008218582,1.13145436598929,-3.43852327529994,-4.77793057155192,-2.12690096945763,-3.21352558529135,0.770942533557473
2019-03-18,1.0208467655,1.10117842642179,-3.34331953387815,-4.65730210610175,-2.06702913750188,-3.16127917245825,0.711213298053234
2019-03-19,-0.79246888627,1.10863880918748,-3.36805913966373,-4.68051176970714,-2.07623392732143,-3.18423052808947,1.07685073358366
2019-03-20,0.87385407169,1.09955282793846,-3.34040097070457,-4.65730210610175,-2.05380734937181,-3.16127917245825,1.56968315347144
2019-03-21,3.6830357145,1.14548020261858,-3.48461421614953,-4.77793057155192,-2.14422224863153,-3.24966978415028,1.31799028501037
2019-03-22,-2.0708391,1.20759490118756,-3.67979991313404,-4.99550759108409,-2.26672477237136,-3.37181880023125,2.97166877245756
2019-03-25,-1.2091075634,1.18163216707872,-3.59925325881553,-4.880539340125,-2.21555214219351,-3.30596854204941,4.05819476423502
2019-03-26,-1.0331673201,1.3744847434274,-4.2045681483924,-5.5484756070931,-2.59491637916253,-3.8038443187844,2.87262928491904
2019-03-27,0.89940574981,1.49746756226666,-4.5924353216604,-6.40785466835882,-2.83759859765216,-4.21721438582532,2.26445927245225
2019-03-28,0.1326471056,1.39306081601511,-4.26472122487203,-5.8231498450875,-2.63183633747148,-3.86144146350577,1.14414154652058
2019-03-29,0.65175922009,1.33773567136387,-4.09123434688015,-5.41513233852813,-2.52310627793124,-3.6703721081459,0.796145541331909
2019-04-01,0.67912608592,1.21577621352809,-3.70895969799806,-4.99550759108409,-2.28324287230315,-3.39217487991975,1.34501378221783
2019-04-02,1.45367078,1.171104893636,-3.56922727535309,-4.880539340125,-2.19543033865195,-3.27971517677988,0.741355358518365
2019-04-03,0.6854963407,1.23478619683315,-3.77012318233412,-5.02432964522558,-2.32139252607588,-3.42770544450658,0.935952464976507
2019-04-04,0.17404658302,1.16126524382065,-3.53863501790858,-4.80296202864314,-2.1763443333171,-3.27343661070571,0.810024243500399
2019-04-05,0.66942613321,1.18051121153941,-3.59908223248723,-4.880539340125,-2.21438063870805,-3.31153104797988,0.51753128702607
2019-04-08,1.573604061,1.16491810731205,-3.55055356315595,-4.80296202864314,-2.1839437605978,-3.27971517677988,0.75481341664707
2019-04-09,-0.29985007504,1.12803590810185,-3.43450549242404,-4.75260317941132,-2.11124161361977,-3.20629300666129,1.18619359955167
2019-04-10,0.5614035088,1.15438754477499,-3.51787362398076,-4.80296202864314,-2.16349966110869,-3.27343661070571,0.828891055356795
2019-04-11,-0.8324194996,1.20608775855072,-3.68119884657983,-4.99550759108409,-2.26578622982739,-3.37814530186918,0.599522284034984
2019-04-12,-0.040211108353,1.16358631348142,-3.54921005705809,-4.80296202864314,-2.18264351286448,-3.27971517677988,0.99745579799589
2019-04-15,0.18102277863,1.13378765984869,-3.45528064802471,-4.77793057155192,-2.12379391389794,-3.22153061106011,0.571334761276928
2019-04-16,0.010038648906,1.18286487295694,-3.61039875393439,-4.9360449573,-2.22100573223674,-3.32236826063653,0.917866215640634
2019-04-17,1.9473023838,1.12993771278272,-3.44452621320467,-4.77793057155192,-2.11689455204829,-3.21554204010272,1.25255149338722
2019-04-18,0.3593757694,1.17264558822248,-3.57803399393919,-4.89981282612128,-2.20075995709852,-3.28598209668421,0.650358632847205
2019-04-22,0.32865692137,1.21487399958413,-3.71172313077963,-5.04441102478333,-2.28457201253209,-3.38985817380195,0.57839626803011
2019-04-23,1.4423311985,1.14097983030303,-3.47890150628771,-4.810306375078,-2.13864937718489,-3.23769147308136,0.443904519293028
2019-04-24,-0.15423173318,1.12606569637632,-3.43349403841182,-4.78335093219608,-2.10987720288533,-3.20129618501148,0.623948356684434
2019-04-25,-0.90751110256,1.10456138564101,-3.36560029528875,-4.70688126179259,-2.06749321537584,-3.15423977034136,0.772654730916546
2019-04-26,-0.47739672636,1.11520598899605,-3.39906591151105,-4.73188473972642,-2.08861263034491,-3.19529622169891,1.06557823122013
2019-04-29,0.15173764077,1.11673559639988,-3.40478428374292,-4.73188473972642,-2.09201231001865,-3.19529622169891,0.507617920354324
2019-04-30,-1.925614584,1.1445897480956,-3.49373268650224,-4.810306375078,-2.14767452759348,-3.25023822252114,1.71971397286952
2019-05-01,4.9085563363,1.06484336513916,-3.24186228403055,-4.60939044012586,-1.98969479397887,-3.103286454309,2.44292527117417
2019-05-02,-0.65076952324,1.21905904921197,-3.72808497350975,-5.04441102478333,-2.29441449167927,-3.38985817380195,2.18693682581611
