"Date","Returns","Sigma2_GARCH","RV_APPLE"
2015-08-11,-5.2038088874,2.64473104727264,2.48013103037878
2015-08-12,1.541986078,2.40065102785346,4.94561947322713
2015-08-13,-0.07809788267,2.40224243272958,2.87609677568428
2015-08-14,0.7034303082,2.98319256205283,1.10590264139183
2015-08-17,1.0348395999,2.68919551799777,1.23567418046938
2015-08-18,-0.56333219536,2.33397634964375,0.9734637142685
2015-08-19,-1.2789699571,2.3560702344711,1.48919997541064
2015-08-20,-2.0519954786,2.14492646191654,2.1207157869359
2015-08-21,-6.116289392,1.8484206562789,7.66254855595947
2015-08-24,-2.4962178518,1.87755037526985,45.7856963853551
2015-08-25,0.60124127231,3.61363639783219,11.4987514363431
2015-08-26,5.7354925775,15.3647038955458,10.9409933969391
2015-08-27,2.94466223,10.741613361741,5.63711378398002
2015-08-28,0.32766560398,11.7323293093519,2.51503122715359
2015-08-31,-0.46782593354,11.1808550569939,2.54057519240074
2015-09-01,-4.4696700958,10.0281684047881,5.75297688237628
2015-09-02,4.2888971408,5.3186930165912,4.33344956534705
2015-09-03,-1.7536051272,5.28474386562393,3.64968834146606
2015-09-04,-0.99664763975,4.32171788369894,2.9794404968921
2015-09-08,2.7820993868,3.97852973232895,1.75491412701778
2015-09-09,-1.9232481524,3.90575825494304,4.7849891804495
2015-09-10,2.1970040852,3.60166407649593,3.27645791596361
2015-09-11,1.4568712801,4.04571235583104,1.22244298815286
2015-09-14,0.96313807917,3.67749787417665,1.93009549136206
2015-09-15,0.84121064956,3.04342606438429,1.21947265396231
2015-09-16,0.11179910561,3.03264869339896,0.798223584994193
2015-09-17,-2.1389914956,2.83728745666973,2.66173927767523
2015-09-18,-0.41257022476,2.32493682281522,2.64299726944195
2015-09-21,1.5513442044,2.59435033864557,1.41041829762924
2015-09-22,-1.5710441802,2.75635237508245,1.50187934779467
2015-09-23,0.81128747788,2.48197586042411,1.03808891843429
2015-09-24,0.59482155357,2.52398095939971,1.77279803661797
2015-09-25,-0.25217391303,2.42771099631715,1.89424673674247
2015-09-28,-1.9789033214,2.18554031907475,2.45592360254358
