"Date","Return","Vol_GARCH","Vol_MSGARCH","Vol_GAS","VaR_GARCH_1","VaR_MSGARCH_1","VaR_GAS_1","ES_GARCH_1","ES_MSGARCH_1","ES_GAS_1","VaR_GARCH_5","VaR_MSGARCH_5","VaR_GAS_5","ES_GARCH_5","ES_MSGARCH_5","ES_GAS_5","RV_APPLE"
2019-06-10,1.2779384697,1.92452336236802,2.01763222039616,2.08969612676753,-5.04772051787435,-5.07532573149409,-5.46618809058678,-6.80977732220714,-6.80977732220714,-7.20235821697273,-2.92080830170391,-3.03080541219915,-3.21828843837646,-4.3221456227527,-4.38014260798873,-4.62977277967458,1.58774262528448
2019-06-11,1.1579603281,1.85927627330755,1.85177081601485,2.00792810472393,-4.87179175245569,-4.67113623209435,-5.28341064274677,-6.5834424448875,-6.47722757955882,-6.93331335565385,-2.81633925383692,-2.81753399325817,-3.11544677841214,-4.16209825971325,-4.19531540007901,-4.41778650801304,1.51338959288139
2019-06-12,-0.31825881624,1.79301855938678,1.79780474502478,1.94660592401,-4.69611086275295,-4.53482593196631,-5.08183681563689,-6.47722757955882,-6.37474876864444,-6.80977732220714,-2.71352502940618,-2.7371333224907,-2.99248438852946,-3.99807631893936,-4.04024255319451,-4.36105795606944,0.990587766206616
2019-06-13,-0.020598383071,1.70981167034002,1.7062085561949,1.83521759758821,-4.46848161582161,-4.29789030404535,-4.78550497320296,-6.186810322395,-5.822701790224,-6.5834424448875,-2.57929665371254,-2.5904013804683,-2.81683803197049,-3.80279796490545,-3.81394833203303,-4.17850861544024,1.11183688789165
2019-06-14,-0.72624259592,1.6284480051346,1.62663497693323,1.72405456545531,-4.24822924272551,-4.21686364971188,-4.48960880248809,-5.76260896423077,-5.55725803597333,-6.27718612379474,-2.45053007992341,-2.47257504188303,-2.63787794892591,-3.54924926294015,-3.57360422619478,-3.85988072441714,0.943730273105104
2019-06-17,0.59665871122,1.57466142132381,1.61479882575765,1.67031600776107,-4.10570999895234,-4.22611519317617,-4.3491585199076,-5.46871753387812,-5.70582513247037,-6.02723101901364,-2.36819163258218,-2.41250654476821,-2.54953729155163,-3.47878319429658,-3.51746245872128,-3.73869974763362,0.670687983468335
2019-06-18,2.3518489865,1.51309555064869,1.56582262163439,1.58695320304084,-3.93848574120004,-4.10077137336646,-4.12730245825814,-5.34449588474571,-5.46871753387812,-5.46871753387812,-2.27101909720645,-2.33937988912424,-2.41503591778227,-3.39786395742994,-3.448861727256,-3.51746245872128,1.51799392302213
2019-06-19,-0.29226505403,1.61632230287939,1.83158171062439,1.72563367144205,-4.21305677011234,-4.5913155226865,-4.4863972263318,-5.55725803597333,-6.37474876864444,-6.27718612379474,-2.43130369076203,-2.73416828443693,-2.64477240526369,-3.54128483256377,-4.04024255319451,-3.85988072441714,1.46426739316188
2019-06-20,0.80355789141,1.54723528051841,1.56898846175154,1.63549167590687,-4.03051929437332,-4.04219064461653,-4.25198541671588,-5.42715706989091,-5.42715706989091,-5.76260896423077,-2.32305289421187,-2.39873901126788,-2.49672236526426,-3.44150076895232,-3.50960376063944,-3.61570165617054,0.861529860058307
2019-06-21,-0.34092048527,1.50048356440437,1.51725229810164,1.57087455324177,-3.90048464830361,-3.81519148167854,-4.08404149696056,-5.34449588474571,-5.19288114926923,-5.42715706989091,-2.2472809393628,-2.29499578443449,-2.3966019476194,-3.34926677913171,-3.41232899655935,-3.50960376063944,0.697994397371143
2019-06-24,-0.10061374387,1.44472173206178,1.58566904647081,1.49829396766783,-3.75313900449133,-3.95154817928923,-3.89550312716144,-5.06226073289302,-5.34449588474571,-5.34449588474571,-2.16163943777268,-2.35406995882849,-2.27696361579044,-3.29012107047861,-3.45626554852953,-3.40505695701154,0.498209740699316
2019-06-25,-1.5157619095,1.39316411244407,1.38525410478289,1.41720795659108,-3.60952271710278,-3.57133151794252,-3.68655452060518,-4.99850990094444,-4.93916523048298,-5.06226073289302,-2.07838562635354,-2.10012836065269,-2.14705790547038,-3.20886076189355,-3.22721697078689,-3.27082116274091,1.07718969165705
2019-06-26,2.1629084215,1.43812302597174,1.59365507854248,1.50716382713116,-3.73131058271775,-3.98089066859513,-3.92234026794651,-5.06226073289302,-5.38512194493529,-5.34449588474571,-2.14891189971024,-2.36339703892245,-2.2940119954201,-3.27082116274091,-3.47121357442789,-3.41232899655935,0.8302141554538
2019-06-27,-0.030030030121,1.52667861923682,1.59560119530376,1.63061574898011,-3.96938828532631,-4.09322686180609,-4.24733297539472,-5.38512194493529,-5.42715706989091,-5.76260896423077,-2.28753034174217,-2.43349045089809,-2.49264778685628,-3.41232899655935,-3.54128483256377,-3.60709024229077,0.471860599937116
2019-06-28,-0.91118453993,1.46630196274427,1.56781896531017,1.5340776758481,-3.79947667496968,-3.9113899969456,-4.00665423243865,-5.12533145949756,-5.34449588474571,-5.42715706989091,-2.19133774860167,-2.32760279814963,-2.33827411689478,-3.29656964580814,-3.44150076895232,-3.448861727256,0.711877037500728
2019-07-01,1.8340743734,1.44527775149806,1.56148615646807,1.52540438374431,-3.74541520739339,-3.89317512656104,-3.9819310141252,-5.06226073289302,-5.34449588474571,-5.38512194493529,-2.15905107974016,-2.32307777891381,-2.32569220752657,-3.28362727667644,-3.44150076895232,-3.44150076895232,0.954997958082256
2019-07-02,0.58546266446,1.49383353413706,1.63923149724773,1.60322356402271,-3.87368013013206,-4.08889433817684,-4.18936328530026,-5.26552939025135,-5.42715706989091,-5.55725803597333,-2.23348914057418,-2.43956092553598,-2.4507776592643,-3.33597147145,-3.54128483256377,-3.54924926294015,0.599448684599422
2019-07-03,0.82868840327,1.4416642626014,1.55477215327691,1.52641343018154,-3.73886668089715,-3.87110838816885,-3.98149454482281,-5.06226073289302,-5.22885548343421,-5.38512194493529,-2.15359022804556,-2.30724899234478,-2.32907689339123,-3.27082116274091,-3.41955536494156,-3.44150076895232,0.231909301648783
2019-07-05,-0.088058314122,1.40546605679375,1.52919304352083,1.4774071582726,-3.64636844018959,-3.80312094264353,-3.84974353725483,-5.06226073289302,-5.15839081587,-5.22885548343421,-2.09901719342558,-2.27120905810911,-2.25054761737205,-3.22721697078689,-3.39786395742994,-3.35601398968589,0.467471898955938
2019-07-08,-2.0614013611,1.35614038947816,1.46508249912352,1.400984604079,-3.51812811181211,-3.64316675654669,-3.64612627725393,-4.85651881935,-5.06226073289302,-5.06226073289302,-2.02424382623933,-2.17103901972422,-2.12704301569991,-3.15008349520255,-3.29012107047861,-3.23948361687348,0.830855364025716
2019-07-09,0.60993900606,1.47756083131245,1.55939346067216,1.5578071288847,-3.84020791092121,-4.07466040598382,-4.05994723242776,-5.22885548343421,-5.42715706989091,-5.42715706989091,-2.2378283662979,-2.33787514998317,-2.38075458272008,-3.33597147145,-3.448861727256,-3.48644146831724,0.627767292190451
2019-07-10,0.98886901214,1.42819358172817,1.47739891389448,1.48781483761669,-3.71195154795014,-3.79466157288754,-3.87186141781448,-5.06226073289302,-5.12533145949756,-5.22885548343421,-2.16216805633982,-2.25186047231432,-2.26885016513898,-3.29012107047861,-3.35601398968589,-3.39786395742994,0.676824400934534
2019-07-11,-0.72823894106,1.40467796677892,1.48742534788564,1.45984697026033,-3.64640506438027,-3.69379709748638,-3.80024677216504,-5.06226073289302,-5.06226073289302,-5.12533145949756,-2.12340309945336,-2.20464148010064,-2.2234213270682,-3.23948361687348,-3.30947223688353,-3.33597147145,0.506840213459108
2019-07-12,0.7682775713,1.37942460253756,1.46834863520072,1.43804300683973,-3.58188116691685,-3.64199609687228,-3.74117092120814,-4.93916523048298,-5.06226073289302,-5.06226073289302,-2.085006294321,-2.17613041850723,-2.18880456034497,-3.21494270114919,-3.29012107047861,-3.29656964580814,0.360278050315487
2019-07-15,0.93949827824,1.34771774306201,1.46957012498484,1.39309313076333,-3.4992354424567,-3.83388255394842,-3.62111230325197,-4.82994641622353,-5.22885548343421,-4.99850990094444,-2.03627619179451,-2.19901456139466,-2.1160436703697,-3.15023771640867,-3.30300227348363,-3.23333059455494,0.554119800573794
2019-07-16,-0.34598703751,1.32943091161961,1.42403595730806,1.37081694049969,-3.45285593070461,-3.52893352429483,-3.56194604222204,-4.82994641622353,-4.85651881935,-4.8830963628102,-2.00843914084863,-2.11054063023388,-2.07932796188175,-3.13888868022525,-3.22721697078689,-3.20886076189355,0.463973627646781
2019-07-17,-0.56234718832,1.29520319936266,1.39246649773909,1.32006565893966,-3.36326255980233,-3.40090645784945,-3.42738456358547,-4.72697339291455,-4.75188591998148,-4.77722656783208,-1.95517442483693,-2.06371842965189,-1.99721566328539,-3.08326848934279,-3.17907486875445,-3.11638294910743,0.444722694222021
2019-07-18,1.1359724611,1.27343305212677,1.37544964804848,1.29507193837508,-3.30782061287541,-3.40748967206787,-3.32861593632214,-4.67807304773684,-4.75188591998148,-4.7025195991875,-1.92322431055371,-2.03685891418743,-1.95572844124567,-3.05632110858826,-3.15023771640867,-3.08326848934279,0.626490840136777
2019-07-19,-1.4927550325,1.27910346901773,1.28815404951138,1.30948828301746,-3.32346098107711,-3.30048718971551,-3.38274480415606,-4.7025195991875,-4.67807304773684,-4.75188591998148,-1.93314670077073,-1.94303521249898,-1.97822582607554,-3.07247325410333,-3.07247325410333,-3.11077960118768,0.893980361645649
2019-07-22,2.2854040179,1.34009052637143,1.42428742096876,1.40879531604711,-3.48368018288138,-3.57456090224193,-3.66139679774259,-4.82994641622353,-4.93916523048298,-5.06226073289302,-2.02967425835527,-2.14958080520621,-2.13870082448419,-3.1445571899533,-3.27082116274091,-3.25811363166629,0.531181729403157
2019-07-23,0.7817778207,1.46543178548421,1.5774423993904,1.55811713823912,-3.81555377556729,-4.08437170664374,-4.05553144836537,-5.19288114926923,-5.42715706989091,-5.42715706989091,-2.22512925609429,-2.40508188605055,-2.37710819205611,-3.33597147145,-3.51746245872128,-3.48644146831724,0.541612656313423
2019-07-24,-0.081402030355,1.42468619516202,1.51129966440974,1.50163119185986,-3.70613881003185,-3.91360661506961,-3.90307664045145,-5.06226073289302,-5.34449588474571,-5.34449588474571,-2.16118135933332,-2.31284690792379,-2.28716804857746,-3.29012107047861,-3.41955536494156,-3.41232899655935,0.495246295001634
2019-07-25,-0.79072219278,1.37352278059499,1.4248249084882,1.41896821568001,-3.56863025384559,-3.68638934748,-3.66912267872626,-4.9528195078087,-5.08014626287857,-5.08014626287857,-2.05518989690312,-2.16664432013628,-2.14851738638467,-3.16729650690942,-3.28418532976337,-3.26487689239371,0.840042713062648
2019-07-26,0.34779248381,1.35819619090576,1.40118610275428,1.40751919522391,-3.52218871247019,-3.62622549705476,-3.64251397517647,-4.86765045906122,-5.01413356975,-5.08014626287857,-2.02914125057778,-2.13554404514201,-2.13424107736965,-3.13860560177194,-3.24590864014607,-3.24590864014607,0.743897605883328
2019-07-29,0.9338596321,1.31498811546819,1.32836837689017,1.33727448564268,-3.40899352426409,-3.43400900156242,-3.45478913620795,-4.78619114656923,-4.81277995180392,-4.840323975078,-1.96333792708431,-2.02065229916306,-2.02252533958887,-3.08823732716293,-3.13293852899036,-3.13860560177194,0.606280451569427
2019-07-30,-0.42922548646,1.30094713206384,1.31217394319033,1.32079473440231,-3.37192048530377,-3.34463134539921,-3.41056511895368,-4.73467533586667,-4.70963689238182,-4.78619114656923,-1.941926965151,-1.99189053972994,-1.99639813404089,-3.06654696118756,-3.11043924003085,-3.11043924003085,0.760635971012887
2019-07-31,2.0404253281,1.27480005705113,1.34089824437264,1.28189265130476,-3.29923234682819,-3.30355099809235,-3.30738213238526,-4.68462670084821,-4.68462670084821,-4.68462670084821,-1.89978688698461,-1.99431021477432,-1.93611056599059,-3.02415158517373,-3.11043924003085,-3.06654696118756,5.47368802176918
2019-08-01,-2.1639128802,1.3781146491553,1.44237228673777,1.41548016698474,-3.57903406542874,-3.73197351887286,-3.66284309559386,-4.9528195078087,-5.08014626287857,-5.08014626287857,-2.06119455653294,-2.19890943702682,-2.14578047749057,-3.16729650690942,-3.29707247230706,-3.26487689239371,5.85536354593233
2019-08-02,-2.1158182602,1.50756830285896,1.62351634006403,1.5807856160642,-3.92478498463035,-4.21180204094382,-4.09996549322145,-5.37489080860588,-5.60023008985172,-5.50606105195484,-2.29236444161535,-2.48436403314712,-2.42153221934451,-3.40649302592987,-3.58468235166107,-3.51964408759137,3.28238620248356
2019-08-05,-5.2347809038,1.60658936621178,1.71677290933712,1.72394076274417,-4.18202641023642,-4.45035155884548,-4.47701285117595,-5.60023008985172,-6.10477180178571,-6.27718612379474,-2.44716460236379,-2.63871097489157,-2.64572860257656,-3.5356659738708,-3.85554238067596,-3.85554238067596,2.91327545103867
2019-08-06,1.8930381711,2.29005068545584,2.38185106515648,2.10812233701,-5.98303442381579,-6.02147940963762,-5.54110117364682,-7.79009595915,-7.79009595915,-7.37266911373,-3.53737530047628,-3.65454275059042,-3.25572287771716,-4.874993067956,-5.0837424173186,-4.66956378916724,2.51116510764508
2019-08-07,1.0355329949,2.22519056070919,2.03730450407697,2.11492251741022,-5.81667665974124,-5.27398955696301,-5.55720338462005,-7.79009595915,-6.93331335565385,-7.37266911373,-3.43621135333551,-3.14470704394555,-3.26637267698426,-4.84805842466078,-4.4702213543209,-4.69427852897018,2.67325898644232
2019-08-08,2.2055868167,2.10928320600937,1.94049300400314,2.01220620471663,-5.50982652228039,-5.0252261605265,-5.28570156396103,-7.37266911373,-6.60056732600625,-6.93331335565385,-3.25260596865071,-2.99002628299873,-3.1037260077343,-4.66956378916724,-4.37388729537917,-4.41224575660714,0.970240578501456
2019-08-09,-0.82404026443,2.09930720795662,1.96950032311183,2.07441219264787,-5.48218353621505,-5.09765657582833,-5.45184131742917,-7.20235821697273,-6.70477756098,-7.05739250381667,-3.23232360345962,-3.03721875009602,-3.20462899442232,-4.64542892256102,-4.39315264221831,-4.62147803299667,1.68640475283014
2019-08-12,-0.25374396728,1.99646361894466,1.88169920273271,1.98540758917061,-5.21189351098558,-4.86722644873827,-5.21435266869164,-6.81198960909286,-6.50410941305882,-6.81198960909286,-3.07238717599195,-2.89638498946596,-3.06237234439534,-4.41224575660714,-4.31546714414933,-4.41224575660714,1.43171100237134
2019-08-13,4.2348363926,1.88622780947141,1.75848643062369,1.86349627671341,-4.91867036098358,-4.54333853060598,-4.88824017363193,-6.50410941305882,-6.31475045996842,-6.50410941305882,-2.89957190423199,-2.69857175396921,-2.8672897166831,-4.33462822316216,-3.98086252733021,-4.29657507129868,7.972524288868
2019-08-14,-2.9765038043,2.22073451225294,2.24340686957721,2.16816731352704,-5.80318416733277,-5.59478812609554,-5.69637718549589,-7.57030179407778,-7.57030179407778,-7.57030179407778,-3.42026711375474,-3.39182114494364,-3.35074439959439,-4.79465510425283,-4.76899170572778,-4.71901446401429,3.05612863348303
2019-08-15,-0.49815043158,2.31255133703055,2.11432090723783,2.35061850672847,-6.04196550162666,-5.33686842429681,-6.17657593992653,-7.79009595915,-6.93331335565385,-8.02921118302857,-3.56081215558219,-3.24227512583576,-3.6387309629575,-4.90194763689796,-4.64542892256102,-5.0837424173186,2.91744257692636
2019-08-16,2.3594725884,2.1757170161414,1.91545058745235,2.19787117815336,-5.67725371552468,-4.81838858239572,-5.77167266686187,-7.57030179407778,-6.50410941305882,-7.57030179407778,-3.34567185934094,-2.92659100168888,-3.39608270998226,-4.71901446401429,-4.35474505577534,-4.76899170572778,1.01873879480611
2019-08-19,1.8644067797,2.16942777243505,1.99029188217476,2.25385391786933,-5.6658540463176,-5.0156062646823,-5.92069343427887,-7.57030179407778,-6.60056732600625,-7.79009595915,-3.33537078513083,-3.04558243137591,-3.48562275615871,-4.71901446401429,-4.39315264221831,-4.84805842466078,0.61385734091841
2019-08-20,0.004753981375,2.11465413247222,1.94869061653139,2.23225906398628,-5.52690128854779,-4.90457439141456,-5.86359903149166,-7.37266911373,-6.50410941305882,-7.79009595915,-3.25038379868966,-2.9784900761728,-3.45198104441713,-4.66956378916724,-4.37388729537917,-4.84805842466078,1.05132044842025
2019-08-21,1.0838562463,1.9882543011028,1.8226581988601,2.07450987478283,-5.18944157073119,-4.57721966811564,-5.44224200744809,-6.70477756098,-6.31475045996842,-6.93331335565385,-3.05285599587999,-2.77762768555334,-3.19988374038345,-4.39315264221831,-4.09711276158068,-4.62147803299667,0.621350329611942
2019-08-22,-0.084650112785,1.89938158072801,1.88695607362652,1.98366542258208,-4.95423342794252,-4.69737984066836,-5.19843709172097,-6.50410941305882,-6.40820276423889,-6.70477756098,-2.9137529621459,-2.84560078602172,-3.05469696045245,-4.31651989757733,-4.24333147480506,-4.39315264221831,0.908590210145389
2019-08-23,-4.6220465028,1.79475566162317,1.6706766511148,1.84726204399168,-4.66425697091532,-4.18844808092583,-4.83878195038062,-6.40820276423889,-5.58804845031667,-6.50410941305882,-2.74347391721881,-2.54123460358605,-2.84214810615875,-4.05302151219341,-3.72995269771271,-4.24333147480506,4.60851770678978
2019-08-26,1.8999210422,2.28692481632125,2.22344185109242,2.20394541655431,-5.96362406981627,-5.61749868174196,-5.78740247636814,-7.79009595915,-7.57030179407778,-7.57030179407778,-3.5240785803716,-3.41075749929745,-3.42093088869591,-4.87003333138431,-4.79145864867037,-4.79145864867037,1.45354786305787
2019-08-27,-1.1283839411,2.22052875904171,1.97834869281503,2.19499041807889,-5.794938412958,-4.98995275640193,-5.76581819575532,-7.57030179407778,-6.60056732600625,-7.57030179407778,-3.42131371384082,-3.02164322690282,-3.40571718079117,-4.79145864867037,-4.39633172361528,-4.76631997476545,1.56277351892011
2019-08-28,0.67104231985,2.12122855830919,1.93762814117001,2.12368211936274,-5.53361867145389,-4.83545627576448,-5.57614453990472,-7.37266911373,-6.50410941305882,-7.37266911373,-3.26615597264094,-2.91852734975456,-3.29196264239765,-4.69303314920862,-4.32053998448816,-4.69303314920862,0.948760732595483
2019-08-29,1.6931834769,2.00261278674702,1.82476591974775,1.99417141154769,-5.22149704457208,-4.60336186081068,-5.22993996306683,-6.81198960909286,-6.23011526211,-6.81198960909286,-3.08148683607648,-2.77553225154591,-3.0849922362357,-4.41520069669437,-4.10301089350449,-4.41520069669437,1.03861487546206
2019-08-30,-0.12918042203,1.95523920742475,1.84342730886963,1.98839310041714,-5.10088178759686,-4.64954880378805,-5.21483328017434,-6.70477756098,-6.40820276423889,-6.81198960909286,-3.00791043139324,-2.80275606615415,-3.06758556127378,-4.39633172361528,-4.13329246327701,-4.41520069669437,1.15367433242867
2019-09-03,-1.4563571907,1.84633138734884,1.73263083053622,1.86003025668402,-4.80971770082926,-4.36302135846706,-4.86975393071294,-6.50410941305882,-5.93566290937083,-6.50410941305882,-2.83630250610391,-2.62649537801162,-2.86043096591456,-4.23066741791728,-3.86738073645981,-4.28382379135641,1.14354630697307
2019-09-04,1.6966456004,1.81702692913255,1.75345846411805,1.87922449048294,-4.7341260167321,-4.41658875610474,-4.92124479079878,-6.40820276423889,-6.00247979322174,-6.50410941305882,-2.79040644097944,-2.66309198010933,-2.88837055596534,-4.13329246327701,-3.90240801566346,-4.30205955997792,0.364937979499523
2019-09-05,1.9551603806,1.79712319553938,1.76451172879093,1.88941649713416,-4.67811619796555,-4.44391284711131,-4.94897430436693,-6.40820276423889,-6.00247979322174,-6.50410941305882,-2.75619192374122,-2.6812272229235,-2.91796016400459,-4.07357519875604,-3.93895749777129,-4.32053998448816,0.594102477880473
2019-09-06,-0.0093773443041,1.8029801519208,1.80835699645552,1.93468768103663,-4.70025771135258,-4.54979159054876,-5.07096239809374,-6.40820276423889,-6.23011526211,-6.70477756098,-2.76626416662646,-2.75178152152758,-2.97882232527915,-4.08817842861889,-4.07357519875604,-4.37728673657671,0.61574481561547
2019-09-09,0.42670918119,1.70589279236834,1.81302665926369,1.80864704872494,-4.44381042954357,-4.52493952200162,-4.73190728959948,-6.00247979322174,-6.23011526211,-6.40820276423889,-2.60670216039403,-2.73547444268332,-2.7759399716316,-3.8444340250633,-4.04499285030215,-4.10301089350449,0.852558219891838
2019-09-10,1.1813045712,1.62427854516344,1.74216351310267,1.69561088471022,-4.2200213415291,-4.34123281743529,-4.42932400403923,-5.60147368907667,-5.93566290937083,-6.00247979322174,-2.4737951600389,-2.62518044928099,-2.59765859475489,-3.58371491946691,-3.86738073645981,-3.82200568404504,2.05543040548577
2019-09-11,3.1795108445,1.5869320056462,1.74034976460911,1.66061415671291,-4.11515499306636,-4.34039858337224,-4.33418138595918,-5.47105212173333,-5.93566290937083,-5.871797008092,-2.41162397858276,-2.62623898113134,-2.54209810213325,-3.5356476861993,-3.86738073645981,-3.73744928431008,1.37224132831638
2019-09-12,-0.22585983279,1.81033591240327,1.89553401459853,1.89275452451963,-4.71528791438535,-4.76073296937133,-4.95850425064683,-6.40820276423889,-6.40820276423889,-6.50410941305882,-2.76677019938652,-2.88364412574612,-2.91210086409667,-4.08817842861889,-4.30205955997792,-4.32053998448816,1.56782911775844
2019-09-13,-1.9432055045,1.72128464543183,1.70648633249081,1.77609920105761,-4.46900663871277,-4.28730154885264,-4.6429176126469,-6.07241062975,-5.81205014187308,-6.40820276423889,-2.62020346256651,-2.5941145261979,-2.72542577906364,-3.85583918629352,-3.82200568404504,-4.04499285030215,1.71944422871031
2019-09-16,0.52571428569,1.76143058403982,1.81014118838053,1.87663163841544,-4.58152776419035,-4.54718228597928,-4.91556706386758,-6.23011526211,-6.23011526211,-6.50410941305882,-2.6878558628166,-2.75443604673515,-2.88615059849192,-3.95152572474,-4.07357519875604,-4.30205955997792,0.854668646290605
2019-09-17,0.36380172824,1.67727076544402,1.68397866083794,1.76562431950946,-4.36063396032899,-4.22280911645046,-4.61974728112067,-5.93566290937083,-5.70010848249286,-6.23011526211,-2.55563870640955,-2.55396748510295,-2.70947809886246,-3.74755452087203,-3.74755452087203,-3.99025189927938,0.514695798544407
2019-09-18,0.93792478474,1.59856564192276,1.71047554503627,1.6596139635868,-4.15381626218898,-4.26463830247841,-4.33586689442831,-5.55688709717097,-5.81205014187308,-5.871797008092,-2.43276649559816,-2.57791043300507,-2.52786572986728,-3.55156835450857,-3.81098248997321,-3.7078838368418,1.44254099171575
2019-09-19,-0.81249719442,1.54812586307839,1.68371379551991,1.60529802000616,-4.02466817638013,-4.1947238753882,-4.19051540085933,-5.43064535998529,-5.55688709717097,-5.55688709717097,-2.35522971896407,-2.53370313818789,-2.44161061461996,-3.47388887661,-3.71763093219587,-3.55156835450857,0.778131598106498
2019-09-20,-1.4618030412,1.50844723962512,1.65482532345034,1.57486103226669,-3.92268524345756,-4.11711369512122,-4.10842327632226,-5.35008652497778,-5.47105212173333,-5.47105212173333,-2.29469241225997,-2.48747832431243,-2.39339940476873,-3.42955614889295,-3.60019939760075,-3.52771677462517,1.85937733872119
2019-09-23,0.45469159049,1.5278238299685,1.70968155945343,1.63638179099192,-3.9785745514448,-4.25364040534788,-4.27360361072703,-5.38971157316857,-5.7545774815963,-5.81205014187308,-2.32835332887224,-2.57141693984587,-2.49089214662869,-3.45898934784474,-3.80003409836018,-3.60854096129925,0.797689075613594
2019-09-24,-0.47549378205,1.46544160596776,1.60581786752152,1.54598216408395,-3.81503312875746,-3.98648712819095,-4.02933695436498,-5.201703093865,-5.38971157316857,-5.43064535998529,-2.23117481201165,-2.41122748379006,-2.34765664533442,-3.35252113186407,-3.5356476861993,-3.47388887661,2.47885577151577
2019-09-25,1.5389562661,1.41847304349904,1.43806898655128,1.48640418437214,-3.68975646095495,-3.69360689460706,-3.86815667910408,-5.07324932835227,-5.07324932835227,-5.23698121291282,-2.1565128975533,-2.17935890061866,-2.25244230454185,-3.2868492161887,-3.30626844800805,-3.37274417731341,1.2036754570504
2019-09-26,-0.51576709056,1.43829500883718,1.47663210529369,1.53178828356341,-3.74600071395896,-3.81158360036572,-3.98893322917661,-5.07324932835227,-5.16783881872927,-5.38971157316857,-2.1899344670276,-2.24602214729976,-2.3239981356401,-3.31277308577803,-3.35919528532892,-3.45898934784474,0.948596913582984
2019-09-27,-0.48660693974,1.39817582495367,1.43323609162592,1.47529653517034,-3.63478871226135,-3.5876582813935,-3.84726465901234,-5.07324932835227,-4.9518025992875,-5.23698121291282,-2.13206173370377,-2.16086153857726,-2.249036830204,-3.25537988192198,-3.29974070190629,-3.36593646386788,1.50612075999321
2019-09-30,2.3535325838,1.3610507755845,1.48730050032056,1.42250690344431,-3.53033952937906,-3.69036196011544,-3.70720042629098,-4.87003333138431,-5.07324932835227,-5.07324932835227,-2.07315039275751,-2.23251886849039,-2.17762683296219,-3.20685212004053,-3.35252113186407,-3.30626844800805,0.765718250025598
2019-10-01,0.27682278887,1.49536173105809,1.56089201011079,1.58454679479751,-3.89128054916271,-4.033504917881,-4.14203527851952,-5.35008652497778,-5.43064535998529,-5.51283386649062,-2.2856902857582,-2.37327713284666,-2.42386668927992,-3.42955614889295,-3.50434094292192,-3.55156835450857,1.64158595451106
2019-10-02,-2.5067901511,1.43416470837178,1.47622977849004,1.4937424705767,-3.73222852460145,-3.80373868601397,-3.89711891979765,-5.07324932835227,-5.16783881872927,-5.35008652497778,-2.19076934509989,-2.24803323600566,-2.27861523260969,-3.31277308577803,-3.36593646386788,-3.42955614889295,1.42741725043514
2019-10-03,0.84947022297,1.60607436103045,1.69030528199936,1.69544193378509,-4.19023363292089,-4.37439987982818,-4.43466948362631,-5.55688709717097,-5.93566290937083,-6.00247979322174,-2.4679349796416,-2.59007614427561,-2.60957707152169,-3.57585415473431,-3.82200568404504,-3.8444340250633,2.8527768775167
2019-10-04,2.8031881169,1.55141986867364,1.62403997452245,1.62757014575238,-4.04397272758574,-4.20039758519227,-4.2577631324527,-5.43064535998529,-5.55688709717097,-5.7545774815963,-2.37956055624112,-2.48661782156599,-2.50218692922233,-3.50422508063562,-3.60007315958731,-3.64290912532791,0.993728155362837
2019-10-07,0.022025461476,1.71109272553384,1.79016542832906,1.81404641093364,-4.46723471750714,-4.64655627329171,-4.75436644355052,-6.07241062975,-6.40820276423889,-6.40820276423889,-2.6253621426819,-2.74953756440914,-2.78970708780627,-3.86738073645981,-4.05920656643913,-4.13329246327701,1.31190370182898
2019-10-08,-1.1714965209,1.62879254646008,1.69528740401321,1.70156201291583,-4.24452977120503,-4.39844632194791,-4.44701812389945,-5.7545774815963,-5.93566290937083,-6.00247979322174,-2.49310393584293,-2.60219811947603,-2.60997673251108,-3.62525927597634,-3.8444340250633,-3.8444340250633,2.459488399693
2019-10-09,1.1720142604,1.60806235403336,1.6759325441935,1.69992159162007,-4.18403548327588,-4.36226195452764,-4.4630691147152,-5.55688709717097,-5.93566290937083,-6.00247979322174,-2.45533028252198,-2.56958857691592,-2.59778921873333,-3.56376948800365,-3.7874063602177,-3.82040607370545,0.681374392473275
2019-10-10,1.3478394925,1.57125417824884,1.63974134502623,1.66674209952967,-4.08905823817198,-4.26274443406416,-4.37296901596048,-5.43064535998529,-5.81205014187308,-5.93566290937083,-2.39829878576852,-2.51221686962088,-2.54488883644152,-3.53142203452269,-3.69579777466393,-3.73524154247034,1.01446784627618
2019-10-11,2.6598287626,1.55139122228647,1.62524847310735,1.65962547624939,-4.0413455255055,-4.22232871459406,-4.35404241201129,-5.43064535998529,-5.70010848249286,-5.93566290937083,-2.36835104309695,-2.49000624758974,-2.533546994463,-3.50764434557569,-3.60525551041515,-3.71529483311917,0.929770270190597
2019-10-14,-0.14393971469,1.68895786021683,1.77207670529333,1.826831286004,-4.40893622758655,-4.60591754412679,-4.80175843773101,-6.00247979322174,-6.23011526211,-6.50410941305882,-2.58647212485781,-2.72093545136827,-2.79892830640821,-3.80929798248288,-4.03129200878817,-4.13486606376395,0.832848404162555
