"Date","Returns","Sigma2_HAR","RV_AMZN"
2006-09-21,-5.9153175592,6.00193241400124,8.61105615906697
2006-09-22,2.0516214428,6.72509987592627,5.67976255767881
2006-09-25,3.0804150454,6.04421584100226,4.73019767438823
2006-09-26,2.2334067316,5.94407801167915,3.54695778614037
2006-09-27,-0.52307692304,5.20120713481819,4.2551720881369
2006-09-28,-1.5156201671,4.94444151265265,3.85220354665926
2006-09-29,0.87939698496,4.33363678975208,3.83106958802285
2006-10-02,-3.8916562889,4.1393941963604,4.04966381968708
2006-10-03,2.6886945256,4.12344003222682,4.06354372297814
2006-10-04,3.3438485803,4.19226563796743,5.13995919857353
2006-10-05,1.7094017094,4.57902108036973,6.62967976304414
2006-10-06,-2.1908763505,5.28333710259921,2.34689984510265
2006-10-09,2.4240564589,4.01684759857193,3.063645172994
2006-10-10,-2.2768124626,4.09380008144813,3.66164724887718
2006-10-11,0.8890251378,4.20578394420841,3.67030050346228
2006-10-12,1.9446976603,4.02864262475757,2.95031523765064
2006-10-13,-0.68554396412,3.44288800100015,1.93858196717455
2006-10-16,-2.1608643458,3.1246079273086,1.0989938272189
2006-10-17,-0.39877300624,2.68729993090444,3.41585230066282
2006-10-18,-0.49276254986,3.24373740082854,3.93921187571245
2006-10-19,0.71185391516,3.40940916779403,2.98132589836823
2006-10-20,0.092194222634,3.14148410482452,2.76180974891131
2006-10-23,0.95179613145,3.142640224051,2.19771772256122
2006-10-24,2.2810218978,3.08106537605065,7.6123906198796
2006-10-25,12.042818911,4.93282064888001,8.03086018702053
2006-10-26,1.6454352442,5.50263346889749,5.53079934401486
2006-10-27,-0.15665796345,5.15087970097185,2.91340241898118
2006-10-30,-0.23535564842,4.49000674517348,2.89973804035589
2006-10-31,-0.15727391865,4.55726961676211,3.39419732607206
2006-11-01,-1.3914413233,4.22359262855411,2.31753989790006
2006-11-02,-0.29286474964,3.31832895043104,3.32054157281178
2006-11-03,0.026702269679,3.33090459019064,2.84556792618805
2006-11-06,2.0021356113,3.18897075721588,2.31457947951005
2006-11-07,1.4655849254,2.96508184087493,2.60642254419498
2006-11-08,1.8055197317,2.95574941198961,3.05455553497532
2006-11-09,-1.5961489737,3.15032988333194,2.07609831087089
2006-11-10,1.0813594232,2.75593288049855,1.54971736063565
2006-11-13,1.8593988792,2.4685849058204,1.6291508953217
2006-11-14,3.8009502376,2.40702277351286,3.4317974438401
2006-11-15,2.6258732834,2.96630151793835,3.16388711734675
2006-11-16,0.56338028189,2.92135731093482,2.54387939739871
2006-11-17,-0.67693744177,2.80852076059056,1.25200524099745
2006-11-20,-0.2585193889,2.43039601769055,2.61638271755487
2006-11-21,0.23562676706,2.88453586479865,2.40296174243231
2006-11-22,0.98730606514,2.7162525733905,1.41313108352358
2006-11-24,-1.2802607077,2.26856082610685,1.06436355424507
2006-11-27,-3.6783777411,1.98155469947065,4.92386813874915
2006-11-28,0.17135862909,3.34981556773074,3.25752265083731
2006-11-29,-0.70869990222,2.98010397718592,4.50002300499188
2006-11-30,-0.71375830657,3.53458134017588,4.00978902504926
2006-12-01,-2.3054040656,3.69721792322379,3.35752893790496
2006-12-04,-0.78660238514,3.77894684438342,2.62052312412262
2006-12-05,-0.30690537087,3.34216697169922,2.24159323307624
2006-12-06,-0.20523345302,3.12884228486195,2.90676933144787
2006-12-07,-2.0051413882,3.12650338113955,2.57391039794783
2006-12-08,0.89192025189,2.8870079915855,3.8218848024421
2006-12-11,0.59802392097,3.26361451621256,2.5773289054039
2006-12-12,-0.59446885498,2.93777940780674,2.59406770503664
2006-12-13,0.10400416013,2.98325350354952,3.8076809629055
2006-12-14,1.3506493508,3.40436543801209,1.67407838083311
2006-12-15,2.5371604306,2.76107398275484,2.27312543371072
2006-12-18,-1.8745313672,2.73970716155737,2.10903055817756
2006-12-19,0.40753948033,2.64090979791106,2.47571989250202
2006-12-20,1.4967021816,2.72150253881064,2.33880511153571
2006-12-21,-0.29992501877,2.53326622663457,2.01255186166594
2006-12-22,0.87741288535,2.48308406932512,1.43781002751376
2006-12-26,-1.0934393638,2.23990354906886,1.51323386615456
2006-12-27,1.2311557788,2.19512229465617,0.970798933175737
2006-12-28,-0.19856043673,1.89250621131398,1.35864237663295
2006-12-29,-1.8652076597,1.86511427518362,1.17949209611582
2007-01-03,-1.9260010137,1.7170678063466,3.43118339381857
2007-01-04,0.51679586559,2.50340958071127,4.08363669353949
2007-01-05,-1.3624678663,2.94967608101103,2.95608342285007
2007-01-08,-2.2673964035,2.87431395191085,4.0073918187284
2007-01-09,0.74666666678,3.43859918686241,3.55784809197415
2007-01-10,-1.6675489676,3.5891318614796,2.82241396660151
2007-01-11,0.67294751007,3.33442628644493,3.66333731475093
2007-01-12,2.1390374332,3.51017532394196,2.60045927156039
2007-01-16,1.2041884816,3.19269227932786,2.79916292407301
2007-01-17,-2.0175892395,3.11369219890315,1.95603320900951
2007-01-18,-2.3759239704,2.72053020394063,2.75629608208218
2007-01-19,0.1081665765,2.91213492975648,2.96157620869909
2007-01-22,-0.18908698003,2.89583233792714,3.17365032269371
2007-01-23,-1.4073071718,3.01740993906929,2.72288298144095
2007-01-24,2.2783420258,2.89728891363727,2.70816040552774
2007-01-25,-0.48309178737,2.97645516706874,3.50133807101016
2007-01-26,-0.62028047478,3.26685206674547,3.47529573173669
2007-01-29,1.5739484395,3.32424822614913,1.96229752292677
2007-01-30,-1.0152284263,2.80867024233942,1.73736109039274
2007-01-31,1.673414305,2.6454551501285,3.45489593255078
2007-02-01,2.7342713034,3.1800580163811,3.95450145613753
2007-02-02,-3.3850129199,3.37181945534022,5.88184478201884
2007-02-05,-0.61513773744,4.15281950593176,1.9118567824233
2007-02-06,2.987082885,3.12293791622247,2.08280838952913
2007-02-07,1.8552390906,3.19278532514394,1.77910845675342
2007-02-08,0.30785017952,2.92655209937547,1.9331163383669
2007-02-09,-0.97186700777,2.73482710555867,1.88914474773187
2007-02-12,0.33574380159,2.2808498156658,2.29731807859155
2007-02-13,1.1840411842,2.42412585474806,1.52129294856477
2007-02-14,2.1114220301,2.1524623660604,1.53801911988355
2007-02-15,-0.19930244152,2.12454107711636,1.53138079625877
2007-02-16,0.67398901647,2.072042811867,1.03947153656827
2007-02-20,2.9258616414,1.84877435598217,3.72195643066919
2007-02-21,-0.60226451451,2.69519557449037,1.97690865639048
2007-02-22,-0.63015026653,2.29254302774196,2.81350503882993
2007-02-23,-0.5365853659,2.64294872306122,1.51653507942584
2007-02-26,0.24497302602,2.30263322297022,1.42088928683332
2007-02-27,-5.0144447516,2.3122286631622,5.16182613067223
2007-02-28,0.79835178985,3.43507108080785,6.52536993931495
2007-03-01,-0.74092999503,4.29483558073521,8.92876347542212
2007-03-02,-2.9858429857,5.61293571505052,3.99173066178945
2007-03-05,-1.6980631468,4.63113144240176,4.47073539409364
2007-03-06,4.129554656,5.09039828905823,4.42554017378538
2007-03-07,-0.57024364969,5.00162008463061,2.06979338902248
2007-03-08,-0.67778936391,3.89373462001421,2.26364266325377
2007-03-09,1.9422572181,3.22211658868055,3.04004260424213
2007-03-12,-0.077239958864,3.32294514154152,2.07314270926562
2007-03-13,-2.5508889462,2.81706658861134,2.918946727685
2007-03-14,0.68746694869,2.87560410595454,3.52168380243447
2007-03-15,-0.78781512611,3.19664532290489,3.94077478669632
2007-03-16,0.18528321853,3.49520098636464,1.65271206019625
2007-03-19,1.5852047558,2.75998345423762,1.53755289242088
2007-03-20,0.3381014305,2.6724003097063,0.978418759494819
2007-03-21,3.1622602384,2.31563277170079,2.80799124470547
2007-03-22,-0.77889447239,2.71636550586777,2.36030286662803
2007-03-23,-1.2914661939,2.42258350670699,1.85866494149876
2007-03-26,0.076962544881,2.31590849620874,1.77510795195082
2007-03-27,0.92284029743,2.31440184532482,1.3330670329053
2007-03-28,-0.076200152398,2.23873919606079,2.14871205481159
2007-03-29,1.1947127605,2.38003330366889,2.08957189667543
2007-03-30,-0.050238633503,2.31805692076061,2.6805157757827
2007-04-02,1.58331239,2.5365731344189,1.732076516889
2007-04-03,1.9049975259,2.24831515152454,0.973206463068444
2007-04-04,0.82544306879,1.99793860464896,1.23465692729692
2007-04-05,0.36118468579,1.94725213940062,0.69080336391499
2007-04-09,-0.047984645062,1.63508841844379,0.954529809126054
2007-04-10,0.48007681235,1.5089420982161,1.11596381433125
2007-04-11,-0.43000477772,1.4768684974882,1.86646587898249
2007-04-12,1.4155470248,1.75914637718129,1.88068924774724
2007-04-13,0.33120416374,1.8317908251707,1.22225050544049
2007-04-16,6.5786371139,1.71134026537526,2.89012203999397
2007-04-17,-0.2876106194,2.34452122507184,1.86819121011911
2007-04-18,-0.17750166417,2.15288592056116,1.35854398060236
2007-04-19,-0.77795065563,1.96570045010076,1.7854592786283
2007-04-20,0.69444444434,2.06600829234089,1.33842837203612
2007-04-23,-0.40044493871,1.96628313067818,1.87506345012755
2007-04-24,-0.044672772128,1.98814162777324,1.80435587084694
2007-04-25,26.94972067,1.95996259691607,13.4750802217188
2007-04-26,10.510473508,6.32684575398844,8.29148808534267
2007-04-27,-0.28671094751,5.74356570000089,10.5055923039199
2007-04-30,-2.0303190046,7.3569323352198,4.04379577507055
2007-05-01,-0.23642589276,5.9497022431906,4.55184184734123
2007-05-02,-0.0081719375885,6.39181539985521,2.84494852419478
2007-05-03,1.6508662962,4.80256976891936,2.84395816054395
2007-05-04,1.6722945811,4.21753938926835,2.91270841474994
2007-05-07,-3.8114818914,3.42227126882499,2.77906307643613
2007-05-08,1.660637948,3.25962445006388,4.32542402389532
2007-05-09,1.649684619,3.65137742163682,2.62591750918741
2007-05-10,-3.0708035005,3.20227462766943,2.65746000544962
2007-05-11,1.0505581091,3.19887333093072,2.22195586442078
2007-05-14,0.22742040292,3.01451357276929,2.47890896639813
2007-05-15,-1.8152350081,3.05109048615393,3.80603592782038
2007-05-16,4.3578738856,3.34898539144439,3.80087934287904
2007-05-17,-1.6608668142,3.48033681482839,4.874098182577
2007-05-18,1.8175969117,4.01254625164083,1.13411923529821
2007-05-21,7.8988941548,2.93631240718851,8.36901974904468
2007-05-22,0.84919472902,5.46400505761869,4.88369019981053
2007-05-23,0.17421602788,4.70933252356466,8.94537408398201
2007-05-24,0.50724637695,6.34698154533209,10.275652703724
2007-05-25,-1.1535688536,7.32162597584307,3.51268512214266
2007-05-29,1.5754923412,5.79268676803644,4.47338289989762
2007-05-30,0.33031739185,5.5940773796799,3.48115423011095
2007-05-31,-1.030632694,5.14807800980307,2.70916919422235
2007-06-01,-0.80995082444,4.26629156414409,2.91183871032622
2007-06-04,2.6829979586,3.50979177313276,4.69872120213016
2007-06-05,4.5867651235,4.10622166648886,7.29454821883155
2007-06-06,-1.8465716225,5.10181899219954,4.64578393790664
2007-06-07,-0.34596763044,4.56032562407048,9.02754967975061
2007-06-08,1.6658823792,6.40257439043338,6.27615522298109
2007-06-11,-2.8263244128,6.074742342966,2.40618243033151
2007-06-12,-1.5455950543,4.83455519823766,3.94026528261136
2007-06-13,1.1674040246,4.87039724691047,7.00130319586825
2007-06-14,1.4840311476,5.9363675155444,2.18185206939449
2007-06-15,0.63942174038,3.95875235428724,3.06468630341278
2007-06-18,-0.78729281786,3.83195196979532,1.63539689145621
2007-06-19,-2.8121954613,3.37030217798593,2.32809406675742
2007-06-20,-1.0170462686,3.35812809848194,4.00410645705991
2007-06-21,0.82489146189,3.47805556676112,3.848012247298
2007-06-22,-1.1626237981,3.5932025708335,4.09902461969001
2007-06-25,-0.29044437979,3.76519935223446,3.61377674616147
2007-06-26,-1.7186134577,3.82539776032226,3.61146979679199
2007-06-27,0.97806757567,3.92617235680435,2.7120867028749
2007-06-28,1.1006750807,3.55130809827893,2.99819083166355
2007-06-29,-0.69676295543,3.52391149393715,1.98612343899679
2007-07-02,1.7541295132,3.02719521961863,1.57338340898028
2007-07-03,-0.22985203277,2.69373440826284,1.19682858316975
2007-07-05,-1.0367170627,2.32562988595847,2.01000354550197
2007-07-06,0.34919249229,2.4422216334537,1.1912640165553
2007-07-09,4.4945628535,2.00196956063101,8.9284369582213
2007-07-10,-2.4835610983,4.7592642989638,3.42679707109443
2007-07-11,0.64029595906,3.52086756077086,3.80330300977477
2007-07-12,2.9124840945,3.88596355863961,4.82047105295394
2007-07-13,3.173512845,4.46490293979457,6.44626404996923
2007-07-16,-1.8774966712,5.46533847121873,1.65046630575641
2007-07-17,0.13570362353,3.4181355219986,1.56796133653647
2007-07-18,-0.63694267528,3.19183716704559,1.91021856867781
2007-07-19,0.04091653027,3.06742952673788,2.42716261761882
2007-07-20,-2.3449216086,2.94450539853899,3.18911542240462
2007-07-23,0.15356694112,2.79093020788723,4.49039881534615
2007-07-24,-3.4708670198,3.43479891718958,4.40741321334056
2007-07-25,24.447509025,3.72484907594845,23.4608246986761
2007-07-26,-2.5178724969,11.0483906492801,11.4656629701886
2007-07-27,0.03559100096,9.00467365808019,10.3316096006146
2007-07-30,-1.5943617257,9.52773734429285,8.61499483404028
2007-07-31,-5.030229746,9.56963379482263,10.3818527096154
2007-08-01,-1.5660809778,10.7119606870527,13.1870371531704
2007-08-02,3.1043849436,10.3786025363234,9.76490502167269
2007-08-03,-3.6508593651,9.36503847466687,6.34393678471646
2007-08-06,2.8647172718,8.08631438031679,8.12842640131407
2007-08-07,0.17721518998,8.52488955946681,4.71533294604557
2007-08-08,-1.7184735911,7.05678421052199,7.71845632819361
2007-08-09,-4.7184366162,7.2249070605147,9.45647405723459
2007-08-10,0.90419646476,7.67041653563581,15.9375409199454
2007-08-13,0.12021914917,10.4386493113956,3.64447292060551
2007-08-14,-1.8966208095,6.80008818442681,6.48926806221148
2007-08-15,-1.4567733151,7.72069379407097,8.01904180004723
2007-08-16,0.56645482182,8.18093139275861,14.8181906147554
2007-08-17,3.0636076383,10.5777022464349,5.77473108650452
2007-08-20,-0.42655291927,7.18305278373032,4.40137201247345
2007-08-21,3.7349397591,6.92501650082793,7.74713176197056
2007-08-22,1.3033939864,7.94347379431025,2.7747684903891
2007-08-23,-1.5286624203,6.0924353218597,3.96123580379899
2007-08-24,2.5226390684,5.21540737681447,3.44613565064139
2007-08-27,-0.75709779176,4.71714244720151,2.78477885091357
2007-08-28,-3.0896376352,4.3231555812702,3.38194422364724
2007-08-29,3.7129362374,3.9627766741772,2.36158744757304
2007-08-30,-0.46805819102,3.62131694676939,3.92842654947837
2007-08-31,1.5632943569,3.98195878969804,1.77093042714553
2007-09-04,3.4914278564,3.18325463766779,3.86732098204649
2007-09-05,1.269649335,3.80357329375369,6.57966136057053
2007-09-06,2.937313433,4.84587582176801,4.24881773638758
2007-09-07,-1.9603294282,4.43222138593477,5.22263000223553
2007-09-10,-1.3961192618,4.82469854629756,4.40903761837585
2007-09-11,3.5277177827,4.88396923430187,2.84965346976405
2007-09-12,1.1821974966,4.33699191312055,4.29312121202472
2007-09-13,-0.045819015031,4.39200552820311,2.39121223659321
2007-09-14,0.58446023395,3.69668865442596,2.05062710016126
2007-09-17,-0.97983365613,3.24012178982161,1.79963047466926
2007-09-18,2.117132666,2.85739808261053,5.73822492378288
2007-09-19,0.28169014076,4.12694070130852,4.0842278624598
2007-09-20,0.73033707868,3.67146699140198,2.01061450646704
2007-09-21,1.8404907976,3.08601658138505,1.74056521759194
2007-09-24,1.4129244248,2.94912487505196,3.42967427360972
2007-09-25,0.96111891144,3.56189996837255,3.22172752610045
2007-09-26,-0.053380459394,3.23143021590349,2.98442641066861
2007-09-27,-0.053516001299,3.04875171996655,1.75246746749263
2007-09-28,-0.24630541866,2.69965955252552,2.24940914509603
2007-10-01,0.27911969937,2.87558223463798,1.47188633507965
2007-10-02,-1.1240766513,2.45914981945849,2.49831883302133
2007-10-03,0.10285838016,2.63514833874051,0.981602029877384
2007-10-04,-0.21091341741,2.02526803819934,0.964313739258549
2007-10-05,1.2681552136,1.91881791931721,1.80808206138494
2007-10-08,2.5901744621,2.05968863283995,2.76420605256001
2007-10-09,-0.54908711536,2.43611001504527,3.10592595038987
2007-10-10,-0.69625916731,2.57743808150475,1.20767216908109
2007-10-11,-5.6201140926,2.09807472414947,12.9332903580936
2007-10-12,3.391537945,6.45427669403607,5.94883071268314
2007-10-15,-1.9919887409,5.1259347941791,3.89672969598045
2007-10-16,-1.1046062078,4.73232738092661,4.31258679274186
2007-10-17,1.1392829219,4.9825225506066,5.65423828003777
2007-10-18,-0.77305356162,5.83020364944582,2.07440189868191
2007-10-19,-0.10016694486,3.71515411750637,2.83079557911706
2007-10-22,1.7045454546,3.56322905709441,2.73424632823445
2007-10-23,10.439259502,3.41650179536529,8.59840317002729
2007-10-24,-11.991668319,5.42095418148444,20.0746269710845
2007-10-25,-0.58604755995,10.0166490470082,7.05089235077916
2007-10-26,2.0292483845,7.24612737525989,4.63346217675523
2007-10-29,0.11111111107,6.83257773557456,2.58705867498877
2007-10-30,-2.064372919,6.29775481353781,2.8574620125845
2007-10-31,1.0312783319,5.74746176439895,4.73758358220944
2007-11-01,-1.6825574875,4.5828946292239,5.20535302505286
2007-11-02,-1.9053051911,4.51771560013191,10.0045764254568
2007-11-05,-1.8725284949,6.3797655283328,6.66830784584623
2007-11-06,3.4372407254,6.00141937232754,5.42467743229745
2007-11-07,-0.25919559976,5.98234730196333,7.10432663418426
2007-11-08,-3.9793759004,6.69359295375411,17.3455235590521
2007-11-09,-5.6113902848,10.7121935334549,11.7173123292237
2007-11-12,-2.395740905,9.51774801481204,13.5601732812904
2007-11-13,3.7142857142,10.7406512241741,6.33181857473906
2007-11-14,-1.690458302,8.99179803982446,6.98429522879314
2007-11-15,-0.84065724122,9.16327312215029,12.6019972212147
2007-11-16,0.96339113679,10.1330534915258,10.2712496038945
2007-11-19,0.73791348605,9.4060458488737,7.55882442206507
2007-11-20,1.5281636777,8.09202967725556,13.639504541616
2007-11-21,-0.78367956212,10.5022422023943,8.38220158569593
2007-11-23,2.0937813442,9.3408940285103,2.72968947544896
2007-11-26,-0.15534815175,6.79004017955672,8.95673874745297
2007-11-27,5.2722207529,8.17745780323379,6.99609507260654
2007-11-28,5.50297932,7.61443120895988,4.72857884897469
2007-11-29,-1.2735326688,6.0678963497299,5.1474910489701
2007-11-30,1.5816040381,5.83864727933389,5.93110823326452
2007-12-03,0.386484099,6.40400003242836,5.20430602621666
2007-12-04,3.8499615002,5.81352469570235,4.1929753999098
2007-12-05,-1.292235992,5.24484718724281,4.56169004254944
2007-12-06,1.0945380407,5.29013137179199,3.69111335856639
2007-12-07,0.10614584443,4.89242776746837,2.94839718794538
2007-12-10,-1.3678294985,4.36466801768096,2.80772307055573
2007-12-11,-2.4403354118,4.04419745317446,16.0839377521671
2007-12-12,0.58402203849,8.72416647110177,6.26063809261597
2007-12-13,1.2269938652,6.36407894552326,4.78010838789715
2007-12-14,-3.5930735931,6.05350993946213,2.83155295072378
2007-12-17,-4.4791198922,5.52236795114723,6.04139149623245
2007-12-18,2.1154072161,6.68916097674235,7.80554030661559
2007-12-19,2.8656922545,6.21499833207207,5.27706528016803
2007-12-20,1.342582233,5.43293599165996,3.5285936619395
2007-12-21,0.75071759784,4.82685412023036,2.60519970821682
2007-12-24,-0.27394258159,4.50329248394643,2.40127748991184
2007-12-26,2.0217558509,4.02212970144082,3.62934196906448
2007-12-27,1.507808293,3.88831053985024,3.1914064006295
2007-12-28,0.21220159142,3.51716875363419,4.21303117057646
2007-12-31,-1.9163578613,3.83700665380528,2.4737883334178
2008-01-02,3.8968048359,3.3649207335089,8.23621953850881
2008-01-03,-1.0805194805,5.49000699092511,6.96576619440683
2008-01-04,-6.7429891818,5.53285661423724,8.18635666619681
2008-01-07,0.033787588472,6.40410548460292,16.3979688356259
2008-01-08,-1.058320198,9.89670129063617,13.6365787476529
2008-01-09,-3.026854802,10.4530128088543,19.8616111357866
2008-01-10,-1.1264961277,13.3991500402357,14.5794913756131
2008-01-11,-3.7740327559,12.939935378352,9.72017579996048
2008-01-14,2.2076961026,11.9023543993985,13.2470655167033
2008-01-15,-3.1736454686,12.4467248964817,8.31585493913275
2008-01-16,0.13708873375,10.6193607010314,13.7839250551331
2008-01-17,-0.28624766646,11.410151309285,13.613854883333
2008-01-18,-0.44932601104,11.3231639295245,12.109410690098
2008-01-22,-1.6048144434,11.2319855539685,30.167220884255
2008-01-23,-5.746687054,17.8154076144482,36.9418885400693
2008-01-24,5.0020278492,22.8349740692361,15.9069504509024
2008-01-25,-0.090124887447,17.7536745999017,13.8425604744731
2008-01-28,-2.293814433,17.3141851182011,10.7278903703559
2008-01-29,-2.466367713,16.4146968042741,12.5527720077224
2008-01-30,0.35158891133,15.0210486354948,20.851842659847
2008-01-31,4.7028702331,15.4989870004991,32.3590773087273
2008-02-01,-3.951093951,20.3884686517067,18.8329309465974
2008-02-04,-0.91116173116,17.5621480000107,6.61476192276673
2008-02-05,-2.5152129817,13.9804552600825,7.25269958762188
2008-02-06,-4.9937578027,13.570212171422,7.60342887018918
2008-02-07,3.5333625347,12.2190812276909,19.0101175659077
2008-02-08,3.6525172754,13.7040087324452,8.51951497148706
2008-02-11,2.2993197279,9.87168061620157,7.24616935429064
2008-02-12,-0.98417342733,9.54266317453851,6.05776534048661
2008-02-13,4.4056413701,9.06048304160254,10.9868854095404
2008-02-14,-2.4829538144,10.6959917910537,7.47398063611034
2008-02-15,-3.7467018471,8.51258798790367,4.83797260651136
2008-02-19,-1.2061403509,7.41888296083584,8.75497322254279
2008-02-20,2.1642619313,8.55621843142539,7.77129163230938
2008-02-21,-5.0787615426,8.45724259679159,8.47330297560537
2008-02-22,3.1187410585,8.34344348052517,9.95115866773586
2008-02-25,1.6509433965,8.87541902089973,7.46171547301938
2008-02-26,-2.156407807,8.35554225095185,13.1785208137481
2008-02-27,-1.1438136419,10.2827321462357,8.64807466235245
2008-02-28,-4.2613235502,9.18916516717834,8.61329446111329
2008-02-29,-4.9815770081,9.1834331889583,8.22331583772932
2008-03-03,-3.1642624476,8.87155168851858,12.5405826060055
2008-03-04,4.661220567,10.4800168893478,19.8582695840551
2008-03-05,-0.53550658095,13.0060631424492,9.9905020838029
2008-03-06,-3.4622196305,10.5766619824939,7.74452241299557
2008-03-07,2.1517373287,9.91415588242132,14.524388512717
2008-03-10,-0.96738960838,12.3739275343563,10.5324814719052
2008-03-11,5.7980148102,11.1513091142915,9.9157396755027
2008-03-12,-0.95309009685,9.86295826138433,7.53835358051697
2008-03-13,2.721395279,8.98301938879609,13.66539264521
2008-03-14,-0.1463700235,11.2296554427906,22.5612877107272
2008-03-17,-2.47727939,14.4716798809976,19.917828182894
2008-03-18,7.7709304072,14.8644805949329,12.2260076446908
2008-03-19,-2.1338912133,13.17413562926,10.6209605727283
2008-03-20,4.3038335469,13.1308323589145,11.8861713359516
2008-03-24,3.7710069682,13.2792961343394,7.05112842894717
2008-03-25,-1.0269914417,10.355125131885,8.94269384017318
2008-03-26,-1.822535586,9.65088748162795,5.32347171674968
2008-03-27,-4.0650406504,7.9495749853992,6.71968113876856
2008-03-28,-1.4689265538,7.87927425043623,6.60624082878312
2008-03-31,2.2075688074,7.2399673139998,7.19345398259988
2008-04-01,7.5736325385,7.39738566949664,8.79524860661364
2008-04-02,0.87353324634,7.79225994477963,9.96979716690762
2008-04-03,-3.1407522296,8.60687474079296,7.12945833492321
2008-04-04,2.5753936483,7.89383680798195,7.2803166142335
2008-04-07,0.039026928607,7.93406227635782,5.93739298418337
2008-04-08,0.52015604688,7.43112140897093,5.45672364516664
2008-04-09,-3.7645536871,6.93287265342164,6.29382530843777
2008-04-10,0.59147734919,6.70138663136522,5.35435739640963
2008-04-11,-3.7952692771,6.23895837032946,4.10267661196061
2008-04-14,0.86123072651,5.54085021492711,6.34407820075463
2008-04-15,-0.15149428446,6.15167815902727,4.70147307629655
2008-04-16,2.8827586206,5.59847997537148,4.94942232541769
2008-04-17,-0.73736425793,5.41590498805481,4.25230754827667
2008-04-18,8.1847649917,5.02888759108378,9.98011643461747
2008-04-21,0.099875156229,7.11939499948351,5.52603850505665
2008-04-22,-0.72337241218,5.86203254797987,4.4689127592984
2008-04-23,1.7587939697,5.52414633245759,7.83753627498097
2008-04-24,-4.0864197531,6.70390364546972,10.2089092965026
2008-04-25,4.0803192174,7.9641849185238,7.24797886418103
2008-04-28,1.3727430125,6.92107923565011,4.81515210922274
2008-04-29,-1.5005489812,6.21064544370935,4.17899209812319
2008-04-30,-2.6133267278,6.00261665505857,5.15566077295774
2008-05-01,0.92839883,5.94991858362159,4.17520935328605
2008-05-02,-2.5831653224,5.01808658297219,7.98572578735902
2008-05-05,-1.7979562799,6.06182378132404,4.06161022340741
2008-05-06,-0.27660695478,4.95858272450947,4.49541370828978
2008-05-07,-3.3416985866,5.08807637617167,4.51716659587143
2008-05-08,-0.53293249521,5.01628544421247,7.48586865855283
2008-05-09,-0.52204973217,6.14663337659096,3.99901390187685
2008-05-12,2.927772407,4.80884232903523,4.45800601411453
2008-05-13,0.040252247527,4.96419656022572,3.61551926168496
2008-05-14,-0.48283261813,4.65039085889751,3.96267227226529
2008-05-15,2.5876010783,4.6655070560527,6.44455083293782
2008-05-16,0.44666316335,5.19744572158596,4.19458732269276
2008-05-19,7.6249019095,4.63869452954127,8.97632722583366
2008-05-20,-1.9078867419,6.37929343586084,4.72596796605439
2008-05-21,-2.9980178395,5.38240539274345,5.87773375869352
2008-05-22,1.2260536398,5.88689728361044,6.53923774706668
2008-05-23,-1.1481201111,6.07819687182438,3.47499607466435
2008-05-27,2.8972559028,5.19128755190082,5.79348213815345
2008-05-28,-0.66980898036,5.41403196462796,5.22971819719408
2008-05-29,0.33716283724,5.31297142285156,3.76387918233222
2008-05-30,1.5805849409,4.70257182583168,1.46633389164818
2008-06-02,-1.7030139671,3.54884409995421,2.08506474681998
2008-06-03,-0.1495699863,3.5388768445765,3.80085679578029
2008-06-04,1.7351142178,3.75953944791961,3.5735639264902
2008-06-05,3.6932515339,3.49659159042142,5.09861199205564
2008-06-06,-4.5911726422,4.03751869153119,4.46917323450487
2008-06-09,-1.4882797966,4.20215110667801,5.81257389440891
2008-06-10,0.23920433086,4.95770540468412,6.30349714388015
2008-06-11,-2.9389600601,5.34814709821899,4.7279807614662
2008-06-12,-1.462215321,5.07443992687049,6.26115566844423
2008-06-13,3.9658568616,5.60311870538782,7.09149421540498
2008-06-16,3.1956549197,6.11987668671911,4.85873700444328
2008-06-17,1.5544675643,5.45019477377917,3.47668346141096
2008-06-18,-0.54236471015,4.77297376360048,4.58749630116321
2008-06-19,2.1085797383,5.04417911714091,8.48660620093356
2008-06-20,-3.7502967009,6.28050792136662,4.9500446546972
2008-06-23,-0.51787916136,5.14454587692972,4.07343351999231
2008-06-24,-1.2890431334,4.82478385803346,4.84241983847527
2008-06-25,1.0924158714,5.16008349583492,5.29489501243943
2008-06-26,-5.2291640789,5.36296058771,8.30045353415927
2008-06-27,-2.1494102228,6.12602450689469,9.77217220593004
2008-06-30,-1.7814090545,7.05164715017707,5.83347291654189
2008-07-01,0.39547252163,6.24662811526081,10.9522883830563
2008-07-02,-2.961151861,8.27324251130964,6.57040830739905
2008-07-03,0.78387458016,7.31599096168885,9.43509582493179
2008-07-07,0.68055555548,8.20410879417856,9.91073198454039
2008-07-08,3.517726583,8.37687284443067,11.6514098560503
2008-07-09,-5.9035181238,9.49079539533445,7.94215745746293
2008-07-10,0.028324599953,8.23486235425441,19.7880824869023
2008-07-11,-2.9590825428,12.7794680417584,15.1606066487439
2008-07-14,-3.2973446163,12.2670938516712,13.101776594002
2008-07-15,1.1315630658,12.1341818407782,19.2423779104636
2008-07-16,7.1758913917,14.6028167223949,12.5321453508159
2008-07-17,0.37583518933,13.4149055432248,10.9253436110901
2008-07-18,-4.1464429344,12.0766039384115,9.14580638195981
2008-07-21,-0.92592592591,11.0008691005804,8.13789019105561
